,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
0,29,Private,114224,13,Married-civ-spouse,Not-in-family,White,Male,0,0,76,0
1,29,Private,114224,6,Married-civ-spouse,Husband,White,Female,0,0,40,0
2,29,Private,114224,5,Married-civ-spouse,Other-relative,White,Male,0,0,40,0
3,29,Private,350759,13,Married-civ-spouse,Husband,White,Female,0,0,40,0
4,29,Private,114224,13,Never-married,Husband,White,Male,0,0,54,0
0,28,Private,241607,9,Never-married,Not-in-family,White,Male,19991,0,40,1
1,64,Private,241607,11,Never-married,Not-in-family,White,Male,0,0,40,1
2,28,Private,241607,5,Never-married,Not-in-family,White,Male,70521,0,40,1
3,28,Private,241607,9,Never-married,Not-in-family,White,Male,97455,0,40,1
4,28,Without-pay,241607,9,Never-married,Not-in-family,White,Male,35607,0,40,1
0,45,Self-emp-not-inc,225456,13,Married-civ-spouse,Husband,White,Male,0,1637,50,0
1,51,Self-emp-not-inc,225456,13,Divorced,Husband,White,Male,0,0,50,0
2,82,Self-emp-not-inc,225456,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
3,45,State-gov,225456,13,Married-civ-spouse,Husband,White,Male,0,0,97,0
4,45,Self-emp-not-inc,225456,12,Married-civ-spouse,Husband,White,Male,0,0,87,0
0,56,Private,170070,9,Married-civ-spouse,Wife,White,Female,0,0,65,0
1,56,Without-pay,170070,9,Married-civ-spouse,Wife,Other,Female,0,0,40,0
2,56,Private,164473,9,Married-civ-spouse,Wife,White,Female,0,0,40,0
3,67,Private,170070,9,Married-civ-spouse,Wife,Black,Female,0,0,40,0
4,56,State-gov,170070,9,Married-civ-spouse,Wife,White,Female,0,0,99,0
0,46,Private,186410,13,Never-married,Not-in-family,White,Male,0,0,81,0
1,78,Private,186410,15,Never-married,Not-in-family,White,Male,0,0,45,0
2,46,Private,186410,15,Never-married,Other-relative,White,Male,0,0,89,0
3,46,Private,186410,15,Married-spouse-absent,Not-in-family,White,Male,0,0,40,0
4,46,Private,247088,10,Never-married,Not-in-family,White,Male,0,0,50,0
0,19,Self-emp-not-inc,342384,3,Married-civ-spouse,Own-child,White,Male,67195,2129,55,0
1,19,Self-emp-not-inc,342384,7,Married-civ-spouse,Own-child,White,Male,87093,2129,55,1
2,19,Self-emp-not-inc,342384,7,Married-civ-spouse,Own-child,White,Male,80258,2129,55,1
3,19,Self-emp-not-inc,342384,7,Married-civ-spouse,Own-child,White,Male,95158,2752,55,1
4,90,Self-emp-not-inc,342384,16,Married-civ-spouse,Own-child,White,Male,0,2129,55,1
0,34,State-gov,544268,9,Divorced,Not-in-family,White,Female,22905,0,50,1
1,34,Self-emp-inc,544268,9,Divorced,Not-in-family,White,Female,25130,0,50,1
2,34,Self-emp-inc,544268,9,Divorced,Not-in-family,Black,Female,48876,0,50,1
3,34,Self-emp-inc,544268,9,Divorced,Not-in-family,White,Female,75390,0,50,1
4,21,Self-emp-inc,544268,9,Divorced,Not-in-family,White,Female,61538,0,50,1
0,38,Private,309230,10,Married-civ-spouse,Husband,White,Male,0,2202,40,0
1,38,Private,309230,10,Married-civ-spouse,Husband,White,Male,0,0,76,0
2,43,Private,309230,10,Married-civ-spouse,Other-relative,White,Male,0,0,40,0
3,88,Private,309230,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
4,38,Private,309230,10,Married-civ-spouse,Husband,Other,Male,0,1472,40,0
0,55,Self-emp-not-inc,340171,9,Separated,Not-in-family,Black,Male,57767,0,40,1
1,55,Self-emp-not-inc,340171,5,Separated,Not-in-family,Black,Male,52771,0,40,1
2,55,Self-emp-not-inc,340171,9,Separated,Not-in-family,Black,Male,35385,0,40,1
3,55,Self-emp-not-inc,340171,9,Separated,Not-in-family,Black,Male,92564,0,40,1
4,55,Self-emp-not-inc,340171,11,Separated,Not-in-family,Black,Male,75327,0,40,1
0,24,Private,33088,7,Never-married,Not-in-family,Black,Male,11029,0,40,1
1,24,Private,33088,7,Never-married,Other-relative,White,Male,77818,0,40,1
2,24,Private,33088,7,Never-married,Not-in-family,White,Male,63009,0,40,1
3,24,Private,33088,3,Never-married,Not-in-family,White,Male,55092,0,40,1
4,24,Private,33088,7,Never-married,Not-in-family,White,Male,30851,0,40,1
0,60,Federal-gov,89884,9,Married-civ-spouse,Husband,White,Male,93491,0,50,1
1,60,Local-gov,89884,9,Married-civ-spouse,Husband,White,Male,89636,0,50,1
2,60,Self-emp-not-inc,89884,9,Married-civ-spouse,Husband,White,Male,31338,2860,50,1
3,60,Self-emp-not-inc,89884,9,Married-civ-spouse,Husband,White,Male,0,1971,50,1
4,77,Self-emp-not-inc,89884,9,Married-civ-spouse,Husband,White,Male,81577,0,50,1
