,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
39965000,29,Private,114224,6,Married-civ-spouse,Husband,White,Male,0,0,19,0
39965001,29,Private,114224,13,Married-civ-spouse,Husband,Other,Male,0,0,28,0
39965002,49,Private,114224,13,Married-civ-spouse,Husband,White,Male,1506,0,40,0
39965003,20,Private,114224,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
39965004,67,Private,114224,13,Married-civ-spouse,Husband,White,Male,0,1668,40,0
39965005,28,Private,241607,9,Never-married,Not-in-family,White,Male,13550,0,32,1
39965006,28,Private,241607,9,Never-married,Not-in-family,White,Male,7688,0,40,0
39965007,28,Private,241607,9,Never-married,Other-relative,White,Male,9562,0,40,1
39965008,21,Private,241607,9,Never-married,Not-in-family,White,Male,15831,0,40,1
39965009,37,Private,241607,9,Never-married,Not-in-family,White,Male,4787,0,40,1
39965010,45,Self-emp-not-inc,225456,13,Married-civ-spouse,Husband,White,Female,0,0,96,0
39965011,45,Self-emp-not-inc,225456,13,Married-civ-spouse,Husband,White,Male,0,0,17,0
39965012,45,Self-emp-not-inc,225456,13,Married-spouse-absent,Unmarried,White,Male,0,0,50,0
39965013,45,Self-emp-not-inc,225456,13,Married-spouse-absent,Wife,White,Male,0,0,50,0
39965014,45,Self-emp-not-inc,225456,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,50,0
39965015,56,Private,170070,9,Married-civ-spouse,Wife,White,Female,2202,1602,40,0
39965016,56,Private,148069,9,Married-civ-spouse,Wife,White,Female,3464,0,40,0
39965017,56,Private,170070,9,Married-civ-spouse,Wife,White,Female,0,0,75,0
39965018,56,Private,311551,9,Divorced,Wife,White,Female,0,0,40,0
39965019,56,Private,170070,1,Married-civ-spouse,Not-in-family,White,Female,0,0,40,0
39965020,33,Private,186410,15,Never-married,Not-in-family,White,Male,2036,0,50,0
39965021,70,Private,186410,15,Never-married,Not-in-family,White,Male,1731,0,50,0
39965022,46,Private,55500,15,Never-married,Not-in-family,White,Male,0,0,50,0
39965023,46,Private,186410,15,Never-married,Not-in-family,White,Male,0,0,99,0
39965024,46,Private,186410,7,Never-married,Unmarried,White,Male,0,0,50,0
39965025,19,Self-emp-not-inc,342384,7,Married-civ-spouse,Own-child,Black,Male,7430,2129,55,1
39965026,65,Self-emp-not-inc,342384,7,Married-civ-spouse,Own-child,White,Male,15831,2129,55,1
