,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
39962000,29,Private,132849,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
39962001,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,21,0
39962002,24,Private,278130,11,Never-married,Not-in-family,White,Male,63411,0,15,1
39962003,24,Private,278130,11,Never-married,Not-in-family,White,Male,44235,0,40,1
39962004,51,Private,279156,9,Widowed,Unmarried,White,Male,7298,0,40,0
39962005,51,Private,279156,9,Married-civ-spouse,Husband,White,Male,2387,0,40,0
39962006,26,Private,150062,9,Married-civ-spouse,Husband,White,Male,17241,0,66,1
39962007,26,Private,150062,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,1822,50,1
39962008,38,Private,101517,9,Married-civ-spouse,Husband,Black,Male,0,0,40,1
39962009,35,Private,174571,9,Married-civ-spouse,Husband,Black,Male,99801,0,78,1
39962010,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,79249,0,20,1
39962011,34,Self-emp-not-inc,169527,10,Married-civ-spouse,Wife,White,Female,7803,0,20,1
39962012,61,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,7543,0,40,0
39962013,67,Self-emp-inc,411007,9,Divorced,Not-in-family,White,Female,4825,0,40,0
39962014,47,Private,140219,9,Never-married,Other-relative,Other,Female,47785,0,40,1
39962015,47,Private,97453,9,Never-married,Other-relative,White,Female,42650,0,40,1
39962016,28,Private,22494,13,Never-married,Not-in-family,White,Female,47232,0,40,1
39962017,39,Private,22494,13,Never-married,Not-in-family,White,Female,68561,0,40,1
39962018,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,46390,0,40,1
39962019,79,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,44744,0,40,1
39962020,22,Private,79586,5,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
39962021,32,Private,192237,13,Widowed,Husband,Asian-Pac-Islander,Male,0,0,40,0
39962022,33,Private,113364,9,Never-married,Not-in-family,White,Male,0,3643,45,0
39962023,65,Private,113364,9,Never-married,Not-in-family,White,Male,0,0,45,0
39962024,24,Private,156089,10,Never-married,Own-child,White,Male,88712,0,25,1
39962025,24,Private,141003,10,Never-married,Own-child,White,Male,14318,0,25,1
39962026,64,Private,180624,12,Never-married,Other-relative,White,Female,76159,0,30,1
39962027,64,Private,180624,12,Never-married,Other-relative,Other,Female,67138,0,30,1
39962028,62,Self-emp-not-inc,26857,4,Widowed,Other-relative,White,Female,43826,0,35,1
39962029,62,Self-emp-not-inc,26857,4,Widowed,Wife,White,Female,44077,0,35,1
39962030,36,Self-emp-inc,350850,13,Married-civ-spouse,Husband,White,Male,4417,0,45,0
39962031,36,Self-emp-inc,77146,13,Married-civ-spouse,Husband,White,Male,3901,0,21,0
39962032,51,Private,168660,7,Married-civ-spouse,Husband,White,Male,26098,0,40,1
39962033,51,Private,168660,7,Married-civ-spouse,Husband,White,Male,0,0,65,1
39962034,50,Self-emp-inc,302708,13,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,2537,0,50,0
39962035,50,Self-emp-inc,302708,13,Never-married,Husband,Asian-Pac-Islander,Male,1813,0,50,0
39962036,31,Private,212235,10,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,0,2540,45,1
