,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
0,29,Private,114224,13,Married-civ-spouse,Husband,Black,Female,0,0,40,0
1,29,Private,114224,13,Married-civ-spouse,Husband,White,Male,0,1774,35,0
0,28,Private,241607,9,Never-married,Not-in-family,Asian-Pac-Islander,Male,42817,0,40,1
1,28,Private,241607,9,Never-married,Not-in-family,White,Male,24365,0,82,1
0,18,Self-emp-not-inc,225456,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1,35,Self-emp-not-inc,225456,13,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
0,56,Local-gov,170070,9,Married-civ-spouse,Wife,White,Male,0,0,40,0
1,56,Private,170070,13,Married-spouse-absent,Wife,White,Female,0,0,40,0
0,20,Self-emp-inc,186410,15,Never-married,Not-in-family,White,Male,0,0,50,0
1,46,Private,186410,15,Never-married,Wife,Other,Male,0,0,50,0
0,19,Self-emp-not-inc,342384,7,Married-civ-spouse,Own-child,White,Male,29610,2129,55,1
1,19,Self-emp-not-inc,342384,7,Married-civ-spouse,Own-child,White,Male,47248,2129,55,1
0,34,Self-emp-inc,544268,9,Divorced,Not-in-family,White,Female,15950,0,50,1
1,34,Self-emp-inc,544268,9,Divorced,Not-in-family,White,Female,22701,0,50,1
0,38,Federal-gov,309230,10,Married-civ-spouse,Husband,White,Male,0,0,9,0
1,38,Private,309230,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
0,57,Self-emp-not-inc,340171,9,Separated,Not-in-family,Black,Male,77871,0,40,1
1,55,Self-emp-not-inc,340171,9,Separated,Other-relative,Black,Male,82498,0,40,1
0,24,Private,33088,7,Divorced,Not-in-family,White,Male,87817,0,40,1
1,24,Private,33088,7,Never-married,Not-in-family,White,Male,57042,0,60,1
0,60,Self-emp-not-inc,89884,9,Married-civ-spouse,Husband,White,Male,0,0,64,0
1,60,Self-emp-not-inc,77816,9,Married-civ-spouse,Husband,White,Male,11058,0,50,1
0,53,Self-emp-not-inc,128715,13,Married-civ-spouse,Husband,White,Male,0,0,60,0
1,37,Private,128715,13,Married-civ-spouse,Husband,White,Female,0,0,38,0
0,35,Private,268620,9,Divorced,Not-in-family,White,Female,50728,0,45,1
1,35,Private,268620,9,Divorced,Not-in-family,White,Female,98881,0,58,1
0,57,Private,199847,9,Married-civ-spouse,Husband,White,Male,4121,0,60,0
1,57,Private,199847,13,Married-civ-spouse,Husband,White,Male,4121,0,60,0
0,33,Private,259931,10,Separated,Other-relative,White,Male,76944,0,30,1
1,33,Private,259931,7,Separated,Other-relative,White,Male,98447,0,30,1
0,36,Federal-gov,139703,9,Never-married,Not-in-family,Black,Female,43358,0,40,1
1,36,Private,139703,9,Never-married,Not-in-family,Black,Female,80744,0,40,1
0,39,Private,49436,12,Divorced,Unmarried,White,Female,27133,1380,40,1
1,39,Private,366219,12,Divorced,Unmarried,White,Female,68209,1380,40,1
0,37,Private,189382,12,Divorced,Not-in-family,White,Female,70226,1504,40,1
1,37,Private,189382,12,Married-AF-spouse,Not-in-family,White,Female,60680,1504,40,1
0,56,Self-emp-not-inc,356067,9,Never-married,Not-in-family,White,Male,98641,0,16,1
1,56,Self-emp-not-inc,356067,14,Widowed,Not-in-family,White,Male,0,4342,16,1
0,53,Private,182855,6,Divorced,Unmarried,White,Female,60467,0,48,1
1,53,Private,182855,15,Divorced,Unmarried,White,Female,0,2623,48,1
0,37,Private,147638,13,Separated,Unmarried,Asian-Pac-Islander,Female,58840,0,36,1
1,37,Private,147638,11,Separated,Unmarried,Asian-Pac-Islander,Female,35712,0,36,1
0,29,Private,188675,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,3676,40,0
1,29,Private,188675,3,Married-civ-spouse,Husband,Black,Male,0,2408,40,0
0,43,Self-emp-not-inc,252431,15,Married-civ-spouse,Wife,White,Female,0,0,1,1
1,73,Self-emp-not-inc,252431,10,Married-civ-spouse,Wife,White,Female,68262,0,1,1
0,19,State-gov,156294,10,Never-married,Own-child,White,Male,71437,0,25,1
1,19,State-gov,156294,10,Never-married,Own-child,White,Male,27632,0,2,1
0,25,Private,222539,6,Never-married,Not-in-family,White,Male,56889,0,50,1
1,25,Private,222539,6,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,55688,0,50,1
0,42,Private,151874,11,Married-civ-spouse,Husband,White,Male,0,0,40,1
1,42,Private,111589,11,Married-civ-spouse,Husband,White,Male,35003,0,40,1
0,42,Private,135796,9,Married-civ-spouse,Husband,White,Male,0,0,60,1
1,42,Private,70055,9,Never-married,Husband,White,Male,33893,0,40,1
0,33,Local-gov,115488,13,Married-civ-spouse,Not-in-family,White,Male,70610,0,50,1
1,33,Local-gov,115488,13,Married-civ-spouse,Husband,White,Female,71292,0,50,1
0,37,Self-emp-inc,30529,1,Married-civ-spouse,Husband,White,Female,0,2415,50,0
1,37,Self-emp-inc,30529,2,Married-civ-spouse,Husband,White,Male,0,2415,50,0
0,39,Without-pay,176050,10,Married-civ-spouse,Husband,White,Male,0,1063,47,0
1,39,Private,108706,10,Married-civ-spouse,Own-child,White,Male,0,1848,47,0
