,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
5423,35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,jul,1613,1,-1,0,unknown,1
5424,35,entrepreneur,married,secondary,no,66042,yes,no,cellular,15,jul,479,1,854,0,unknown,1
5425,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,495,1,-1,0,unknown,0
5426,36,management,married,tertiary,no,1600,yes,yes,unknown,11,aug,1244,1,-1,0,unknown,0
5427,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,10,97,2,failure,0
5428,36,technician,married,tertiary,no,1354,no,no,telephone,7,sep,281,3,97,2,failure,0
5429,35,technician,single,tertiary,no,45621,no,no,cellular,21,jan,187,7,-1,0,unknown,0
5430,35,technician,single,tertiary,no,0,no,yes,cellular,14,jan,639,7,-1,0,unknown,0
5431,41,blue-collar,married,primary,no,2453,yes,no,unknown,15,may,234,1,-1,0,unknown,0
5432,79,blue-collar,married,primary,no,2453,yes,no,unknown,15,may,310,1,-1,0,unknown,0
5433,45,technician,divorced,secondary,no,2657,no,no,unknown,7,sep,895,3,-1,0,unknown,0
5434,45,technician,divorced,secondary,no,2657,no,no,unknown,7,aug,895,3,-1,0,unknown,0
5435,45,retired,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,0
5436,25,self-employed,single,tertiary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,0
5437,35,unemployed,single,tertiary,no,59622,no,no,cellular,4,aug,71,1,92,4,success,0
5438,35,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,462,11,92,4,unknown,0
5439,72,management,divorced,tertiary,no,254,no,no,cellular,18,aug,1576,8,-1,13,unknown,0
5440,31,management,divorced,tertiary,no,254,no,no,cellular,18,aug,371,8,-1,0,unknown,0
5441,41,entrepreneur,married,secondary,no,27045,no,no,unknown,18,jun,707,10,-1,0,unknown,0
5442,41,entrepreneur,married,secondary,no,707,no,no,telephone,18,may,707,1,-1,0,unknown,0
5443,37,management,single,secondary,no,3141,no,no,cellular,4,may,384,2,-1,0,unknown,0
5444,37,management,single,tertiary,no,3141,no,no,cellular,4,may,84,2,-1,0,unknown,0
5445,61,unemployed,single,secondary,no,1101,yes,no,cellular,23,jul,957,3,-1,0,unknown,0
5446,47,unknown,single,secondary,no,1101,yes,no,cellular,23,jul,860,3,-1,0,unknown,0
5447,37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,55,2,138,1,success,0
5448,37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,143,2,138,1,failure,0
5449,59,management,divorced,tertiary,no,258,yes,no,telephone,29,oct,266,20,-1,0,failure,0
5450,59,management,divorced,tertiary,no,258,yes,no,telephone,29,jul,266,11,-1,0,unknown,0
5451,77,retired,married,unknown,no,1807,no,no,telephone,20,aug,229,1,-1,0,unknown,0
5452,77,retired,married,secondary,no,1807,no,no,telephone,14,oct,373,1,-1,0,unknown,0
5453,37,management,married,secondary,no,5447,no,yes,unknown,17,nov,1789,1,-1,0,unknown,0
5454,37,management,married,secondary,no,5447,yes,yes,cellular,17,nov,291,1,-1,0,unknown,0
5455,79,management,married,tertiary,no,2987,yes,no,cellular,15,feb,93,1,198,9,failure,0
5456,73,management,married,tertiary,no,2987,yes,no,cellular,15,feb,93,1,91,9,failure,0
5457,90,retired,divorced,secondary,no,1,no,no,unknown,13,feb,152,3,-1,22,unknown,0
5458,90,retired,single,secondary,no,1,no,no,cellular,13,feb,152,3,341,0,unknown,0
5459,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,32,2,188,1,success,0
5460,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,381,2,188,1,success,0
5461,53,management,married,tertiary,no,349,no,no,cellular,7,aug,672,2,-1,0,unknown,1
5462,53,management,married,tertiary,no,349,no,no,cellular,7,aug,860,2,-1,0,unknown,1
5463,51,blue-collar,married,primary,no,7180,yes,no,unknown,14,may,816,1,-1,0,unknown,0
