,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
1899,2,36,all credits at this bank paid back duly,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,for free,1,skilled employee/official,0 to 2,no,no,0
1900,2,12,delay in paying off in the past,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,for free,1,skilled employee/official,0 to 2,no,no,0
1901,2,12,critical account/other credits elsewhere,others,1995,... <  100 DM,1,0,female : single,none,3,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,0
1902,2,12,delay in paying off in the past,others,1995,... <  100 DM,1,0,female : non-single or male : single,none,3,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,0
1903,2,72,all credits at this bank paid back duly,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,for free,1,skilled employee/official,0 to 2,no,no,0
1904,1,48,no credits taken/all credits paid back duly,retraining,2186,unknown/no savings account,2,3,female : non-single or male : single,none,0,unknown / no property,33,bank,for free,3-Feb,skilled employee/official,0 to 2,no,yes,0
1905,3,15,no credits taken/all credits paid back duly,others,2186,unknown/no savings account,3,0,female : non-single or male : single,co-applicant,0,unknown / no property,33,bank,for free,1,unskilled - resident,3 or more,yes (under customer name),no,0
1906,2,60,existing credits paid back duly till now,car (used),652,... <  100 DM,3,3,female : non-single or male : single,none,3,building soc. savings agr./life insurance,48,bank,for free,1,unskilled - resident,0 to 2,no,no,0
1907,3,45,critical account/other credits elsewhere,retraining,2186,unknown/no savings account,3,3,female : non-single or male : single,none,0,unknown / no property,33,bank,for free,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,0
1908,1,54,no credits taken/all credits paid back duly,car (used),2186,unknown/no savings account,3,3,female : non-single or male : single,none,1,unknown / no property,45,bank,for free,1,unskilled - resident,0 to 2,no,no,0
1909,1,24,all credits at this bank paid back duly,repairs,1927,... >= 1000 DM,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1910,3,24,all credits at this bank paid back duly,others,7763,... >= 1000 DM,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,20,stores,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1911,2,24,all credits at this bank paid back duly,repairs,1927,... >= 1000 DM,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,stores,rent,5-Apr,unskilled - resident,0 to 2,no,no,0
