,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12206,46,admin.,single,secondary,no,-736,yes,no,unknown,5,aug,508,2,-1,0,unknown,0
12207,71,retired,married,secondary,no,30049,no,no,cellular,17,feb,185,1,-1,6,unknown,0
12208,28,technician,single,tertiary,no,4987,no,no,cellular,2,jun,100,2,113,21,success,0
12209,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,310,1,347,3,success,0
12210,67,retired,married,primary,no,1430,no,no,unknown,11,jan,499,2,390,3,failure,0
12211,33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,560,4,-1,0,unknown,0
12212,38,unemployed,married,secondary,no,0,yes,yes,cellular,30,jul,1360,1,-1,0,unknown,1
12213,64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,7,unknown,0
12214,25,student,single,secondary,no,2975,no,no,unknown,14,sep,799,2,-1,0,unknown,0
12215,33,management,married,tertiary,no,6513,yes,no,cellular,11,jan,497,1,343,1,other,0
12216,54,technician,married,tertiary,no,876,no,no,cellular,6,oct,269,3,541,3,unknown,0
12217,77,retired,married,secondary,no,820,no,no,telephone,21,aug,330,2,181,4,other,0
12218,28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,336,1,other,0
12219,54,management,divorced,tertiary,no,-449,yes,no,cellular,14,may,189,1,-1,5,unknown,0
12220,69,management,married,tertiary,no,325,no,no,cellular,18,jul,1139,2,-1,0,unknown,0
12221,21,student,single,primary,no,8278,yes,no,cellular,29,oct,445,1,-1,40,unknown,0
12222,25,student,single,unknown,no,722,yes,no,telephone,21,nov,623,2,-1,0,unknown,0
12223,32,blue-collar,single,unknown,no,43649,yes,no,cellular,18,may,178,1,-1,0,unknown,0
12224,56,management,married,tertiary,no,12356,yes,no,telephone,26,may,410,1,287,5,other,0
12225,36,blue-collar,married,secondary,no,324,no,yes,cellular,16,jul,830,7,-1,0,unknown,0
12226,46,unknown,married,secondary,no,668,yes,no,unknown,31,may,1263,2,-1,0,unknown,0
12227,38,services,married,secondary,no,1970,yes,no,cellular,30,apr,387,1,176,1,other,0
12228,24,admin.,single,secondary,yes,1295,no,no,cellular,21,dec,476,1,-1,0,unknown,0
