,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12655,23,services,single,tertiary,no,279,yes,no,telephone,18,may,843,1,370,1,failure,0
12656,23,services,single,secondary,no,279,yes,no,cellular,18,may,330,1,370,1,other,0
12657,31,blue-collar,married,primary,no,3,yes,yes,telephone,25,jul,1447,3,-1,0,unknown,1
12658,31,blue-collar,married,primary,no,3,yes,yes,cellular,25,jul,1060,3,-1,0,unknown,1
12659,52,technician,married,tertiary,no,1416,yes,no,cellular,14,aug,1025,3,-1,0,unknown,1
12660,52,technician,married,tertiary,no,1416,no,no,cellular,14,jul,668,3,-1,0,unknown,0
12661,48,technician,married,secondary,yes,522,yes,no,cellular,19,may,955,1,-1,0,unknown,1
12662,48,technician,married,secondary,no,77062,yes,no,unknown,19,may,976,1,-1,0,success,1
12663,50,management,divorced,tertiary,no,52043,no,no,cellular,15,apr,91,1,103,3,success,0
12664,50,management,divorced,tertiary,no,810,no,no,cellular,15,apr,97,1,103,3,success,0
12665,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,789,2,275,9,failure,0
12666,79,retired,married,secondary,no,8304,no,no,cellular,9,may,456,2,275,9,failure,0
12667,35,admin.,single,secondary,no,507,yes,no,telephone,22,jul,560,2,-1,3,unknown,0
12668,35,admin.,single,secondary,no,507,yes,no,cellular,22,jul,385,2,-1,0,unknown,0
12669,67,retired,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,0
12670,61,management,married,tertiary,no,0,no,no,cellular,16,oct,39,2,-1,0,unknown,0
12671,64,retired,married,primary,no,440,no,no,cellular,6,feb,66,1,-1,0,unknown,0
12672,64,admin.,married,primary,no,440,no,no,cellular,6,feb,116,1,-1,0,unknown,0
12673,55,management,married,secondary,no,2693,no,no,cellular,22,sep,182,6,184,7,other,0
12674,55,management,married,secondary,no,2693,no,no,cellular,22,sep,182,1,337,7,unknown,0
12675,57,housemaid,married,primary,no,2785,no,no,cellular,22,jul,610,4,-1,0,unknown,0
12676,57,housemaid,married,primary,no,2785,yes,no,cellular,11,aug,610,4,-1,12,unknown,0
12677,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,470,1,150,0,unknown,0
12678,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,382,1,-1,0,unknown,0
12679,30,student,single,secondary,no,270,no,no,telephone,9,feb,123,1,-1,0,unknown,0
12680,30,admin.,married,secondary,no,270,no,no,telephone,9,feb,123,1,-1,0,unknown,0
12681,60,retired,single,tertiary,no,979,yes,no,cellular,27,jan,295,3,347,1,failure,0
12682,60,retired,divorced,tertiary,no,979,yes,no,cellular,26,jan,295,3,347,1,failure,0
12683,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,548,2,-1,0,unknown,0
12684,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,71,2,-1,0,unknown,0
12685,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,other,0
12686,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,261,6,success,0
12687,55,housemaid,married,primary,no,0,yes,no,cellular,26,jul,187,2,-1,0,unknown,0
12688,55,housemaid,single,primary,no,0,yes,no,cellular,17,jul,118,2,-1,0,unknown,0
12689,44,entrepreneur,single,unknown,no,323,yes,no,cellular,28,oct,332,2,181,2,failure,0
12690,54,entrepreneur,single,unknown,no,323,no,no,cellular,28,may,332,2,181,2,failure,0
12691,26,technician,single,secondary,no,15427,yes,no,unknown,6,jun,709,5,-1,0,unknown,0
12692,26,technician,single,secondary,no,639,yes,no,unknown,6,jun,269,5,-1,0,failure,0
12693,46,technician,married,primary,no,3308,no,no,cellular,28,jul,219,2,-1,1,unknown,0
12694,46,technician,married,unknown,no,14016,no,no,cellular,28,jul,219,2,-1,0,unknown,0
12695,29,management,single,tertiary,no,765,no,no,unknown,16,nov,238,1,-1,17,unknown,0
12696,29,management,single,tertiary,no,765,no,no,unknown,17,nov,238,1,-1,0,unknown,0
12697,55,retired,married,secondary,no,1129,no,no,cellular,25,aug,186,1,-1,0,unknown,0
12698,81,retired,married,secondary,no,1129,no,yes,cellular,26,aug,186,1,-1,0,unknown,0
12699,82,technician,married,secondary,no,4539,no,yes,cellular,16,sep,387,1,-1,0,unknown,0
12700,38,technician,married,secondary,no,4539,no,no,unknown,16,sep,387,15,-1,0,unknown,0
12701,74,retired,married,primary,no,0,no,no,telephone,13,nov,562,6,-1,0,unknown,0
12702,74,technician,married,primary,no,0,no,no,telephone,13,aug,562,8,-1,0,unknown,0
12703,52,management,divorced,tertiary,no,2104,no,yes,cellular,3,jun,210,2,268,0,unknown,0
12704,52,management,divorced,tertiary,no,2104,no,no,cellular,21,jun,210,2,-1,0,unknown,0
12705,43,services,married,secondary,no,-236,yes,no,cellular,28,jul,745,2,-1,0,unknown,0
12706,43,services,divorced,secondary,yes,-236,yes,no,cellular,28,jul,745,7,-1,0,unknown,0
12707,48,unemployed,divorced,secondary,no,51523,no,no,cellular,10,nov,594,1,91,1,failure,0
12708,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,91,8,failure,0
12709,32,admin.,divorced,secondary,no,5,yes,no,unknown,12,may,1031,2,-1,0,unknown,1
12710,32,admin.,single,secondary,no,5,yes,no,cellular,12,may,593,2,-1,0,success,1
12711,62,management,single,tertiary,no,17533,no,no,cellular,30,jun,275,2,296,1,failure,0
12712,43,management,single,tertiary,yes,0,no,no,cellular,13,jun,275,2,296,1,failure,0
12713,35,admin.,married,secondary,no,437,yes,no,cellular,6,apr,967,1,-1,0,unknown,1
12714,35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,1056,1,-1,0,unknown,1
12715,31,blue-collar,married,primary,no,389,yes,no,cellular,20,nov,1275,2,-1,0,unknown,0
12716,31,blue-collar,married,primary,no,389,yes,no,cellular,20,nov,1045,12,-1,0,unknown,1
12717,37,admin.,married,secondary,no,1110,yes,no,telephone,22,jul,121,11,-1,0,unknown,0
12718,37,admin.,married,secondary,no,1110,yes,no,telephone,22,jul,624,11,-1,0,unknown,0
12719,54,retired,married,primary,yes,670,no,no,cellular,23,apr,266,5,-1,0,unknown,0
12720,28,retired,married,primary,no,670,no,no,cellular,23,apr,266,5,-1,0,unknown,0
12721,30,technician,single,tertiary,no,3071,no,no,cellular,22,jun,127,3,149,2,failure,0
12722,70,technician,single,tertiary,no,411,no,no,cellular,22,oct,127,3,149,2,failure,0
12723,73,retired,married,primary,no,542,no,no,cellular,26,oct,46,1,180,5,failure,0
12724,73,retired,married,primary,no,542,no,no,cellular,26,aug,355,22,180,5,failure,0
12725,48,management,single,tertiary,no,55764,no,no,cellular,28,jul,486,5,-1,0,unknown,0
12726,28,management,single,tertiary,no,5474,yes,no,cellular,28,jul,486,5,-1,9,unknown,0
12727,38,admin.,single,secondary,no,100,no,no,unknown,7,may,787,1,-1,0,unknown,0
12728,38,admin.,single,secondary,no,100,yes,yes,unknown,7,may,786,7,-1,0,unknown,0
12729,49,entrepreneur,married,tertiary,no,1808,yes,no,cellular,1,jun,205,1,95,1,unknown,0
12730,49,management,married,tertiary,no,1808,yes,no,cellular,18,jun,205,1,95,1,failure,0
12731,24,management,single,tertiary,no,216,yes,no,unknown,21,may,1307,1,-1,0,unknown,1
12732,38,management,married,tertiary,no,216,yes,no,cellular,21,may,1307,1,-1,0,success,1
12733,41,unknown,single,unknown,no,942,no,no,cellular,8,oct,10,1,188,1,success,0
12734,41,unknown,single,unknown,no,942,no,no,cellular,27,oct,143,22,188,1,unknown,0
12735,47,services,married,secondary,no,1315,no,no,cellular,20,nov,329,4,178,0,unknown,0
12736,47,services,married,tertiary,no,1315,yes,no,cellular,20,nov,329,4,-1,0,unknown,0
12737,37,retired,single,secondary,no,192,yes,no,unknown,23,may,983,2,-1,0,unknown,0
12738,64,admin.,single,secondary,no,192,yes,no,unknown,23,may,1543,2,-1,0,unknown,1
12739,50,unemployed,married,secondary,yes,3674,yes,no,unknown,30,may,350,3,-1,0,unknown,0
12740,50,services,married,secondary,no,3674,yes,no,unknown,30,may,886,3,-1,7,unknown,0
12741,37,management,single,tertiary,no,698,no,no,cellular,8,sep,290,2,-1,0,unknown,0
12742,37,management,single,tertiary,no,698,no,no,cellular,5,sep,407,2,-1,0,unknown,0
12743,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,144,1,-1,0,unknown,0
12744,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,669,1,-1,0,unknown,0
12745,50,services,married,secondary,no,320,no,no,telephone,21,dec,294,3,315,2,unknown,0
12746,50,services,married,secondary,no,320,no,no,telephone,21,dec,44,3,315,4,success,0
12747,30,blue-collar,single,secondary,no,-477,yes,yes,unknown,27,may,1388,2,-1,0,unknown,1
12748,30,blue-collar,single,secondary,no,-477,yes,no,unknown,27,may,1297,2,-1,0,unknown,1
12749,34,services,single,secondary,no,1759,no,yes,telephone,25,jul,695,1,-1,0,unknown,0
12750,34,blue-collar,single,secondary,no,1759,no,yes,cellular,25,apr,43,1,-1,0,unknown,0
12751,60,management,married,secondary,no,0,no,no,telephone,19,jun,1745,3,62,3,unknown,0
12752,60,management,married,secondary,no,0,no,no,telephone,19,oct,1745,3,181,3,success,1
12753,31,blue-collar,single,unknown,no,6281,no,yes,cellular,1,oct,257,1,128,3,other,0
12754,31,blue-collar,single,unknown,no,6281,no,no,cellular,18,dec,257,1,128,3,other,0
12755,92,admin.,single,secondary,no,-759,no,no,cellular,14,apr,107,3,-1,0,unknown,0
12756,29,admin.,divorced,secondary,no,23260,no,no,cellular,14,apr,107,3,-1,0,unknown,0
12757,25,student,single,primary,no,75677,yes,no,unknown,11,may,819,2,-1,0,unknown,0
12758,25,student,single,primary,no,373,yes,no,cellular,11,may,441,2,-1,0,unknown,0
12759,36,management,married,tertiary,no,47383,no,no,telephone,27,aug,645,9,-1,0,unknown,0
12760,36,management,married,tertiary,no,0,no,no,telephone,27,aug,268,9,-1,0,unknown,0
12761,44,blue-collar,married,unknown,no,146,yes,no,unknown,15,may,483,1,242,2,unknown,0
12762,24,blue-collar,married,unknown,no,146,yes,no,unknown,15,may,483,1,415,0,unknown,0
12763,52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,236,1,failure,0
12764,52,services,divorced,secondary,no,992,yes,no,cellular,27,oct,424,1,100,1,failure,0
