,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37967,24,student,single,unknown,no,3298,yes,no,unknown,28,may,1118,1,-1,0,unknown,1
37968,24,student,single,unknown,no,3298,yes,no,unknown,28,may,1156,1,-1,0,unknown,1
37969,30,services,married,secondary,no,847,yes,no,cellular,5,may,979,2,-1,0,unknown,1
37970,30,services,married,secondary,no,253,no,no,cellular,5,may,820,2,-1,0,unknown,1
37971,40,blue-collar,divorced,secondary,no,12614,yes,no,cellular,15,may,905,1,-1,0,unknown,1
37972,71,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,may,188,1,-1,0,unknown,1
37973,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,400,2,60,1,failure,0
37974,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,50,2,95,1,success,0
37975,31,technician,married,secondary,no,0,yes,no,cellular,30,jul,857,3,-1,0,unknown,1
37976,31,technician,married,secondary,no,0,yes,no,cellular,30,jul,1307,3,-1,0,unknown,1
37977,72,retired,married,primary,no,24608,no,no,telephone,5,may,194,4,-1,0,unknown,0
37978,57,retired,married,primary,no,58463,no,no,telephone,5,may,510,4,-1,0,unknown,0
37979,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,593,3,177,1,failure,0
37980,33,management,married,tertiary,no,2044,yes,no,cellular,15,nov,896,3,177,1,failure,1
37981,32,management,single,tertiary,no,574,no,no,cellular,20,nov,171,1,127,2,success,1
37982,32,management,single,tertiary,no,574,yes,no,cellular,20,mar,171,1,127,2,success,1
37983,35,blue-collar,married,secondary,no,45061,yes,no,cellular,29,apr,507,3,349,1,other,0
37984,35,blue-collar,married,secondary,no,30503,yes,no,cellular,29,apr,507,3,349,1,other,0
37985,35,technician,single,primary,no,1708,yes,no,unknown,2,jun,1064,3,-1,0,unknown,1
37986,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,1093,3,-1,0,unknown,1
37987,60,housemaid,married,primary,no,0,no,yes,unknown,18,jun,1127,1,-1,0,unknown,1
37988,60,housemaid,married,primary,no,0,no,yes,unknown,18,jun,1492,1,-1,0,unknown,1
37989,54,management,married,tertiary,no,8295,no,no,cellular,2,oct,128,2,119,3,success,0
37990,54,management,married,tertiary,no,8295,no,no,cellular,2,oct,849,2,391,1,failure,0
37991,27,services,divorced,secondary,no,118,yes,yes,unknown,12,may,3094,1,-1,0,unknown,0
37992,27,services,single,secondary,no,118,yes,yes,cellular,12,may,1330,1,-1,0,unknown,1
37993,52,technician,married,secondary,yes,2001,yes,no,unknown,27,oct,95,4,-1,0,unknown,0
37994,52,technician,married,secondary,no,2001,yes,no,cellular,27,may,1635,4,-1,0,unknown,1
37995,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,238,2,-1,0,failure,0
37996,49,entrepreneur,divorced,unknown,yes,-701,yes,no,unknown,30,jul,929,2,-1,0,unknown,0
37997,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,1681,5,-1,0,unknown,1
37998,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,3102,5,-1,0,unknown,1
37999,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,1344,2,385,1,failure,0
38000,53,management,married,unknown,no,2240,yes,no,cellular,2,feb,14,2,385,1,success,0
38001,36,services,single,secondary,no,66222,yes,yes,telephone,11,sep,338,2,-1,0,unknown,1
38002,36,services,single,secondary,no,2409,yes,yes,telephone,10,sep,338,2,-1,0,unknown,0
38003,63,technician,married,secondary,no,973,no,no,cellular,25,feb,318,28,388,1,failure,0
38004,63,technician,married,secondary,no,973,no,no,cellular,25,jan,110,1,388,1,success,0
38005,35,technician,single,tertiary,no,0,yes,yes,cellular,26,apr,1925,3,363,2,failure,1
38006,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,997,3,363,2,failure,1
38007,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,884,5,-1,0,unknown,1
38008,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,1048,5,-1,0,unknown,1
38009,41,management,single,tertiary,no,1253,no,no,telephone,21,jul,124,5,-1,0,unknown,0
38010,41,management,single,tertiary,no,63154,no,no,cellular,21,jul,1134,3,-1,0,unknown,0
38011,55,management,divorced,primary,no,75511,no,no,cellular,2,nov,209,2,273,1,failure,0
38012,55,management,divorced,secondary,no,2037,no,no,cellular,2,nov,209,2,490,1,failure,0
38013,22,student,single,secondary,yes,64,no,no,cellular,4,jun,777,1,-1,0,unknown,1
38014,22,student,single,secondary,no,64,no,no,cellular,4,jun,308,1,-1,0,unknown,1
38015,33,blue-collar,married,primary,no,-195,no,no,unknown,3,apr,9,1,-1,0,unknown,0
38016,33,blue-collar,divorced,primary,no,-195,no,no,unknown,20,sep,1472,1,-1,0,unknown,1
38017,35,blue-collar,married,primary,no,75251,yes,no,unknown,20,may,1334,1,-1,0,unknown,0
38018,35,management,married,primary,no,102,yes,no,unknown,20,may,1334,1,495,0,unknown,0
38019,36,technician,single,secondary,no,23,yes,no,cellular,18,may,1472,2,333,2,failure,1
38020,36,technician,single,secondary,yes,23,yes,no,cellular,18,may,897,2,333,2,failure,1
38021,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,962,9,-1,0,unknown,1
38022,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,1574,9,-1,0,unknown,1
38023,51,blue-collar,married,primary,no,354,yes,no,cellular,14,may,1461,29,344,1,other,0
38024,51,blue-collar,married,primary,no,354,yes,no,cellular,14,may,720,2,412,1,other,1
38025,57,unknown,married,unknown,no,106,no,no,cellular,25,may,836,4,-1,0,unknown,1
38026,57,unknown,married,unknown,no,106,no,no,cellular,22,may,836,4,-1,0,unknown,1
38027,68,self-employed,single,secondary,no,296,no,no,cellular,4,aug,609,13,-1,0,unknown,0
38028,34,services,single,secondary,no,296,no,yes,cellular,27,aug,609,13,-1,0,unknown,0
38029,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,102,5,407,3,success,0
38030,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,96,2,150,3,success,0
38031,42,management,married,secondary,no,146,yes,yes,cellular,15,may,155,4,346,1,failure,0
38032,42,services,married,secondary,no,146,yes,yes,cellular,15,may,94,4,346,1,failure,0
38033,32,student,married,secondary,no,765,yes,yes,unknown,14,apr,850,2,-1,0,unknown,0
38034,32,technician,divorced,secondary,no,765,yes,yes,cellular,14,apr,850,5,-1,0,unknown,0
38035,46,services,married,secondary,no,437,yes,no,cellular,13,may,65,3,-1,0,unknown,0
38036,46,services,married,primary,no,437,no,no,cellular,13,may,546,8,-1,0,unknown,0
38037,33,technician,single,secondary,no,0,yes,yes,cellular,9,feb,1175,2,12,4,other,1
38038,33,technician,single,secondary,no,0,yes,yes,cellular,9,feb,1532,2,12,4,failure,1
38039,48,management,single,tertiary,no,2960,no,no,unknown,5,jun,923,1,-1,0,unknown,1
38040,48,management,married,tertiary,no,2960,no,no,unknown,5,jun,1343,1,-1,0,unknown,0
38041,30,management,single,tertiary,no,29,yes,no,cellular,29,may,1036,1,-1,0,unknown,1
38042,30,management,single,tertiary,no,29,yes,no,cellular,12,oct,1303,1,-1,0,unknown,1
38043,41,blue-collar,married,secondary,no,6618,yes,no,unknown,29,oct,104,1,-1,0,unknown,1
38044,41,services,married,secondary,no,6618,yes,no,cellular,4,jul,1472,1,-1,0,success,1
38045,29,unemployed,single,secondary,no,56464,no,no,cellular,23,nov,427,1,603,1,failure,0
38046,29,unemployed,single,secondary,no,1055,no,no,cellular,23,nov,427,1,603,4,failure,0
38047,46,admin.,divorced,secondary,no,2087,no,no,cellular,20,nov,150,10,-1,0,unknown,0
38048,46,admin.,divorced,secondary,no,2087,no,no,unknown,20,nov,299,3,-1,0,unknown,0
38049,86,management,divorced,tertiary,no,0,no,no,cellular,23,feb,176,1,-1,0,unknown,1
38050,26,management,single,tertiary,no,0,no,no,cellular,23,mar,1060,1,-1,0,unknown,1
38051,55,retired,married,tertiary,no,-375,no,no,telephone,30,jul,814,2,-1,0,unknown,0
38052,55,management,married,tertiary,no,24632,no,no,cellular,30,jul,814,18,-1,0,unknown,0
38053,41,blue-collar,married,secondary,no,440,yes,no,cellular,5,may,523,1,334,18,success,1
38054,41,blue-collar,married,secondary,no,440,yes,yes,cellular,5,may,1037,1,334,2,failure,1
38055,38,technician,married,secondary,no,0,no,no,cellular,26,aug,2330,4,-1,0,unknown,1
