,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
28682,36,Private,174373,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
28683,44,Without-pay,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28684,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2012,40,0
28685,44,Self-emp-not-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,23,0
28686,44,Private,174373,12,Married-civ-spouse,Unmarried,White,Male,0,0,51,0
28687,77,Self-emp-not-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28688,47,Private,174373,12,Divorced,Husband,White,Male,0,0,40,0
28689,44,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,92,0
28690,69,Private,174373,12,Divorced,Husband,White,Male,0,0,40,0
28691,78,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28692,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2823,40,0
28693,77,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28694,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2850,40,0
28695,44,Private,174373,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
28696,44,Private,174373,12,Married-civ-spouse,Not-in-family,White,Male,0,0,42,0
28697,76,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,40,0
28698,70,Without-pay,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28699,23,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,388,40,0
28700,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,33,0
28701,44,Private,174373,12,Married-civ-spouse,Not-in-family,White,Male,0,0,43,0
28702,44,Private,174373,2,Married-civ-spouse,Husband,White,Male,0,95,40,0
28703,44,Private,174373,12,Married-civ-spouse,Husband,Other,Male,0,1122,40,0
28704,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,1566,44,0
28705,63,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,31,0
28706,44,Without-pay,174373,5,Married-civ-spouse,Husband,White,Male,0,0,40,0
28707,44,Private,174373,4,Separated,Husband,White,Male,0,0,40,0
28708,44,Private,174373,1,Married-civ-spouse,Husband,Black,Male,0,0,40,0
28709,44,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Female,0,0,40,0
28710,29,Private,174373,12,Married-spouse-absent,Husband,White,Male,0,0,40,0
28711,44,Private,174373,2,Married-civ-spouse,Husband,White,Male,0,0,87,0
28712,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3534,40,1
28713,70,Private,187891,9,Married-civ-spouse,Husband,White,Male,0,3206,40,1
28714,70,Private,187891,14,Married-civ-spouse,Husband,White,Male,12069,0,40,1
28715,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,47676,0,40,1
28716,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,24485,0,40,1
28717,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2809,40,1
28718,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,17714,0,40,1
28719,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3029,40,1
28720,70,Private,187891,15,Married-civ-spouse,Husband,White,Male,0,0,1,1
28721,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,63111,0,40,1
28722,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,58372,3553,40,1
28723,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,18149,0,40,1
28724,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2296,40,1
28725,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,60941,0,80,1
28726,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,67951,3457,40,1
28727,70,Private,187891,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,88936,0,40,1
28728,70,State-gov,187891,7,Married-civ-spouse,Husband,White,Male,32686,0,40,1
28729,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,99627,0,40,1
28730,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,2918,2898,40,1
28731,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,1942,40,1
28732,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2627,40,1
28733,70,State-gov,187891,7,Married-civ-spouse,Husband,White,Male,78887,0,40,1
28734,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3310,26,1
28735,70,Federal-gov,187891,7,Married-civ-spouse,Husband,White,Male,39295,0,40,1
28736,57,Private,187891,7,Married-civ-spouse,Husband,White,Male,92983,0,40,1
28737,70,Private,187891,15,Married-civ-spouse,Husband,White,Male,0,3705,40,1
28738,70,Private,187891,16,Married-civ-spouse,Other-relative,White,Male,0,0,40,1
28739,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,1897,40,1
28740,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,88438,0,40,1
28741,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3745,40,1
28742,17,Private,53611,8,Divorced,Own-child,White,Female,91993,0,6,1
28743,17,Private,53611,8,Never-married,Own-child,White,Female,22801,0,6,1
28744,17,State-gov,53611,8,Never-married,Own-child,White,Female,52023,0,6,0
28745,17,Private,53611,8,Never-married,Own-child,White,Female,92290,0,1,1
28746,17,Private,53611,8,Never-married,Own-child,White,Female,90782,0,6,1
28747,17,Private,53611,8,Never-married,Own-child,White,Female,53020,0,6,1
28748,17,Private,53611,8,Never-married,Own-child,White,Female,22433,2203,6,1
28749,17,Private,53611,8,Never-married,Own-child,White,Female,84133,2311,6,1
28750,17,Private,53611,15,Never-married,Own-child,White,Female,17092,0,6,1
28751,17,Private,53611,8,Never-married,Own-child,White,Female,21698,0,6,1
28752,17,Private,53611,8,Never-married,Own-child,White,Female,29202,0,5,1
28753,17,Private,53611,8,Never-married,Own-child,White,Female,10789,3410,6,1
28754,18,Private,53611,8,Never-married,Own-child,White,Female,51899,0,6,0
28755,17,Private,53611,8,Never-married,Own-child,White,Female,43937,0,6,0
28756,17,Private,53611,8,Never-married,Own-child,White,Female,38482,0,91,1
28757,17,Private,53611,8,Never-married,Own-child,White,Female,48454,0,6,0
28758,17,Private,53611,8,Never-married,Own-child,White,Female,21899,0,9,1
28759,17,Private,53611,8,Never-married,Own-child,White,Female,10789,0,6,1
28760,17,Private,53611,12,Never-married,Own-child,White,Female,38752,0,6,1
28761,17,Private,53611,8,Never-married,Own-child,White,Female,51883,0,6,0
28762,17,Private,53611,8,Never-married,Own-child,White,Female,91993,0,6,1
28763,17,Private,53611,8,Never-married,Own-child,White,Female,49600,0,6,0
28764,17,Private,53611,8,Never-married,Own-child,White,Female,65057,0,6,1
28765,17,Private,53611,8,Never-married,Own-child,Black,Female,30705,0,6,1
28766,43,Private,53611,8,Never-married,Own-child,White,Female,23037,0,6,1
28767,17,Private,53611,8,Never-married,Own-child,White,Female,30626,0,24,1
28768,17,Private,53611,8,Widowed,Own-child,White,Female,26817,0,6,1
28769,17,Private,53611,8,Never-married,Own-child,Amer-Indian-Eskimo,Female,75743,0,6,1
28770,17,Private,53611,8,Never-married,Own-child,White,Female,12734,0,6,1
28771,17,Private,53611,8,Never-married,Own-child,White,Female,60332,0,6,1
28772,33,State-gov,291494,16,Never-married,Husband,Asian-Pac-Islander,Male,0,0,50,0
28773,33,State-gov,291494,16,Divorced,Husband,White,Male,0,0,32,0
28774,33,Without-pay,291494,16,Married-civ-spouse,Own-child,White,Male,0,0,50,0
28775,33,State-gov,291494,3,Divorced,Husband,White,Male,0,0,50,0
28776,33,State-gov,291494,16,Never-married,Husband,White,Male,0,0,44,0
28777,18,State-gov,291494,1,Married-civ-spouse,Husband,White,Male,0,0,50,0
28778,33,State-gov,291494,3,Married-civ-spouse,Husband,White,Male,0,0,85,0
28779,33,State-gov,291494,4,Married-civ-spouse,Husband,White,Male,0,0,50,0
28780,33,State-gov,291494,16,Separated,Husband,Black,Male,0,0,50,0
28781,33,Local-gov,291494,6,Married-civ-spouse,Husband,White,Male,0,0,50,0
28782,56,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,17,0
28783,33,State-gov,291494,16,Married-AF-spouse,Husband,White,Male,0,0,1,0
28784,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,24,0
28785,33,State-gov,291494,7,Married-civ-spouse,Wife,White,Male,0,0,50,0
28786,33,State-gov,291494,16,Divorced,Husband,White,Male,0,0,95,0
28787,26,State-gov,291494,16,Married-spouse-absent,Husband,White,Male,0,0,50,0
28788,33,State-gov,291494,16,Never-married,Unmarried,White,Male,0,0,50,0
28789,80,State-gov,291494,4,Married-civ-spouse,Husband,White,Male,0,0,50,0
28790,33,State-gov,291494,12,Married-AF-spouse,Husband,White,Male,0,0,50,0
28791,33,Private,291494,16,Married-civ-spouse,Own-child,White,Male,0,0,50,0
28792,33,State-gov,291494,16,Widowed,Own-child,White,Male,0,0,50,0
28793,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,97,0
28794,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,13,0
28795,33,State-gov,291494,16,Widowed,Husband,Asian-Pac-Islander,Male,0,0,50,0
28796,47,State-gov,291494,1,Married-civ-spouse,Husband,White,Male,0,0,50,0
28797,33,State-gov,291494,8,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
28798,18,Local-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,50,0
28799,33,Local-gov,291494,16,Married-civ-spouse,Own-child,White,Male,0,0,50,0
28800,83,State-gov,291494,6,Married-civ-spouse,Husband,White,Male,0,0,50,0
28801,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,4548,0,98,0
28802,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,0,1975,40,1
28803,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,94678,0,40,1
28804,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,0,3870,88,1
28805,79,Private,254534,10,Married-civ-spouse,Husband,White,Male,48587,0,40,1
28806,62,Private,254534,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,7013,0,40,1
28807,62,Private,254534,10,Married-civ-spouse,Husband,White,Female,90436,0,40,1
28808,44,Private,254534,14,Married-civ-spouse,Husband,White,Male,0,0,40,1
28809,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,0,0,65,0
28810,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,78228,0,40,1
28811,62,Private,254534,2,Married-civ-spouse,Husband,White,Male,37405,0,40,1
28812,62,Private,254534,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,3027,40,0
28813,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,0,2663,68,1
28814,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,17709,0,40,1
28815,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,24783,0,40,1
28816,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,23249,0,40,1
28817,62,Private,254534,13,Married-civ-spouse,Other-relative,White,Male,0,0,40,0
28818,62,Private,254534,10,Widowed,Husband,White,Male,24688,0,40,1
28819,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,38958,3044,40,1
28820,62,Without-pay,254534,10,Married-civ-spouse,Husband,White,Male,7392,0,40,1
28821,62,Federal-gov,254534,10,Married-civ-spouse,Husband,White,Male,51133,0,40,1
28822,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,0,3723,91,1
28823,62,Self-emp-inc,254534,10,Married-civ-spouse,Husband,White,Male,93674,0,40,1
28824,62,State-gov,254534,10,Married-civ-spouse,Husband,White,Male,0,0,64,1
28825,51,Private,254534,10,Married-civ-spouse,Husband,White,Male,69619,0,40,1
