,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
27442,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3502,40,0
27443,44,Private,174373,12,Widowed,Husband,White,Male,0,1684,40,0
27444,44,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,1042,40,0
27445,63,Private,174373,12,Married-spouse-absent,Husband,White,Male,0,0,40,0
27446,44,Private,174373,12,Married-civ-spouse,Own-child,White,Male,0,2202,40,0
27447,44,Private,174373,12,Widowed,Husband,White,Male,0,722,40,0
27448,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2814,40,0
27449,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,615,52,0
27450,46,Self-emp-not-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27451,77,Private,174373,12,Married-civ-spouse,Not-in-family,White,Male,0,0,40,0
27452,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,43,0
27453,88,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27454,44,Private,174373,12,Separated,Husband,White,Male,0,1281,40,0
27455,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2275,40,0
27456,62,Private,174373,12,Married-civ-spouse,Husband,Other,Male,0,0,40,0
27457,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3342,40,0
27458,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3249,40,0
27459,44,Private,174373,5,Married-civ-spouse,Husband,Other,Male,0,0,40,0
27460,19,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27461,77,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,57,0
27462,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,1572,40,0
27463,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3566,40,0
27464,24,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27465,44,Private,174373,12,Married-AF-spouse,Husband,White,Male,0,0,14,0
27466,44,State-gov,174373,12,Married-civ-spouse,Husband,White,Female,0,0,40,0
27467,90,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27468,73,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,29,0
27469,44,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,32,0
27470,44,Private,174373,10,Married-civ-spouse,Husband,White,Male,0,3047,40,0
27471,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,25,0
27472,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,52843,0,40,1
27473,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,1829,40,1
27474,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,40231,0,40,1
27475,70,Private,187891,16,Married-civ-spouse,Husband,White,Male,0,1934,40,1
27476,60,Private,187891,7,Married-civ-spouse,Husband,White,Male,66434,0,40,1
27477,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,70300,0,40,1
27478,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3255,40,1
27479,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3038,40,1
27480,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,81566,0,40,1
27481,70,Private,187891,16,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,1
27482,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3853,40,1
27483,56,Private,187891,7,Married-civ-spouse,Husband,White,Male,10263,0,40,1
27484,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2416,40,1
27485,70,Private,187891,1,Married-civ-spouse,Husband,White,Male,54660,0,40,1
27486,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,33206,0,29,1
27487,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2455,40,1
27488,70,Private,187891,7,Married-spouse-absent,Husband,White,Male,0,3138,40,1
27489,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,63177,0,40,1
27490,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,91642,0,40,1
27491,70,Private,187891,11,Married-civ-spouse,Husband,White,Male,0,0,40,1
27492,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,33910,0,40,1
27493,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2383,40,1
27494,70,Federal-gov,187891,7,Married-civ-spouse,Husband,White,Male,32922,0,40,1
27495,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,17469,869,40,1
27496,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,11128,0,79,1
27497,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,5587,0,40,1
27498,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,17315,0,40,1
27499,70,Private,187891,7,Married-civ-spouse,Unmarried,White,Male,84494,0,40,1
27500,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,77562,0,40,1
27501,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,94668,0,40,1
27502,82,Private,53611,8,Never-married,Own-child,White,Female,16436,0,6,1
27503,17,Private,53611,8,Never-married,Own-child,White,Female,24824,0,6,1
27504,17,Private,53611,8,Never-married,Own-child,White,Female,70641,0,6,1
27505,17,Private,53611,8,Never-married,Own-child,White,Female,63041,0,28,1
27506,17,Private,53611,8,Never-married,Own-child,Other,Female,32932,0,6,1
27507,17,Private,53611,8,Never-married,Own-child,White,Female,16286,0,6,1
27508,17,Private,53611,8,Never-married,Own-child,White,Female,53938,0,77,1
27509,17,Private,53611,8,Never-married,Own-child,White,Female,16429,834,6,1
27510,17,Private,53611,13,Never-married,Own-child,White,Female,24660,0,6,1
27511,17,Private,53611,8,Never-married,Own-child,White,Female,18492,0,6,1
27512,17,Private,53611,8,Never-married,Own-child,White,Female,59112,0,6,1
