,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
28732,44,Self-emp-not-inc,174373,12,Married-civ-spouse,Not-in-family,White,Male,0,0,40,0
28733,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2632,40,0
28734,44,Private,174373,12,Never-married,Husband,White,Male,0,873,40,0
28735,44,Private,174373,6,Married-civ-spouse,Husband,White,Male,0,0,79,0
28736,44,Self-emp-not-inc,174373,6,Married-civ-spouse,Husband,White,Male,0,0,40,0
28737,44,Local-gov,174373,12,Widowed,Husband,White,Male,0,0,40,0
28738,85,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28739,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,27,0
28740,65,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,97,0
28741,44,Private,174373,12,Married-AF-spouse,Husband,White,Male,0,0,87,0
28742,44,Private,174373,2,Married-civ-spouse,Wife,White,Male,0,0,40,0
28743,44,Private,174373,12,Married-civ-spouse,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,0
28744,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2080,5,0
28745,44,Private,174373,12,Divorced,Husband,White,Male,0,1354,40,0
28746,44,Private,174373,12,Married-civ-spouse,Own-child,White,Male,0,0,5,0
28747,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,26461,0,40,1
28748,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3633,40,1
28749,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,55385,0,40,1
28750,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,34028,0,40,1
28751,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,51315,0,40,1
28752,70,Private,187891,7,Married-civ-spouse,Husband,Other,Male,44009,0,40,1
28753,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3442,45,1
28754,70,Private,187891,7,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,1968,40,1
28755,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,42085,1090,40,1
28756,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,21045,0,40,1
28757,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,28916,0,40,1
28758,70,Private,187891,16,Married-civ-spouse,Husband,White,Male,0,3717,40,1
28759,70,Private,187891,16,Married-civ-spouse,Husband,White,Male,0,0,94,1
28760,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,12054,0,40,1
28761,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,0,2729,40,1
28762,17,Private,53611,8,Never-married,Own-child,White,Female,69271,0,6,1
28763,17,Private,53611,8,Never-married,Own-child,White,Female,15330,3491,6,1
28764,17,Private,53611,8,Never-married,Own-child,White,Female,57413,0,6,1
28765,52,Private,53611,8,Never-married,Own-child,White,Female,77759,0,6,1
28766,17,Private,53611,8,Never-married,Own-child,White,Female,55768,0,6,1
28767,17,Private,53611,8,Never-married,Own-child,White,Female,16976,0,6,1
28768,17,Private,53611,8,Widowed,Own-child,White,Female,11547,0,6,1
28769,17,Private,53611,8,Never-married,Own-child,White,Female,17674,0,6,1
28770,17,Private,53611,8,Never-married,Own-child,White,Female,23573,0,6,1
28771,17,Private,53611,8,Never-married,Own-child,White,Female,68729,2976,6,1
28772,17,Private,53611,8,Married-AF-spouse,Own-child,White,Female,9825,0,6,1
28773,17,Private,53611,8,Never-married,Own-child,White,Female,15330,0,6,1
28774,17,Private,53611,8,Never-married,Own-child,White,Female,92338,0,6,1
28775,17,Self-emp-not-inc,53611,8,Never-married,Own-child,White,Female,17973,0,6,1
28776,17,Private,53611,14,Never-married,Own-child,White,Female,0,3224,6,1
28777,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,21,0
28778,33,Local-gov,291494,12,Married-civ-spouse,Husband,White,Male,0,0,50,0
28779,33,State-gov,291494,5,Married-civ-spouse,Husband,White,Male,0,943,50,0
28780,33,State-gov,291494,4,Married-civ-spouse,Husband,Black,Male,0,0,50,0
28781,28,State-gov,291494,16,Widowed,Husband,White,Male,0,0,50,0
28782,78,Self-emp-not-inc,291494,16,Married-civ-spouse,Husband,White,Male,0,0,50,0
28783,33,State-gov,291494,3,Married-civ-spouse,Husband,White,Male,0,0,50,0
28784,33,State-gov,291494,14,Widowed,Husband,White,Male,0,0,50,0
28785,19,Private,291494,16,Married-civ-spouse,Husband,White,Male,0,0,50,0
28786,33,State-gov,291494,1,Separated,Husband,White,Male,0,0,50,0
28787,33,State-gov,291494,16,Married-civ-spouse,Own-child,White,Male,0,0,94,0
28788,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,26,0
28789,33,State-gov,291494,6,Married-civ-spouse,Husband,White,Male,0,0,59,0
