,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
9491,23,services,single,secondary,no,279,yes,no,telephone,18,may,843,1,355,1,failure,0
9492,31,blue-collar,married,primary,no,3,yes,yes,telephone,25,jul,2062,3,-1,0,unknown,1
9493,52,blue-collar,married,tertiary,no,1416,yes,no,cellular,14,jul,997,3,-1,0,unknown,1
9494,48,technician,divorced,secondary,no,522,yes,no,unknown,19,may,1449,1,-1,0,unknown,1
9495,42,management,divorced,tertiary,no,810,no,no,unknown,15,sep,91,1,103,3,success,0
9496,79,retired,married,secondary,no,59094,no,no,cellular,9,dec,456,2,275,9,failure,0
9497,35,admin.,single,unknown,no,507,yes,no,cellular,22,jul,560,2,-1,0,unknown,0
9498,61,management,married,tertiary,no,0,no,no,telephone,16,oct,136,2,-1,0,success,0
9499,64,retired,married,primary,no,77658,no,no,cellular,6,feb,495,1,-1,3,unknown,0
9500,55,management,married,secondary,no,21393,no,no,cellular,22,sep,182,1,184,7,other,0
9501,57,housemaid,single,primary,no,2785,no,no,cellular,11,aug,610,16,-1,0,unknown,0
9502,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,202,1,-1,0,other,0
9503,30,admin.,single,secondary,no,270,yes,no,cellular,14,feb,123,1,-1,0,unknown,0
9504,60,retired,single,secondary,no,979,yes,no,cellular,15,jan,295,3,347,1,failure,0
9505,35,blue-collar,married,secondary,no,5639,no,no,cellular,20,nov,945,2,216,0,unknown,0
9506,34,admin.,married,tertiary,no,79463,no,yes,cellular,4,aug,120,3,1,6,other,0
9507,55,housemaid,married,primary,no,0,yes,no,cellular,17,jul,659,2,397,0,unknown,0
9508,44,entrepreneur,single,unknown,no,323,no,no,cellular,28,feb,332,16,181,2,failure,0
9509,26,technician,single,secondary,no,22162,yes,no,unknown,6,jun,709,5,-1,0,unknown,0
9510,52,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,0
9511,29,management,single,tertiary,no,3408,no,no,cellular,16,nov,238,1,-1,0,unknown,0
9512,72,retired,married,secondary,no,1129,no,no,cellular,26,dec,186,1,-1,10,unknown,0
9513,38,technician,married,secondary,no,4539,no,no,cellular,16,sep,701,1,-1,14,unknown,0
9514,45,retired,married,primary,no,59641,no,no,telephone,13,aug,562,2,-1,0,unknown,0
9515,52,management,divorced,primary,no,2104,yes,no,cellular,3,jun,210,2,-1,0,unknown,0
9516,43,services,married,secondary,no,32051,yes,no,cellular,28,jul,372,7,-1,0,unknown,0
9517,48,unemployed,divorced,secondary,no,201,no,no,unknown,10,nov,594,1,91,1,failure,0
9518,32,admin.,single,secondary,no,5,yes,no,telephone,12,may,1877,2,-1,0,unknown,1
9519,43,management,single,tertiary,no,19076,no,no,cellular,30,jun,275,2,296,1,failure,0
9520,35,admin.,married,secondary,no,437,yes,yes,cellular,17,apr,1119,1,-1,0,unknown,1
9521,31,blue-collar,married,primary,no,389,yes,no,cellular,20,nov,1008,2,-1,0,unknown,1
9522,37,admin.,single,secondary,no,1110,yes,no,telephone,22,jul,802,11,-1,9,unknown,0
9523,22,retired,married,primary,no,670,no,no,cellular,23,apr,266,5,-1,0,unknown,0
9524,30,technician,single,tertiary,no,411,no,yes,cellular,22,oct,127,3,149,2,success,0
9525,61,retired,married,primary,no,542,no,no,telephone,26,oct,355,1,180,5,failure,0
9526,28,management,single,tertiary,no,5474,no,no,unknown,28,jul,486,13,-1,0,unknown,0
9527,38,admin.,single,secondary,no,53136,yes,no,unknown,7,may,786,1,-1,0,unknown,0
9528,49,management,married,tertiary,yes,1808,yes,no,cellular,1,jun,205,1,95,1,failure,0
