,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37967,24,student,single,unknown,no,3298,yes,no,unknown,28,may,1020,1,-1,0,unknown,1
37968,24,entrepreneur,single,unknown,no,3298,yes,no,unknown,28,oct,227,1,-1,0,unknown,1
37969,30,services,married,secondary,no,253,yes,no,cellular,5,may,1877,2,-1,0,unknown,1
37970,30,services,married,secondary,no,253,yes,no,cellular,5,may,990,2,-1,0,unknown,1
37971,72,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,jun,188,1,-1,0,unknown,1
37972,40,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,may,1448,1,-1,0,success,1
37973,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,69,2,95,1,success,0
37974,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,16,2,95,1,success,0
37975,31,technician,married,secondary,no,0,yes,no,cellular,30,jul,848,3,-1,0,unknown,1
37976,31,technician,married,secondary,no,0,yes,no,cellular,30,jul,1096,3,-1,0,unknown,1
37977,72,unknown,married,primary,no,2304,no,no,telephone,30,may,510,4,-1,0,unknown,0
37978,72,retired,married,secondary,no,2304,no,no,telephone,5,may,510,35,-1,0,unknown,0
37979,33,management,married,unknown,no,2044,yes,no,cellular,15,may,776,3,177,1,failure,1
37980,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,1039,3,177,1,failure,1
37981,32,management,single,tertiary,no,574,yes,no,cellular,20,mar,171,1,127,2,success,1
37982,32,management,single,tertiary,no,574,no,no,cellular,20,nov,171,1,127,2,success,1
37983,62,blue-collar,married,secondary,no,149,yes,no,cellular,29,jan,507,3,349,1,other,0
37984,35,blue-collar,married,secondary,no,149,yes,no,cellular,13,feb,507,3,349,1,other,0
37985,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,1276,3,-1,0,unknown,1
37986,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,1166,11,-1,0,unknown,1
37987,60,housemaid,married,primary,no,0,no,no,unknown,18,jun,718,1,-1,0,success,0
37988,60,housemaid,married,primary,no,0,no,yes,unknown,18,jun,1692,1,-1,0,unknown,1
37989,54,management,married,tertiary,no,8295,no,no,cellular,16,oct,30,2,119,1,success,0
37990,54,management,married,tertiary,no,8295,no,no,telephone,2,oct,849,2,119,1,other,0
37991,27,services,single,secondary,no,118,yes,yes,cellular,12,may,880,1,-1,0,unknown,1
37992,27,services,single,secondary,no,118,yes,yes,cellular,12,may,1176,1,-1,0,unknown,1
37993,52,technician,divorced,secondary,no,2001,yes,no,unknown,27,oct,95,4,-1,0,unknown,1
37994,52,technician,married,secondary,no,2001,yes,no,unknown,27,oct,95,4,-1,0,unknown,1
37995,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,485,2,-1,0,unknown,0
37996,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,160,2,-1,0,unknown,0
37997,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,1074,5,-1,0,unknown,1
37998,30,technician,married,secondary,no,-4014,yes,yes,cellular,25,jul,1187,5,-1,0,unknown,1
37999,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,28,1,failure,0
38000,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,92,2,385,1,success,0
38001,36,services,single,secondary,no,2409,yes,yes,telephone,11,sep,338,2,-1,0,unknown,1
38002,36,services,single,secondary,no,2409,yes,yes,cellular,11,may,923,2,-1,0,unknown,1
38003,63,technician,married,secondary,no,973,no,no,cellular,25,feb,75,1,388,1,success,0
38004,63,technician,married,secondary,no,52085,no,no,cellular,25,feb,156,1,388,1,success,0
38005,35,management,married,tertiary,no,0,yes,yes,cellular,26,apr,3025,3,363,2,failure,1
38006,35,technician,married,unknown,no,0,yes,yes,cellular,26,apr,763,3,363,2,failure,1
38007,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,738,5,-1,0,unknown,1
38008,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,1236,35,-1,0,unknown,1
38009,41,management,single,tertiary,no,1253,no,no,cellular,21,jul,45,5,-1,0,unknown,0
38010,41,management,single,tertiary,no,1253,no,no,cellular,21,jul,311,5,-1,0,success,0
38011,55,management,divorced,tertiary,no,38580,no,no,cellular,2,nov,209,2,156,1,failure,0
38012,43,management,single,tertiary,no,2037,no,no,cellular,2,nov,209,2,273,1,failure,0
38013,22,student,single,secondary,no,64,no,no,cellular,4,jun,376,1,-1,0,unknown,0
38014,22,student,single,secondary,no,64,no,no,cellular,4,jun,387,1,-1,0,unknown,0
38015,47,blue-collar,married,primary,no,-195,no,no,unknown,20,sep,1440,1,-1,0,unknown,1
38016,33,blue-collar,divorced,primary,no,-195,no,no,unknown,20,sep,1440,1,-1,0,unknown,0
38017,35,blue-collar,married,primary,no,102,yes,no,unknown,2,may,608,1,-1,0,unknown,0
38018,35,technician,married,primary,no,102,yes,no,unknown,20,may,1334,1,-1,12,unknown,0
38019,36,technician,single,secondary,no,-7893,yes,no,cellular,18,may,840,2,333,2,failure,1
38020,36,technician,single,secondary,no,23,yes,no,cellular,18,may,1205,23,333,2,failure,1
38021,51,management,divorced,secondary,no,292,no,no,cellular,20,aug,1012,9,-1,0,unknown,1
38022,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,796,9,-1,0,unknown,1
38023,51,blue-collar,married,primary,no,354,yes,no,cellular,14,may,1447,2,344,1,other,1
38024,51,blue-collar,married,primary,no,354,yes,no,cellular,14,may,978,2,344,1,other,1
38025,25,unknown,married,unknown,no,106,no,no,cellular,12,may,836,4,-1,0,unknown,1
38026,57,unknown,single,unknown,no,106,no,no,cellular,12,may,836,4,-1,0,unknown,1
38027,34,self-employed,single,secondary,no,296,no,no,cellular,27,aug,465,13,-1,0,unknown,0
38028,34,self-employed,single,secondary,no,296,no,no,unknown,27,aug,493,13,-1,0,unknown,0
