,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
8135,49,admin.,married,secondary,no,77397,yes,no,cellular,24,oct,97,1,-1,0,unknown,0
8136,47,entrepreneur,married,secondary,no,0,no,no,cellular,16,feb,261,2,-1,0,other,0
8137,67,housemaid,divorced,secondary,no,5275,no,no,cellular,13,sep,222,4,-1,19,unknown,0
8138,33,blue-collar,single,tertiary,no,38567,yes,no,cellular,9,feb,126,1,88,1,success,0
8139,54,retired,married,primary,no,243,no,no,cellular,26,jul,275,1,180,2,failure,0
8140,46,services,married,secondary,no,74,yes,no,cellular,15,may,1357,4,-1,0,unknown,1
8141,30,management,divorced,tertiary,no,4328,no,no,cellular,30,jan,262,3,189,11,other,0
8142,34,management,divorced,tertiary,no,2885,no,yes,cellular,10,feb,314,10,156,4,other,0
8143,38,management,single,secondary,no,6296,yes,no,cellular,6,may,606,3,-1,0,unknown,0
8144,55,admin.,married,secondary,no,-832,no,no,cellular,1,oct,201,1,-1,0,unknown,0
8145,31,housemaid,single,secondary,no,202,yes,no,cellular,8,jul,167,1,127,1,failure,0
8146,35,unemployed,single,unknown,no,484,no,no,cellular,8,feb,344,1,87,3,failure,0
8147,36,management,married,primary,no,53718,no,no,cellular,1,sep,212,1,-1,0,unknown,0
8148,36,self-employed,married,tertiary,yes,506,no,no,cellular,3,nov,217,1,192,2,failure,0
8149,54,admin.,married,secondary,no,1633,no,no,cellular,26,jul,409,2,-1,0,unknown,0
8150,43,blue-collar,divorced,primary,no,0,no,no,cellular,9,jul,681,1,-1,0,unknown,0
8151,33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,139,2,104,1,success,0
8152,23,technician,single,tertiary,no,1129,yes,yes,unknown,28,may,806,1,-1,9,unknown,0
8153,54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,100,2,failure,0
8154,59,entrepreneur,married,secondary,no,496,no,no,cellular,22,oct,46,16,183,1,success,0
8155,32,technician,divorced,secondary,no,116,yes,no,cellular,20,mar,718,2,-1,0,unknown,0
8156,26,blue-collar,married,secondary,no,-11,yes,yes,cellular,17,apr,623,3,-1,0,unknown,0
8157,35,management,single,tertiary,no,704,no,no,cellular,23,apr,164,1,-1,0,unknown,0
8158,25,blue-collar,single,secondary,no,509,no,no,cellular,22,nov,418,1,-1,0,unknown,0
8159,26,technician,divorced,tertiary,no,11862,no,no,cellular,13,feb,119,1,474,0,unknown,0
8160,73,retired,married,unknown,no,542,no,no,cellular,2,oct,355,1,180,5,failure,0
8161,60,retired,married,secondary,no,597,no,yes,cellular,15,jul,736,1,-1,0,unknown,0
8162,42,management,married,tertiary,no,10636,yes,no,cellular,8,may,579,2,295,1,other,0
8163,78,retired,divorced,secondary,no,3417,no,no,cellular,6,may,309,1,181,1,failure,0
8164,31,services,single,tertiary,no,3384,no,no,unknown,16,sep,153,1,104,2,success,0
8165,48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,279,1,352,2,failure,0
8166,70,housemaid,single,primary,no,36454,no,no,cellular,11,aug,651,1,-1,0,unknown,0
8167,28,admin.,single,secondary,no,127,no,no,unknown,16,aug,1334,2,-1,0,unknown,0
8168,35,unemployed,single,tertiary,no,62,yes,no,cellular,20,apr,213,3,-1,0,unknown,0
8169,26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,feb,117,1,-1,2,unknown,0
8170,40,management,married,secondary,no,47836,yes,no,unknown,12,jun,577,2,-1,0,unknown,0
8171,31,blue-collar,married,secondary,no,65239,yes,yes,cellular,13,apr,485,2,-1,0,unknown,0
8172,58,entrepreneur,married,unknown,no,1547,no,no,telephone,5,aug,262,4,-1,0,unknown,0
8173,31,self-employed,single,secondary,no,1815,no,no,telephone,9,feb,576,1,-1,0,unknown,0
8174,68,retired,single,tertiary,no,1445,no,no,cellular,4,dec,271,2,-1,0,unknown,0
8175,30,management,single,tertiary,no,147,no,no,cellular,1,jun,394,1,-1,0,unknown,1
8176,38,entrepreneur,married,secondary,no,593,yes,yes,cellular,24,jul,705,4,-1,0,unknown,0
8177,33,self-employed,married,tertiary,no,1278,yes,no,cellular,6,oct,640,1,-1,0,unknown,0
8178,28,management,divorced,tertiary,no,730,yes,no,telephone,3,mar,631,1,-1,0,unknown,0
8179,37,technician,single,tertiary,no,29,no,no,unknown,3,apr,269,2,-1,0,unknown,1
8180,34,blue-collar,married,secondary,no,320,yes,no,cellular,12,nov,117,1,296,3,success,0
8181,34,services,married,secondary,no,80289,no,no,cellular,30,aug,442,1,-1,0,unknown,0
8182,60,management,divorced,tertiary,no,52900,no,no,cellular,5,aug,603,3,-1,0,unknown,0
8183,48,admin.,married,primary,no,3644,yes,yes,telephone,2,jul,384,9,-1,0,unknown,0
8184,31,management,single,tertiary,no,3384,yes,no,cellular,22,mar,247,20,187,3,success,0
8185,76,services,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,failure,0
8186,36,management,single,tertiary,no,490,no,no,unknown,28,aug,207,8,138,1,failure,0
8187,47,admin.,married,secondary,no,290,yes,no,unknown,22,nov,1352,2,-1,0,unknown,0
8188,32,self-employed,single,tertiary,no,658,yes,no,cellular,27,mar,44,1,-1,0,unknown,0
8189,42,technician,married,tertiary,no,757,no,no,cellular,10,feb,725,29,-1,0,unknown,0
8190,35,entrepreneur,single,secondary,no,313,yes,no,cellular,15,jul,1034,1,-1,0,unknown,1
8191,50,technician,single,secondary,no,1811,no,no,cellular,8,jun,739,4,-1,0,unknown,1
8192,60,technician,married,secondary,no,66634,no,no,cellular,6,jul,91,1,386,2,success,0
8193,62,self-employed,divorced,tertiary,no,30363,yes,no,cellular,13,oct,216,1,183,4,failure,0
8194,59,housemaid,married,tertiary,no,0,no,no,telephone,13,jan,494,1,-1,0,unknown,0
8195,27,services,single,secondary,no,54,yes,no,unknown,28,may,543,23,-1,0,other,0
