,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12206,46,admin.,single,tertiary,no,849,yes,no,unknown,5,sep,508,2,-1,0,unknown,0
12207,71,retired,married,secondary,no,4742,no,yes,cellular,17,feb,185,1,-1,0,unknown,0
12208,28,technician,divorced,tertiary,no,4987,no,no,cellular,2,jun,80,2,113,21,success,0
12209,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,324,1,347,2,success,0
12210,67,retired,married,primary,no,1430,no,no,cellular,11,jan,206,2,474,3,failure,0
12211,33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,554,4,-1,0,unknown,0
12212,38,unemployed,married,secondary,no,0,yes,yes,cellular,30,jan,437,1,603,0,success,0
12213,64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,13,134,1,success,0
12214,25,student,single,secondary,no,2975,no,no,cellular,2,oct,87,2,-1,0,unknown,0
12215,33,management,married,tertiary,yes,6513,yes,no,cellular,29,jan,170,1,343,1,other,0
12216,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,70,3,541,3,success,0
12217,77,retired,married,secondary,no,820,no,no,telephone,21,oct,330,2,389,4,unknown,0
12218,28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,130,0,other,0
12219,54,management,divorced,tertiary,no,-449,yes,no,telephone,14,mar,691,1,-1,0,unknown,0
12220,31,management,married,tertiary,no,325,yes,no,telephone,18,jul,1139,2,-1,40,unknown,0
12221,21,student,single,primary,no,8278,no,no,cellular,2,oct,445,1,107,0,unknown,0
12222,69,student,single,unknown,no,722,yes,no,telephone,21,apr,623,2,-1,0,unknown,0
12223,32,blue-collar,single,primary,no,49983,yes,no,cellular,18,may,178,1,-1,0,failure,0
12224,56,management,married,tertiary,no,12356,yes,no,unknown,15,may,410,1,551,5,other,0
12225,36,blue-collar,married,secondary,no,324,yes,yes,unknown,16,dec,830,1,-1,0,unknown,0
12226,46,retired,married,secondary,no,788,yes,no,unknown,15,may,1263,2,-1,0,unknown,0
12227,38,services,married,secondary,no,1970,yes,no,cellular,16,apr,169,1,176,1,success,0
12228,24,admin.,single,secondary,no,1295,no,no,cellular,21,apr,123,1,-1,0,unknown,0
12229,27,student,single,secondary,no,213,no,no,cellular,27,mar,211,15,-1,0,unknown,0
12230,57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,apr,173,1,-1,0,unknown,1
12231,35,management,married,tertiary,yes,1906,yes,no,cellular,16,apr,822,1,148,5,other,1
12232,34,technician,single,secondary,no,2729,yes,no,cellular,18,nov,203,1,-1,0,unknown,0
12233,29,admin.,divorced,secondary,yes,44481,no,yes,cellular,9,jul,426,3,-1,0,unknown,0
12234,41,management,divorced,tertiary,yes,25,yes,yes,cellular,26,may,117,2,-1,0,unknown,0
12235,35,admin.,single,secondary,no,26242,yes,no,cellular,6,jul,560,2,-1,0,unknown,0
12236,77,blue-collar,single,secondary,yes,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,0
12237,30,technician,single,secondary,no,2544,no,no,cellular,29,apr,108,2,-1,0,unknown,0
12238,60,blue-collar,married,primary,no,5,no,no,cellular,3,oct,401,1,-1,0,unknown,0
12239,24,blue-collar,single,primary,no,58759,yes,no,unknown,16,may,894,1,-1,0,unknown,0
12240,30,admin.,married,secondary,no,61,yes,no,cellular,5,may,525,11,-1,0,unknown,0
12241,18,student,single,unknown,no,3,no,no,cellular,16,jan,130,2,-1,0,unknown,0
12242,60,management,married,tertiary,no,5990,yes,no,cellular,6,may,214,3,-1,0,unknown,0
12243,34,services,single,secondary,no,1157,yes,no,telephone,21,may,941,2,-1,0,unknown,1
12244,40,admin.,single,secondary,no,2854,yes,yes,cellular,18,jun,354,2,169,1,failure,0
12245,53,technician,married,tertiary,no,2228,no,no,telephone,17,nov,890,1,-1,0,unknown,0
12246,42,technician,married,secondary,no,25097,yes,no,cellular,18,jan,453,1,67,9,other,0
