,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,37,technician,married,tertiary,no,122,no,no,unknown,9,jun,266,2,318,3,other,0
32247,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,92,2,318,3,other,0
32248,34,management,single,unknown,no,250,no,no,cellular,26,aug,1380,2,-1,0,unknown,1
32249,34,management,single,tertiary,no,250,no,no,cellular,26,may,760,2,-1,0,unknown,1
32250,41,management,married,secondary,no,0,no,no,cellular,21,apr,624,1,-1,18,unknown,0
32251,41,management,married,secondary,no,0,no,no,cellular,21,nov,1669,1,-1,22,unknown,1
32252,34,technician,married,secondary,no,268,no,no,cellular,11,aug,857,4,165,0,unknown,1
32253,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1635,4,-1,0,unknown,1
32254,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,34,0,success,1
32255,43,admin.,single,secondary,no,35,no,no,telephone,9,mar,208,1,-1,0,success,1
32256,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1151,1,-1,0,unknown,0
32257,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,513,25,-1,0,unknown,0
32258,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1129,55,-1,0,unknown,1
32259,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1499,2,-1,0,unknown,1
32260,33,management,married,tertiary,no,3487,no,no,cellular,6,mar,433,2,-1,0,unknown,1
32261,33,management,married,tertiary,yes,1412,no,no,cellular,6,feb,980,2,-1,0,unknown,1
32262,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jul,972,1,192,1,failure,1
32263,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1707,1,192,1,unknown,1
32264,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,oct,215,1,452,0,success,1
32265,36,entrepreneur,married,unknown,no,42610,no,no,unknown,8,apr,215,1,-1,0,unknown,1
32266,48,management,married,unknown,no,7861,no,no,cellular,20,mar,936,1,-1,0,unknown,0
32267,48,management,married,unknown,yes,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
32268,26,management,single,tertiary,no,690,no,no,cellular,5,jun,1259,3,-1,0,unknown,1
32269,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1837,3,-1,0,other,1
32270,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1412,2,345,1,success,1
32271,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1337,24,345,2,success,0
32272,30,management,married,tertiary,no,451,no,no,cellular,5,mar,556,1,274,3,failure,1
32273,30,management,married,tertiary,no,451,no,no,cellular,12,may,173,1,274,3,success,1
32274,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,951,1,-1,0,unknown,1
32275,39,services,married,secondary,no,257,no,no,unknown,12,jun,1499,1,-1,0,unknown,1
32276,63,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,852,1,-1,0,unknown,1
32277,80,blue-collar,married,secondary,no,4771,yes,no,cellular,17,aug,217,1,-1,0,unknown,1
32278,54,retired,divorced,tertiary,no,726,no,no,cellular,20,jan,246,1,-1,0,success,1
32279,54,retired,divorced,tertiary,no,81701,no,no,cellular,28,jan,1204,1,-1,0,unknown,1
32280,38,management,married,tertiary,no,413,yes,yes,cellular,13,apr,240,1,179,2,failure,0
32281,38,management,married,unknown,no,66691,no,no,cellular,13,apr,240,1,179,2,failure,0
32282,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,878,3,275,0,unknown,1
32283,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,jul,996,3,-1,0,unknown,0
32284,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,aug,757,1,136,8,other,1
32285,40,self-employed,married,tertiary,no,81663,no,no,cellular,15,oct,1249,1,136,8,other,0
32286,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1361,6,-1,0,unknown,1
32287,35,technician,married,secondary,no,8,yes,yes,cellular,22,apr,1740,6,-1,0,unknown,1
32288,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,19,-1,0,unknown,1
32289,57,unemployed,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,0,unknown,1
32290,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1388,5,244,0,unknown,1
32291,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1196,5,-1,9,unknown,1
32292,60,retired,married,primary,yes,458,yes,no,unknown,16,may,1416,1,-1,0,unknown,1
32293,60,unknown,married,primary,no,458,yes,no,unknown,16,may,1321,1,-1,0,unknown,1
32294,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1307,2,-1,20,unknown,1
32295,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1130,2,47,0,unknown,1
32296,23,student,single,tertiary,no,82,no,no,cellular,12,may,1574,4,-1,0,unknown,1
32297,23,student,single,tertiary,no,82,no,no,cellular,4,apr,289,4,90,0,unknown,1
32298,36,management,married,unknown,no,0,no,no,cellular,5,jun,785,1,-1,0,unknown,1
32299,36,management,married,unknown,no,0,no,no,cellular,5,jun,974,1,-1,0,unknown,1
32300,37,blue-collar,married,tertiary,no,3236,no,no,cellular,20,may,291,2,202,5,other,0
32301,34,management,married,tertiary,no,3236,no,yes,cellular,20,may,291,2,202,5,other,0
32302,33,blue-collar,single,primary,no,-104,yes,no,cellular,10,may,751,10,331,16,other,1
32303,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,1490,10,331,16,other,1
