,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32046,37,technician,married,tertiary,no,122,no,yes,cellular,25,jun,266,2,28,3,other,0
32047,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1193,2,97,0,unknown,1
32048,41,management,married,secondary,no,0,no,no,cellular,21,nov,536,1,-1,0,success,0
32049,34,technician,married,secondary,no,268,yes,no,cellular,11,aug,903,4,-1,0,unknown,1
32050,43,admin.,single,secondary,no,35,no,no,telephone,9,jul,981,1,-1,0,unknown,1
32051,67,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,37,1,-1,0,unknown,0
32052,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,2453,2,-1,0,unknown,1
32053,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1372,2,-1,0,unknown,1
32054,45,management,divorced,tertiary,no,-90,yes,no,cellular,2,jan,1669,1,192,1,failure,1
32055,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,oct,215,1,655,0,unknown,1
32056,48,management,married,unknown,no,7861,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32057,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1333,3,-1,0,unknown,1
32058,38,admin.,single,secondary,yes,245,yes,yes,cellular,17,apr,743,2,345,2,success,1
32059,30,management,single,tertiary,no,451,no,no,cellular,5,may,946,1,274,3,failure,0
32060,39,services,married,secondary,no,257,yes,no,unknown,28,oct,171,1,-1,0,unknown,1
32061,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,846,1,391,0,unknown,0
32062,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1162,1,-1,0,unknown,1
32063,38,management,married,tertiary,no,413,no,yes,cellular,13,apr,240,1,179,20,failure,0
32064,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1268,3,-1,0,unknown,1
32065,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,593,1,136,8,other,0
32066,35,technician,married,primary,no,8,yes,yes,cellular,20,apr,1449,6,-1,0,unknown,1
32067,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,apr,1070,1,-1,0,success,1
32068,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1658,5,-1,0,failure,1
32069,60,retired,married,primary,no,458,yes,no,unknown,16,may,1027,1,-1,0,unknown,1
32070,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,2420,2,-1,0,unknown,1
32071,23,student,single,tertiary,no,82,no,no,cellular,4,sep,760,4,-1,0,unknown,1
32072,36,management,single,unknown,no,0,no,no,unknown,5,jun,967,1,-1,0,unknown,1
32073,37,management,married,tertiary,no,3236,no,no,telephone,8,may,291,2,202,5,other,0
32074,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,641,10,331,16,other,1
32075,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,2029,3,-1,18,unknown,1
32076,37,technician,married,secondary,no,2152,no,no,cellular,30,sep,430,1,121,1,other,0
32077,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,1080,3,-1,0,unknown,1
32078,40,student,single,secondary,no,3571,yes,no,cellular,10,jul,1218,1,-1,0,unknown,1
32079,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1407,1,-1,0,unknown,1
32080,27,technician,single,tertiary,no,1526,yes,no,unknown,1,jun,1529,10,-1,0,unknown,1
32081,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1093,3,-1,0,other,1
32082,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1720,10,-1,0,unknown,1
32083,39,technician,single,secondary,no,822,yes,yes,cellular,29,may,1970,3,-1,0,unknown,1
32084,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,jul,859,8,-1,0,unknown,1
32085,55,services,married,secondary,no,96,no,no,telephone,30,jul,1318,2,-1,0,unknown,1
32086,44,technician,married,secondary,no,0,no,no,unknown,2,jun,1403,1,-1,0,unknown,1
32087,51,management,single,tertiary,no,101458,yes,yes,unknown,19,may,2150,4,-1,0,unknown,1
32088,30,blue-collar,married,secondary,no,1521,yes,no,cellular,8,apr,900,4,-1,0,unknown,1
32089,38,management,single,tertiary,no,0,no,no,cellular,24,feb,1567,1,-1,0,unknown,1
32090,33,management,single,tertiary,no,5145,yes,no,cellular,11,may,1992,1,175,2,other,1
32091,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,1193,3,-1,0,unknown,1
32092,39,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,1031,4,-1,0,unknown,0
32093,45,technician,single,secondary,no,1818,no,no,cellular,2,feb,820,1,241,2,other,0
32094,36,unemployed,married,primary,no,771,yes,no,cellular,8,may,1361,1,-1,0,unknown,1
32095,37,blue-collar,married,secondary,no,3304,yes,no,unknown,20,may,1242,2,-1,0,unknown,1
32096,56,unemployed,married,secondary,no,12,no,no,cellular,12,sep,511,21,187,1,failure,0
32097,58,management,divorced,secondary,no,3161,no,no,telephone,30,jul,171,2,-1,0,unknown,0
32098,36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,mar,321,63,-1,0,unknown,0
32099,86,management,single,tertiary,no,638,yes,no,cellular,20,apr,483,2,871,6,other,1
32100,34,management,married,tertiary,no,527,no,no,cellular,4,mar,272,1,-1,0,unknown,1
32101,56,unemployed,married,primary,no,802,no,no,telephone,3,feb,1710,2,-1,0,unknown,1
32102,34,management,married,tertiary,no,3301,yes,no,cellular,31,jan,485,2,227,4,failure,0
32103,28,retired,single,tertiary,no,111,yes,yes,cellular,28,jul,1464,2,-1,0,unknown,1
32104,36,housemaid,married,tertiary,no,532,yes,no,cellular,14,may,1468,1,-1,0,unknown,1
32105,46,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,1594,1,-1,0,unknown,1
32106,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,1555,3,200,2,failure,0
32107,29,admin.,single,tertiary,no,8,no,no,cellular,28,jan,1276,1,-1,0,unknown,1
32108,51,unknown,married,unknown,no,167,no,no,unknown,18,jun,2055,4,416,275,unknown,1
32109,40,admin.,married,secondary,no,3234,no,no,unknown,6,jun,2256,1,-1,0,unknown,1
32110,28,blue-collar,married,secondary,no,2322,no,no,cellular,8,jul,1346,4,-1,0,success,1
32111,63,technician,married,secondary,no,973,no,no,cellular,25,feb,54,26,388,1,success,0
32112,47,blue-collar,married,secondary,no,1348,no,yes,cellular,4,aug,1203,1,-1,0,unknown,1
32113,46,management,divorced,tertiary,no,385,yes,no,unknown,29,may,786,4,-1,0,unknown,1
32114,32,services,married,secondary,no,1066,yes,no,unknown,19,may,1424,9,-1,0,unknown,1
32115,57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,1176,2,456,2,success,1
32116,47,management,divorced,secondary,no,1815,yes,no,cellular,5,feb,1167,1,253,4,failure,1
32117,29,admin.,single,secondary,no,768,yes,no,cellular,24,jul,1334,5,-1,0,unknown,1
32118,30,management,single,tertiary,yes,2419,no,yes,cellular,5,jun,1343,2,-1,0,unknown,1
32119,50,services,married,primary,no,-553,yes,no,unknown,4,jun,1432,8,-1,0,unknown,1
32120,54,services,married,primary,no,6427,yes,no,telephone,19,nov,2453,1,-1,0,unknown,1
32121,30,services,married,secondary,no,3653,yes,yes,unknown,6,jun,1681,4,-1,0,unknown,1
32122,45,technician,married,tertiary,no,548,no,no,cellular,11,aug,1837,4,-1,0,unknown,1
32123,30,management,single,tertiary,no,13,no,no,cellular,15,jul,1268,3,-1,0,unknown,1
32124,46,management,divorced,tertiary,no,665,yes,no,cellular,2,mar,158,2,207,1,other,1
32125,45,entrepreneur,married,primary,no,321,yes,no,cellular,30,jul,918,4,-1,0,failure,1
32126,28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,135,1,74,0,unknown,0
32127,24,student,divorced,secondary,no,372,yes,no,cellular,17,apr,1220,1,-1,0,unknown,1
32128,57,admin.,married,secondary,no,169,no,no,cellular,5,feb,369,1,-1,0,unknown,0
32129,28,management,single,tertiary,no,355,yes,no,unknown,28,may,772,4,-1,0,unknown,1
32130,35,services,married,secondary,no,501,yes,yes,cellular,10,jul,936,8,-1,0,unknown,1
32131,56,admin.,divorced,primary,no,0,no,yes,cellular,1,jul,1287,1,-1,0,unknown,0
32132,40,housemaid,married,primary,no,322,no,yes,unknown,17,dec,1452,2,-1,0,unknown,1
32133,45,blue-collar,married,primary,no,2958,yes,no,cellular,16,apr,580,1,656,2,failure,1
32134,49,self-employed,single,tertiary,no,147,no,yes,cellular,2,feb,559,1,189,4,success,1
32135,48,technician,married,secondary,no,759,yes,no,cellular,28,jul,931,5,-1,0,success,1
32136,36,management,married,tertiary,no,114,no,no,cellular,13,aug,729,1,-1,18,unknown,1
32137,35,services,married,secondary,no,44,yes,no,telephone,17,oct,377,2,553,0,unknown,1
32138,29,self-employed,married,tertiary,no,751,yes,no,cellular,23,may,1087,2,-1,0,unknown,0
32139,55,entrepreneur,single,tertiary,no,78,no,no,cellular,18,nov,1271,2,-1,0,unknown,1
32140,27,technician,single,primary,no,1187,no,no,cellular,28,jan,1166,2,-1,0,unknown,1
32141,44,admin.,single,unknown,no,3,yes,no,cellular,13,may,1018,1,-1,0,unknown,1
32142,59,blue-collar,married,primary,no,5788,no,no,cellular,14,may,1373,2,350,2,failure,1
32143,30,technician,single,primary,no,405,yes,no,cellular,4,feb,734,1,274,1,failure,1
32144,38,services,married,secondary,no,3259,yes,no,unknown,19,may,1438,1,-1,0,unknown,1
32145,31,unemployed,single,tertiary,no,3252,no,no,cellular,21,feb,145,2,-1,0,success,1
32146,32,services,married,secondary,no,1397,yes,no,cellular,21,sep,1084,3,-1,0,unknown,1
32147,43,management,married,tertiary,no,479,yes,no,cellular,6,sep,984,1,254,2,failure,1
32148,34,management,divorced,tertiary,no,255,no,no,cellular,27,aug,1023,9,-1,0,unknown,1
32149,31,technician,married,tertiary,no,54040,yes,yes,unknown,26,oct,523,2,-1,0,unknown,1
32150,57,technician,married,secondary,no,22124,yes,no,unknown,14,may,1973,2,-1,0,unknown,1
32151,56,housemaid,married,primary,no,58,no,yes,cellular,7,jul,808,6,772,0,unknown,0
32152,26,blue-collar,married,tertiary,no,0,yes,no,telephone,23,jul,1017,4,-1,0,unknown,1
32153,50,blue-collar,married,primary,no,1617,no,no,cellular,26,aug,1082,4,-1,38,unknown,1
32154,34,technician,married,tertiary,no,149,no,no,cellular,22,aug,185,2,-1,0,unknown,0
32155,36,management,married,tertiary,no,1133,yes,no,cellular,4,aug,293,1,6,2,other,0
32156,29,services,single,secondary,no,0,yes,no,cellular,11,jul,1349,2,-1,0,unknown,1
32157,75,blue-collar,married,primary,no,69,yes,no,cellular,17,nov,1078,1,-1,0,unknown,0
32158,40,blue-collar,married,secondary,no,2252,no,no,unknown,12,jun,1792,1,-1,0,unknown,1
32159,36,management,single,secondary,no,1898,yes,no,cellular,22,aug,1176,4,-1,0,unknown,1
32160,55,blue-collar,divorced,primary,no,2227,yes,no,telephone,21,nov,475,3,771,3,failure,0
32161,32,technician,single,unknown,no,10600,no,no,unknown,14,may,1168,2,243,0,unknown,1
32162,32,management,single,tertiary,no,14,no,yes,cellular,21,jul,1346,1,-1,21,unknown,1
32163,55,admin.,married,secondary,no,512,no,no,cellular,18,aug,1416,4,-1,0,unknown,1
32164,41,retired,married,tertiary,no,1742,no,no,cellular,31,oct,1092,1,-1,0,unknown,0
32165,32,admin.,single,secondary,no,3816,yes,no,cellular,21,nov,958,3,-1,0,unknown,1
32166,40,admin.,married,primary,no,0,yes,no,unknown,20,may,1089,2,-1,0,unknown,1
32167,35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,may,1205,1,169,12,other,0
32168,50,management,divorced,tertiary,no,26306,yes,no,cellular,23,sep,494,1,589,4,failure,1
32169,78,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,160,1,-1,0,unknown,0
32170,33,management,married,tertiary,no,0,yes,no,cellular,5,may,766,1,365,1,failure,1
