,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
16275,46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,195,2,-1,0,unknown,0
16276,46,admin.,single,primary,no,15292,yes,no,unknown,5,jun,508,2,-1,0,unknown,0
16277,44,retired,married,secondary,no,2850,no,no,cellular,17,feb,145,1,-1,0,unknown,0
16278,71,technician,married,secondary,no,-1390,no,no,cellular,17,feb,185,1,-1,0,unknown,0
16279,28,technician,divorced,tertiary,no,4987,no,no,cellular,2,jun,151,2,113,21,success,0
16280,28,technician,single,tertiary,no,4987,yes,no,cellular,2,jun,924,2,113,0,success,0
16281,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,256,1,347,2,success,0
16282,36,blue-collar,single,secondary,no,1015,yes,no,cellular,18,may,324,1,347,2,success,0
16283,67,retired,married,primary,no,1430,no,no,cellular,11,jan,25,2,91,3,failure,0
16284,67,retired,married,primary,no,1430,no,yes,cellular,11,jan,499,2,91,17,failure,0
16285,33,retired,married,primary,no,-191,yes,yes,cellular,9,jul,63,4,-1,0,unknown,0
16286,95,blue-collar,married,primary,no,-191,yes,yes,unknown,9,jul,1290,4,-1,0,unknown,0
16287,38,unemployed,married,secondary,no,0,yes,yes,cellular,5,jan,970,1,-1,0,unknown,1
16288,77,unemployed,married,secondary,no,29946,yes,yes,cellular,30,jan,437,1,-1,0,unknown,1
16289,34,management,married,tertiary,no,3951,no,no,cellular,28,jun,134,1,91,1,success,0
16290,64,management,married,tertiary,no,3951,yes,no,cellular,28,jan,134,1,91,1,unknown,0
16291,25,student,single,secondary,no,2975,no,no,unknown,2,sep,799,2,266,0,unknown,0
16292,25,blue-collar,single,secondary,no,2975,no,no,cellular,2,nov,799,2,-1,0,unknown,0
16293,33,management,married,tertiary,yes,6513,yes,no,cellular,11,jan,170,1,236,1,other,0
16294,33,management,married,tertiary,no,6513,yes,no,cellular,11,nov,170,8,343,1,other,0
16295,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,27,11,541,3,success,0
16296,54,technician,single,tertiary,no,876,no,no,cellular,27,oct,120,3,541,3,success,0
16297,77,retired,married,secondary,no,820,no,no,unknown,21,oct,330,2,181,4,failure,0
16298,77,retired,married,secondary,no,820,no,no,telephone,21,oct,9,2,181,4,success,0
16299,28,management,single,secondary,no,703,yes,no,cellular,15,may,254,1,88,3,other,0
16300,28,management,single,secondary,no,703,yes,no,unknown,15,may,485,1,88,1,unknown,0
