,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
33446,52,technician,married,tertiary,no,122,no,no,telephone,25,jun,266,2,318,3,other,0
33447,37,technician,married,tertiary,no,122,yes,no,unknown,25,jun,266,2,318,3,other,0
33448,37,technician,married,tertiary,no,122,no,no,cellular,4,jun,266,7,318,3,other,0
33449,37,technician,married,tertiary,no,122,no,no,cellular,25,dec,55,2,318,3,other,0
33450,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,11,318,3,failure,0
33451,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1248,2,-1,0,unknown,1
33452,34,management,single,tertiary,no,250,no,no,cellular,26,aug,852,2,-1,0,other,1
33453,34,management,single,primary,no,250,no,no,cellular,26,aug,636,2,-1,0,unknown,1
33454,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1221,2,-1,0,unknown,1
33455,34,management,single,tertiary,no,250,no,no,unknown,26,aug,1221,2,-1,0,unknown,0
33456,41,management,married,secondary,no,0,no,no,cellular,21,nov,1311,1,-1,0,unknown,1
33457,41,management,married,secondary,no,0,no,no,cellular,13,nov,1410,1,-1,0,unknown,1
33458,41,management,married,secondary,no,0,no,no,cellular,21,nov,1440,1,-1,0,unknown,1
33459,41,management,married,secondary,no,0,no,no,cellular,24,nov,1598,1,-1,0,unknown,1
33460,41,management,married,secondary,no,0,no,no,cellular,21,nov,2462,1,-1,0,unknown,1
33461,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1167,4,-1,0,unknown,1
33462,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1118,4,-1,0,unknown,1
33463,34,technician,married,secondary,no,268,no,no,cellular,11,aug,809,4,-1,0,unknown,1
33464,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1167,4,341,0,unknown,1
33465,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1182,19,-1,0,unknown,1
33466,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,87,0,success,1
33467,43,admin.,single,secondary,no,35,no,no,cellular,9,sep,208,1,-1,0,unknown,1
33468,20,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,-1,0,unknown,0
33469,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,694,1,-1,0,unknown,1
33470,43,admin.,single,secondary,no,35,no,no,telephone,26,oct,208,1,-1,0,unknown,1
33471,49,blue-collar,divorced,secondary,no,74724,no,yes,cellular,4,feb,272,1,-1,0,unknown,0
33472,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,272,1,-1,0,unknown,0
33473,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,13,-1,0,unknown,0
33474,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,234,1,-1,0,unknown,0
33475,49,blue-collar,divorced,tertiary,no,10613,no,yes,cellular,4,feb,292,1,-1,0,unknown,0
33476,46,technician,divorced,secondary,no,-11,no,no,cellular,11,aug,693,2,-1,0,unknown,1
33477,46,technician,divorced,secondary,yes,-11,no,no,cellular,10,aug,1663,2,-1,0,unknown,1
33478,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1353,2,-1,0,unknown,1
33479,46,technician,divorced,secondary,yes,-11,yes,no,cellular,11,aug,1489,2,-1,0,unknown,1
33480,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,941,2,54,0,unknown,1
33481,33,management,married,tertiary,no,1412,no,no,cellular,29,feb,1271,2,-1,0,unknown,1
33482,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1093,2,-1,0,unknown,1
33483,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,433,2,-1,21,success,1
33484,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1083,2,-1,0,unknown,1
33485,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1193,2,-1,0,unknown,1
33486,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1019,1,192,1,success,1
33487,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1201,1,670,1,failure,1
33488,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1554,1,192,1,unknown,1
33489,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1026,1,192,1,success,1
33490,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1723,1,378,1,failure,0
33491,36,entrepreneur,divorced,unknown,no,40968,yes,no,unknown,8,may,1166,1,-1,0,unknown,1
33492,36,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1560,1,-1,0,unknown,0
33493,36,entrepreneur,married,unknown,no,14767,yes,no,telephone,8,may,2016,1,-1,0,unknown,1
33494,79,entrepreneur,married,unknown,no,298,yes,no,unknown,21,oct,215,1,-1,0,unknown,1
33495,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1410,24,-1,0,unknown,1
33496,63,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,19,unknown,0
33497,48,management,single,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
33498,48,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,183,0,success,1
33499,48,management,married,unknown,no,7861,no,no,cellular,20,jun,1628,1,-1,0,unknown,1
33500,48,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,21,success,1
33501,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1120,3,-1,0,unknown,0
33502,19,management,single,tertiary,no,690,no,no,cellular,5,feb,1446,3,-1,0,unknown,0
33503,26,management,single,tertiary,yes,690,no,no,cellular,5,feb,1425,3,-1,0,unknown,1
33504,26,management,single,tertiary,no,690,no,no,cellular,5,feb,938,3,-1,0,unknown,1
33505,26,technician,single,tertiary,no,690,no,no,cellular,5,feb,1276,3,-1,0,unknown,1
