,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,technician,divorced,tertiary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32847,37,technician,married,tertiary,no,122,no,no,unknown,25,aug,266,2,318,3,other,0
32848,73,technician,married,tertiary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32849,34,management,single,tertiary,no,250,no,no,cellular,26,aug,639,2,-1,29,unknown,1
32850,34,management,single,tertiary,no,250,no,no,cellular,26,aug,683,2,-1,0,unknown,1
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,877,2,-1,0,unknown,1
32852,41,management,married,secondary,no,0,no,no,cellular,21,jun,624,1,-1,32,unknown,1
32853,41,management,married,secondary,no,0,no,no,cellular,21,nov,1238,1,-1,0,other,1
32854,41,management,married,secondary,no,0,no,no,cellular,21,nov,1187,1,-1,0,unknown,1
32855,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1151,4,-1,0,unknown,1
32856,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1271,4,-1,0,unknown,1
32857,34,student,married,secondary,no,268,no,no,cellular,11,aug,1687,4,-1,0,unknown,1
32858,84,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,0,success,0
32859,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,821,1,-1,0,success,1
32860,43,admin.,single,secondary,no,35,no,no,telephone,9,mar,208,1,-1,0,success,1
32861,49,blue-collar,divorced,unknown,no,10613,no,yes,cellular,4,feb,24,1,-1,0,unknown,0
32862,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32863,49,retired,divorced,secondary,no,10613,no,yes,cellular,4,feb,407,1,-1,0,unknown,0
32864,21,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,964,2,-1,0,unknown,1
32865,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,964,2,-1,0,unknown,1
32866,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,655,2,-1,0,unknown,1
32867,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,3422,2,-1,0,unknown,1
32868,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1287,2,-1,0,unknown,1
32869,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1658,2,-1,0,unknown,1
32870,45,management,divorced,tertiary,no,-4305,yes,no,cellular,29,jan,625,1,192,1,success,1
32871,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1263,1,717,1,failure,1
32872,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1091,1,460,1,failure,1
32873,36,entrepreneur,married,unknown,no,57076,yes,no,telephone,8,may,1122,1,-1,0,unknown,1
32874,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,sep,1106,1,-1,0,unknown,1
32875,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,oct,215,1,-1,0,success,1
32876,48,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,-1,14,unknown,0
32877,48,management,married,unknown,no,7861,yes,no,cellular,20,nov,1130,1,-1,0,unknown,1
32878,48,management,married,secondary,no,7861,no,no,cellular,20,mar,380,1,-1,0,unknown,1
32879,26,management,single,tertiary,no,690,no,no,cellular,5,feb,928,3,-1,0,unknown,1
32880,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1248,3,-1,0,unknown,1
32881,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1237,8,-1,0,unknown,1
32882,38,admin.,single,secondary,no,245,yes,yes,cellular,30,apr,986,2,345,2,success,1
32883,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,635,2,345,2,success,1
32884,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1404,2,345,2,success,1
32885,30,self-employed,married,tertiary,no,451,no,no,cellular,5,may,1073,1,274,3,failure,1
32886,30,services,married,tertiary,no,451,no,no,cellular,5,may,969,1,274,3,failure,1
32887,30,management,married,tertiary,no,451,no,no,cellular,5,may,735,1,274,3,unknown,1
32888,39,services,married,secondary,no,257,yes,no,telephone,12,jun,1543,1,-1,0,unknown,1
32889,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1080,1,-1,0,unknown,1
32890,39,services,married,secondary,no,257,no,no,unknown,12,apr,171,1,-1,0,unknown,1
32891,84,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,0
32892,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,may,1082,1,-1,0,unknown,1
32893,88,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,24,unknown,1
32894,54,retired,divorced,tertiary,no,726,no,no,cellular,25,jan,1259,1,-1,0,unknown,1
32895,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1665,1,-1,0,unknown,1
32896,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,-1,17,success,1
32897,38,management,married,tertiary,no,413,no,no,cellular,13,jan,240,1,179,2,failure,0
32898,38,management,married,tertiary,no,413,yes,no,cellular,13,apr,240,1,179,2,failure,0
32899,38,student,married,tertiary,no,413,no,no,cellular,1,apr,240,1,179,2,failure,0
32900,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1463,3,452,0,unknown,1
32901,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1463,3,-1,0,unknown,1
32902,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1165,3,-1,0,success,0
32903,41,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1789,1,136,8,other,1
32904,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,138,1,136,8,success,1
32905,40,self-employed,married,tertiary,no,13669,no,no,cellular,7,oct,138,1,136,8,success,1
32906,35,technician,married,primary,no,8,yes,yes,cellular,20,apr,1257,6,-1,0,unknown,1
32907,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,2453,6,-1,0,unknown,0
32908,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1767,6,-1,0,unknown,1
32909,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,898,1,-1,0,unknown,1
32910,57,housemaid,married,tertiary,yes,3760,no,no,cellular,17,nov,1070,1,-1,0,success,1
