,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,36,technician,married,tertiary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32847,37,services,married,tertiary,no,122,no,no,cellular,25,mar,266,2,318,3,other,0
32848,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,173,2,318,3,other,0
32849,37,technician,married,tertiary,no,122,yes,no,cellular,25,jun,1363,2,318,3,other,0
32850,37,technician,single,tertiary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32851,34,management,single,secondary,no,250,no,no,cellular,26,aug,919,2,-1,0,unknown,1
32852,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1833,2,-1,0,unknown,1
32853,34,management,single,tertiary,no,250,no,no,cellular,26,aug,834,2,420,0,unknown,1
32854,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1060,2,-1,0,unknown,1
32855,34,management,single,tertiary,no,19297,no,no,cellular,26,aug,1097,2,-1,0,unknown,1
32856,41,management,married,secondary,no,0,no,no,cellular,21,nov,1168,1,-1,0,unknown,1
32857,41,management,married,secondary,no,0,no,no,cellular,21,nov,922,1,279,0,unknown,1
32858,41,management,married,secondary,no,0,no,no,cellular,21,nov,1269,1,-1,0,unknown,1
32859,42,management,married,secondary,no,0,no,no,cellular,21,nov,1143,1,-1,0,unknown,1
32860,64,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,-1,0,success,1
32861,34,technician,married,secondary,no,268,yes,no,cellular,11,aug,834,4,-1,0,unknown,1
32862,34,technician,married,secondary,no,268,no,no,cellular,11,aug,910,25,-1,0,unknown,1
32863,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1302,4,-1,0,failure,1
32864,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1218,4,119,0,unknown,1
32865,34,technician,married,secondary,no,268,no,no,cellular,11,jul,1132,4,-1,0,unknown,1
32866,43,admin.,single,secondary,no,35,no,no,telephone,9,jun,1425,1,-1,0,unknown,1
32867,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,1469,1,-1,0,unknown,1
32868,43,admin.,single,secondary,no,48356,no,no,telephone,9,sep,208,1,-1,0,unknown,1
32869,43,admin.,single,secondary,no,36254,no,no,telephone,9,sep,208,1,-1,0,unknown,1
32870,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,1469,1,-1,0,success,0
32871,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,377,1,-1,0,unknown,0
32872,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,oct,1226,21,-1,0,unknown,0
32873,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,171,1,-1,0,unknown,0
32874,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,2,feb,1226,1,-1,0,unknown,0
32875,49,blue-collar,married,secondary,no,10613,no,yes,cellular,4,feb,1226,29,-1,0,unknown,0
32876,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1329,2,-1,0,unknown,1
32877,46,technician,divorced,secondary,yes,-11,yes,no,cellular,11,aug,1576,2,-1,0,unknown,1
32878,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,831,2,854,0,unknown,1
32879,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1957,2,14,0,unknown,1
32880,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,apr,713,2,-1,0,unknown,1
32881,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,893,2,-1,0,unknown,0
32882,33,management,single,tertiary,no,1412,no,no,cellular,6,mar,433,2,-1,0,unknown,1
32883,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1702,2,-1,0,unknown,1
32884,69,management,married,tertiary,no,1412,no,no,cellular,6,aug,433,2,-1,0,unknown,1
32885,33,management,divorced,tertiary,no,1412,no,no,cellular,6,feb,433,2,-1,0,success,1
