,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,87,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,17,318,3,other,0
32847,37,technician,married,primary,no,122,yes,no,cellular,25,jun,266,2,318,3,other,0
32848,72,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,43,3,other,0
32849,34,management,single,tertiary,no,250,no,no,cellular,26,aug,3322,2,-1,0,unknown,1
32850,34,management,single,tertiary,no,250,no,no,cellular,26,aug,977,2,-1,0,unknown,1
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1049,2,-1,0,unknown,1
32852,41,management,married,secondary,no,0,yes,no,cellular,21,nov,1473,1,-1,0,unknown,1
32853,90,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,-1,9,unknown,1
32854,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,651,0,success,1
32855,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1272,4,-1,0,unknown,1
32856,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1855,4,120,0,unknown,1
32857,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1452,4,-1,0,unknown,1
32858,95,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,0,success,0
32859,43,admin.,single,secondary,no,35,no,no,telephone,25,oct,208,1,-1,0,unknown,1
32860,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,683,0,unknown,0
32861,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,489,1,-1,0,unknown,0
32862,49,blue-collar,divorced,secondary,no,10613,no,yes,telephone,4,feb,1226,29,-1,0,unknown,0
32863,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,126,1,-1,0,unknown,0
32864,46,technician,divorced,secondary,yes,-11,yes,no,cellular,11,aug,812,2,-1,0,unknown,1
32865,46,technician,divorced,unknown,yes,-11,no,no,cellular,11,aug,1060,2,-1,0,unknown,1
32866,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,793,2,-1,0,unknown,1
32867,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1622,7,-1,0,unknown,1
32868,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1448,2,-1,0,unknown,1
32869,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1153,2,317,0,unknown,1
32870,45,management,divorced,tertiary,no,-90,yes,no,cellular,8,jan,1226,1,192,1,failure,1
32871,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,may,1548,1,192,1,failure,1
32872,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,856,1,192,1,success,1
32873,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,3183,1,-1,0,unknown,1
32874,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1447,1,-1,0,unknown,1
32875,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1141,1,-1,0,unknown,1
32876,48,management,married,unknown,no,-6894,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32877,71,management,married,unknown,no,7861,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32878,81,management,married,unknown,no,7861,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32879,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1776,3,683,0,unknown,1
32880,26,management,single,tertiary,no,690,no,no,telephone,5,feb,1055,3,-1,0,unknown,1
32881,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1171,3,-1,0,unknown,1
32882,38,admin.,single,secondary,no,245,yes,yes,cellular,2,apr,205,2,345,2,success,1
32883,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1567,2,345,2,success,1
32884,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,881,2,345,2,success,1
32885,30,management,married,tertiary,no,8068,no,no,cellular,5,may,642,1,274,3,failure,1
32886,30,management,married,tertiary,no,451,no,no,cellular,5,may,385,1,274,3,success,1
32887,30,management,married,tertiary,no,81328,no,no,cellular,5,may,700,1,274,3,failure,1
32888,89,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32889,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,977,1,-1,0,unknown,1
32890,39,services,single,secondary,no,257,yes,no,unknown,12,jun,1597,1,-1,0,unknown,1
