,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32046,37,technician,married,tertiary,no,122,yes,no,cellular,25,jul,266,2,318,3,other,0
32047,34,management,single,tertiary,no,250,no,no,cellular,26,aug,865,2,-1,0,unknown,1
32048,41,management,married,secondary,no,0,no,no,cellular,21,nov,1184,1,-1,0,unknown,1
32049,34,technician,married,secondary,no,268,no,no,unknown,11,aug,1957,4,-1,0,unknown,0
32050,43,admin.,single,secondary,no,35,no,no,telephone,9,oct,208,1,-1,0,success,1
32051,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,769,0,unknown,0
32052,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1211,2,-1,0,unknown,1
32053,43,management,married,tertiary,no,1412,no,no,cellular,6,feb,1514,2,-1,0,unknown,1
32054,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,may,1329,1,192,1,failure,0
32055,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1161,1,-1,0,unknown,1
32056,48,management,married,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
32057,26,management,single,tertiary,no,690,no,no,cellular,5,feb,647,3,-1,0,success,1
32058,38,admin.,married,secondary,no,245,yes,yes,cellular,17,apr,556,2,345,2,success,1
32059,30,management,married,tertiary,no,451,no,no,cellular,29,may,173,1,274,3,success,1
32060,39,services,married,secondary,no,257,yes,no,cellular,12,jun,1223,1,-1,0,unknown,1
32061,65,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,883,1,-1,0,unknown,1
32062,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1409,1,-1,0,unknown,1
32063,30,management,married,tertiary,no,10510,no,no,cellular,13,apr,240,1,179,2,failure,0
32064,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,624,3,-1,0,unknown,1
32065,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,775,1,136,8,other,1
32066,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1448,29,-1,0,unknown,1
32067,57,housemaid,single,tertiary,no,3760,no,no,cellular,17,nov,1070,1,56,0,unknown,0
32068,31,services,married,secondary,no,-331,yes,no,cellular,23,mar,203,5,-1,0,unknown,1
32069,60,retired,single,primary,no,458,yes,no,unknown,16,may,1201,1,-1,0,unknown,1
32070,48,entrepreneur,married,tertiary,no,-7619,yes,no,cellular,17,apr,1441,2,-1,0,unknown,1
32071,23,student,single,tertiary,no,53248,no,no,cellular,4,may,981,4,-1,0,unknown,1
32072,36,management,married,secondary,no,0,no,no,unknown,5,jun,1410,1,-1,0,unknown,1
32073,37,management,married,tertiary,no,3236,no,no,cellular,20,may,291,22,202,5,failure,0
32074,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,628,10,331,16,other,1
32075,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1435,3,-1,0,success,1
32076,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,382,1,121,1,other,0
32077,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,1151,3,-1,0,unknown,1
32078,40,blue-collar,single,primary,no,3571,yes,no,cellular,10,jul,878,1,-1,0,unknown,1
32079,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1484,1,-1,0,unknown,1
32080,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,877,10,-1,0,unknown,0
32081,34,blue-collar,married,secondary,no,322,no,no,cellular,20,apr,1042,3,-1,0,unknown,1
32082,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1460,10,-1,0,unknown,1
32083,39,technician,divorced,secondary,no,822,yes,yes,unknown,29,may,1200,3,-1,0,unknown,1
32084,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,913,8,102,0,unknown,1
32085,55,services,married,secondary,no,96,no,no,telephone,30,jul,1460,2,-1,0,success,1
32086,44,technician,married,secondary,no,9879,no,no,unknown,2,jun,1597,1,-1,0,unknown,1
32087,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1600,4,205,0,unknown,1
32088,41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,sep,2129,4,-1,0,unknown,1
32089,38,management,single,tertiary,no,0,no,no,cellular,24,jul,1106,1,-1,0,unknown,1
32090,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,935,1,175,2,other,1
32091,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,2420,3,-1,0,unknown,1
32092,92,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,261,4,254,0,unknown,1
32093,45,technician,married,secondary,no,89509,no,no,cellular,2,feb,197,1,241,2,success,1
32094,36,unemployed,married,primary,no,771,yes,no,cellular,8,may,1200,1,-1,0,unknown,0
32095,37,blue-collar,married,secondary,no,32,yes,no,unknown,20,may,1403,2,-1,0,unknown,0
32096,56,unemployed,married,secondary,no,11077,no,no,cellular,12,jan,511,3,187,1,failure,0
32097,58,management,single,secondary,no,3161,yes,no,telephone,30,jul,542,2,-1,0,unknown,0
32098,36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,jun,1663,2,-1,0,unknown,1
32099,89,management,single,tertiary,no,638,yes,no,cellular,20,apr,483,2,291,6,success,1
32100,34,management,married,tertiary,no,527,no,no,cellular,4,nov,885,1,-1,0,success,1
32101,56,unemployed,divorced,primary,no,802,no,no,cellular,3,apr,258,2,-1,0,unknown,0
32102,34,management,married,tertiary,no,3301,yes,no,cellular,17,oct,485,2,227,4,failure,0
32103,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,845,2,-1,0,unknown,1
32104,36,management,married,tertiary,no,532,yes,no,cellular,14,may,849,1,-1,0,unknown,1
32105,46,admin.,divorced,secondary,no,99,yes,no,unknown,14,jul,848,1,-1,0,unknown,1
32106,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,736,3,200,2,failure,1
32107,29,admin.,single,unknown,no,8,no,no,cellular,28,jan,2201,1,-1,0,unknown,1
32108,51,unknown,married,unknown,no,167,no,no,unknown,18,jun,205,4,217,2,success,1
32109,40,admin.,married,secondary,no,3234,no,no,cellular,6,jun,429,1,-1,0,unknown,1
32110,28,blue-collar,married,secondary,no,2322,no,yes,cellular,8,jul,1100,4,-1,0,unknown,1
32111,63,technician,married,secondary,no,973,no,no,cellular,25,feb,57,43,388,1,success,0
32112,47,blue-collar,married,secondary,no,1348,no,yes,cellular,4,aug,1359,1,-1,0,unknown,0
32113,46,management,married,tertiary,no,385,yes,no,cellular,29,may,1091,4,-1,0,unknown,0
32114,32,services,divorced,secondary,no,1066,yes,no,unknown,19,may,1184,9,-1,0,unknown,1
32115,57,blue-collar,married,primary,no,3498,no,no,cellular,15,oct,1514,2,456,2,success,1
32116,47,blue-collar,divorced,secondary,no,1815,yes,no,cellular,5,feb,1611,1,253,4,failure,1
32117,29,admin.,single,secondary,no,768,yes,no,cellular,24,sep,303,5,-1,0,unknown,1
32118,30,management,single,tertiary,no,2419,no,yes,cellular,5,jun,979,2,-1,0,unknown,1
32119,21,services,married,primary,no,-553,yes,no,unknown,4,jun,1434,8,-1,0,unknown,1
32120,54,unemployed,married,tertiary,no,6427,yes,no,telephone,19,nov,1380,1,-1,0,unknown,1
32121,30,blue-collar,married,secondary,no,3653,yes,no,unknown,6,jun,1377,4,-1,0,unknown,1
32122,45,technician,married,tertiary,yes,548,no,no,cellular,11,aug,733,4,-1,0,unknown,1
32123,30,management,single,tertiary,no,13,no,no,cellular,15,jul,820,3,-1,0,unknown,1
32124,46,management,divorced,tertiary,no,665,yes,no,cellular,2,feb,1233,2,330,1,other,1
32125,45,management,married,primary,no,65542,yes,no,cellular,30,dec,918,4,-1,0,unknown,1
32126,28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,435,1,-1,0,unknown,0
32127,24,student,single,secondary,no,372,yes,no,cellular,17,apr,2775,1,-1,0,unknown,1
32128,57,admin.,married,secondary,no,169,no,no,unknown,3,feb,369,1,278,0,unknown,0
32129,28,management,single,tertiary,no,355,yes,yes,unknown,28,may,936,4,-1,29,success,1
32130,41,services,married,secondary,no,501,yes,yes,cellular,10,jul,1160,8,-1,0,unknown,1
32131,56,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,1329,1,-1,0,unknown,1
32132,40,housemaid,married,primary,no,322,no,no,cellular,17,jun,1508,2,-1,0,unknown,1
32133,45,blue-collar,married,primary,no,2958,yes,no,cellular,16,apr,580,1,831,2,failure,1
32134,49,self-employed,married,tertiary,no,147,no,yes,cellular,2,feb,559,1,189,15,success,1
32135,48,technician,single,secondary,no,759,yes,no,cellular,28,jul,1975,5,-1,0,unknown,1
32136,36,management,married,tertiary,no,13493,no,no,cellular,13,aug,1020,1,-1,0,unknown,1
32137,35,services,married,secondary,no,44,yes,no,telephone,17,sep,377,2,-1,0,unknown,1
32138,29,self-employed,single,tertiary,no,751,yes,no,unknown,23,may,814,2,-1,0,unknown,1
32139,55,entrepreneur,married,tertiary,no,78,no,no,cellular,18,mar,594,2,-1,0,unknown,1
32140,27,technician,single,secondary,no,1187,no,yes,cellular,28,jan,2692,2,-1,0,unknown,1
32141,44,admin.,single,unknown,no,61953,yes,no,unknown,13,may,1088,1,-1,0,unknown,0
32142,59,blue-collar,married,primary,no,5788,no,no,cellular,14,may,827,2,350,37,failure,1
32143,30,technician,single,tertiary,no,405,yes,no,cellular,4,feb,775,1,274,1,failure,1
32144,38,services,married,secondary,no,3259,yes,no,unknown,19,mar,1543,1,-1,0,unknown,1
32145,31,unemployed,single,tertiary,no,3252,no,no,cellular,21,nov,1461,2,-1,0,failure,1
32146,32,services,married,secondary,no,1397,yes,no,cellular,21,nov,965,3,-1,0,unknown,1
32147,43,management,married,tertiary,no,479,yes,no,cellular,6,feb,989,1,254,2,failure,1
32148,34,management,married,tertiary,no,255,no,no,cellular,27,aug,1416,9,-1,5,unknown,1
32149,31,technician,married,tertiary,no,-502,yes,yes,cellular,26,may,1635,2,-1,0,unknown,1
32150,57,technician,married,secondary,no,3240,yes,no,unknown,14,apr,1302,2,-1,0,unknown,1
32151,56,housemaid,married,primary,no,58,no,yes,cellular,7,jul,1363,6,-1,0,success,0
32152,26,blue-collar,married,secondary,no,0,yes,no,telephone,23,jul,2330,4,-1,0,unknown,1
32153,50,blue-collar,married,primary,no,1617,no,no,cellular,26,aug,1437,4,-1,0,unknown,1
32154,34,technician,married,tertiary,no,149,no,no,cellular,22,aug,127,2,-1,0,unknown,0
32155,36,management,married,tertiary,no,1133,no,no,cellular,10,aug,293,1,181,2,other,0
32156,29,services,single,primary,no,0,yes,no,cellular,11,jul,1140,2,-1,0,unknown,1
32157,40,blue-collar,married,primary,no,69,yes,no,cellular,17,nov,1261,1,-1,0,unknown,1
32158,40,entrepreneur,married,secondary,no,2252,no,no,unknown,12,jun,1447,1,-1,0,unknown,1
32159,36,management,single,secondary,no,1898,yes,no,cellular,22,aug,903,22,-1,0,unknown,1
32160,55,blue-collar,married,primary,no,2227,yes,no,telephone,21,sep,804,3,172,3,failure,1
32161,32,technician,single,unknown,no,10600,no,no,unknown,14,oct,485,2,776,0,unknown,1
32162,32,management,single,tertiary,no,14,no,yes,cellular,21,jul,1200,55,-1,0,unknown,1
32163,21,admin.,married,secondary,no,512,no,no,cellular,18,aug,1387,4,-1,0,unknown,1
32164,74,retired,divorced,tertiary,no,1742,no,no,cellular,28,feb,1092,1,-1,0,unknown,1
32165,32,admin.,single,tertiary,no,3816,yes,no,cellular,21,nov,1490,3,-1,0,unknown,1
