,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
33446,37,technician,married,tertiary,no,62805,no,no,telephone,25,jun,266,2,318,3,other,0
33447,70,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,7,318,3,other,0
33448,58,technician,married,tertiary,no,-579,no,no,cellular,25,jun,266,2,318,3,other,0
33449,37,technician,married,primary,no,122,no,no,cellular,25,jun,266,2,318,3,unknown,0
33450,37,entrepreneur,married,tertiary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
33451,34,management,single,tertiary,no,250,no,no,cellular,26,aug,643,2,-1,0,unknown,1
33452,34,management,single,tertiary,no,250,no,no,cellular,20,aug,805,2,-1,0,unknown,1
33453,34,management,single,tertiary,no,250,no,no,cellular,26,aug,632,2,-1,0,unknown,1
33454,34,management,single,tertiary,no,250,no,no,cellular,26,aug,911,2,-1,0,unknown,1
33455,34,management,single,tertiary,no,250,no,no,cellular,26,aug,766,2,-1,0,unknown,1
33456,41,management,married,secondary,no,0,no,no,cellular,21,mar,2219,1,-1,0,unknown,1
33457,41,management,married,secondary,no,0,no,no,cellular,21,nov,1425,1,-1,0,unknown,1
33458,41,management,married,secondary,no,0,no,no,cellular,21,apr,624,1,48,0,unknown,0
33459,41,management,married,secondary,no,0,no,no,cellular,21,nov,1376,1,165,0,unknown,1
33460,41,management,married,secondary,no,0,no,no,cellular,21,may,624,1,474,0,unknown,1
33461,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1687,4,-1,0,unknown,1
33462,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1291,4,-1,19,unknown,1
33463,34,technician,married,secondary,no,65864,no,no,cellular,11,aug,1060,4,-1,0,unknown,1
33464,34,technician,married,secondary,no,268,no,no,telephone,11,aug,1254,4,-1,0,unknown,1
33465,34,technician,married,secondary,no,268,no,no,cellular,11,may,1337,4,-1,0,unknown,1
33466,43,admin.,single,secondary,no,86386,no,no,telephone,9,mar,208,1,-1,0,unknown,1
33467,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,805,0,unknown,0
33468,43,admin.,single,secondary,no,70140,no,no,telephone,9,sep,208,1,-1,0,unknown,1
33469,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,1046,1,-1,0,unknown,1
33470,43,admin.,single,secondary,no,96330,no,no,telephone,9,sep,208,1,-1,0,unknown,1
33471,88,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
33472,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1121,1,-1,0,unknown,0
33473,49,blue-collar,divorced,secondary,no,10613,no,yes,telephone,4,feb,1226,1,-1,0,failure,0
33474,49,blue-collar,divorced,secondary,no,1923,no,yes,cellular,4,feb,448,1,-1,0,unknown,0
33475,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,78,1,-1,0,unknown,0
33476,46,technician,divorced,secondary,yes,-11,no,no,cellular,1,aug,889,2,-1,0,unknown,1
33477,46,technician,divorced,secondary,yes,-11,no,yes,cellular,11,aug,1159,2,-1,0,unknown,1
33478,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1407,2,-1,0,unknown,1
33479,46,unemployed,divorced,secondary,yes,-11,no,no,cellular,11,aug,864,2,-1,0,unknown,1
33480,18,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,2389,2,-1,0,unknown,1
33481,33,management,married,tertiary,no,1412,no,no,cellular,6,apr,930,2,-1,0,unknown,1
33482,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1230,2,-1,0,unknown,1
33483,33,self-employed,married,tertiary,no,1412,no,no,cellular,6,feb,981,2,-1,0,unknown,1
33484,33,management,married,tertiary,no,1412,no,no,cellular,24,dec,433,2,-1,0,unknown,1
33485,33,management,married,tertiary,no,1412,no,no,cellular,6,dec,433,2,287,0,unknown,1
33486,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,mar,963,1,192,1,failure,1
33487,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,mar,1144,1,192,1,failure,1
33488,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jun,877,1,192,1,failure,0
33489,45,management,divorced,tertiary,no,-90,yes,no,cellular,15,jan,1600,1,192,1,failure,1
33490,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,690,1,192,1,success,1
33491,62,entrepreneur,married,unknown,no,298,yes,no,telephone,8,may,215,1,-1,0,success,1
33492,36,entrepreneur,married,unknown,no,298,no,no,unknown,8,apr,215,1,-1,0,unknown,1
33493,75,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,215,1,-1,0,success,1
33494,36,entrepreneur,married,unknown,no,298,no,no,unknown,8,apr,215,1,-1,6,unknown,1
33495,36,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1386,1,-1,0,unknown,1
33496,48,management,married,unknown,no,7861,no,no,cellular,20,oct,380,1,455,0,unknown,1
33497,48,management,married,unknown,no,7861,yes,no,cellular,20,nov,1271,1,-1,0,unknown,1
33498,48,housemaid,married,unknown,no,7861,no,no,cellular,20,nov,1502,1,-1,0,unknown,1
33499,48,management,married,unknown,no,7861,no,no,cellular,20,jul,380,1,-1,35,unknown,1
33500,48,management,single,unknown,no,7861,no,no,cellular,20,mar,380,1,-1,0,unknown,1
33501,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1404,3,-1,0,unknown,1
33502,26,management,single,tertiary,no,93657,no,no,cellular,5,feb,945,3,-1,0,unknown,1
33503,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1805,3,-1,0,unknown,1
33504,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1543,3,-1,0,unknown,1
33505,26,management,single,tertiary,no,86143,no,no,cellular,5,feb,1352,3,-1,0,unknown,1
33506,38,admin.,single,secondary,no,245,yes,yes,cellular,27,apr,853,2,345,2,success,1
33507,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1249,26,345,2,success,0
33508,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,881,2,345,2,success,1
33509,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,963,2,345,2,success,1
33510,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,952,2,345,2,success,1
33511,30,management,married,tertiary,no,451,no,no,cellular,5,jun,1448,1,274,3,failure,1
33512,30,management,married,secondary,no,451,no,no,cellular,5,may,1138,1,274,3,failure,0
33513,30,management,married,tertiary,no,451,no,no,cellular,5,aug,785,1,274,3,failure,1
33514,30,student,married,tertiary,no,451,no,no,cellular,5,may,916,1,274,3,failure,1
33515,30,management,married,tertiary,no,8040,no,no,cellular,5,may,1973,1,274,3,failure,1
33516,79,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
33517,39,services,married,secondary,no,257,yes,no,unknown,20,oct,171,1,-1,0,unknown,1
33518,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1855,1,-1,0,unknown,1
33519,74,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,0
33520,39,services,married,secondary,no,257,yes,no,unknown,23,oct,171,1,-1,0,unknown,1
33521,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,1532,1,-1,0,unknown,1
33522,72,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,14,unknown,0
33523,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,1438,1,230,0,unknown,1
33524,75,blue-collar,married,secondary,no,4771,yes,no,cellular,26,apr,217,1,-1,0,unknown,1
33525,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,jan,1020,1,-1,0,unknown,1
33526,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1833,1,-1,0,unknown,0
33527,54,retired,single,tertiary,no,726,no,no,cellular,28,jan,1207,1,-1,0,unknown,1
33528,54,retired,divorced,tertiary,no,726,no,no,cellular,5,jan,883,1,-1,0,unknown,1
33529,54,retired,divorced,tertiary,no,726,no,no,cellular,19,mar,246,1,-1,0,unknown,1
33530,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1126,1,-1,0,unknown,1
33531,38,management,married,tertiary,no,413,no,no,cellular,13,feb,240,1,179,55,failure,0
33532,38,management,married,tertiary,no,413,no,yes,cellular,13,apr,105,1,179,2,failure,0
33533,38,management,married,unknown,no,-39,no,no,cellular,13,apr,240,1,179,2,failure,0
33534,38,management,married,tertiary,no,7352,no,no,cellular,13,apr,240,1,179,2,failure,0
33535,38,management,married,tertiary,no,413,no,yes,cellular,13,apr,240,1,1,2,failure,0
33536,59,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1409,3,-1,0,unknown,1
33537,36,student,married,tertiary,no,125,yes,no,cellular,6,may,1107,3,-1,0,unknown,1
33538,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,664,3,-1,0,unknown,1
33539,36,entrepreneur,married,tertiary,no,125,yes,no,telephone,6,sep,2055,3,-1,0,unknown,1
33540,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,14,may,661,3,-1,0,unknown,1
33541,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,596,1,136,8,other,0
33542,40,technician,married,tertiary,no,13669,no,no,cellular,15,oct,727,1,136,8,other,1
