,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
9491,23,services,married,secondary,no,279,yes,no,cellular,18,may,419,1,370,1,failure,0
9492,46,services,married,primary,no,3,no,yes,telephone,25,jul,1833,3,-1,0,unknown,0
9493,45,technician,married,tertiary,no,1416,yes,no,cellular,14,dec,297,3,-1,0,unknown,1
9494,48,technician,married,secondary,no,23242,yes,no,unknown,19,may,1484,1,-1,0,unknown,1
9495,50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,91,1,103,8,failure,0
9496,76,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,9,failure,0
9497,35,housemaid,single,secondary,no,507,yes,no,cellular,22,jul,560,2,-1,0,unknown,0
9498,61,management,married,tertiary,no,0,no,no,cellular,16,oct,127,2,-1,1,unknown,0
9499,64,retired,married,primary,no,440,yes,no,cellular,6,feb,182,1,-1,0,unknown,0
9500,55,management,married,secondary,no,2693,no,no,cellular,22,sep,182,17,184,7,failure,0
9501,57,housemaid,married,primary,yes,2785,no,no,cellular,28,aug,610,4,-1,0,unknown,0
9502,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,113,1,-1,0,failure,0
9503,30,admin.,single,secondary,no,270,no,no,cellular,9,may,123,1,-1,14,unknown,0
9504,47,retired,divorced,tertiary,yes,979,yes,no,cellular,15,jan,295,3,347,1,failure,0
9505,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,156,5,-1,0,unknown,0
9506,34,blue-collar,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,other,0
9507,55,housemaid,married,primary,no,0,yes,no,unknown,17,jul,166,2,-1,0,unknown,0
9508,44,unemployed,single,unknown,no,323,no,no,cellular,28,jul,107,2,181,2,failure,0
9509,26,management,single,secondary,no,639,no,no,unknown,6,jun,709,5,-1,0,unknown,0
9510,28,technician,married,unknown,no,3308,no,no,cellular,28,jul,164,2,-1,0,unknown,0
9511,29,management,single,tertiary,no,71890,no,no,cellular,16,nov,238,1,-1,12,unknown,0
9512,72,retired,married,secondary,no,1129,no,no,cellular,13,aug,186,1,-1,40,unknown,0
9513,38,technician,married,secondary,no,4539,no,no,cellular,16,jul,575,1,-1,0,unknown,0
9514,49,retired,married,primary,yes,0,no,no,telephone,13,aug,562,2,-1,0,unknown,0
9515,52,student,divorced,tertiary,no,2104,no,no,cellular,3,jun,210,2,-1,9,unknown,0
9516,43,services,married,secondary,no,71897,yes,yes,cellular,28,jul,745,7,-1,0,unknown,0
9517,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,84,1,other,0
9518,32,admin.,single,secondary,no,5,yes,no,unknown,16,may,1425,2,-1,0,unknown,1
9519,43,management,single,tertiary,no,32335,no,no,cellular,30,jun,275,2,296,1,failure,0
9520,35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,1720,1,-1,0,unknown,1
9521,31,blue-collar,married,primary,no,389,yes,yes,cellular,20,nov,2621,2,-1,0,unknown,1
9522,37,student,divorced,secondary,no,1110,yes,no,telephone,22,jul,802,11,-1,0,unknown,0
9523,53,retired,married,primary,no,670,no,no,cellular,23,apr,394,5,-1,0,unknown,0
9524,30,technician,single,tertiary,no,411,yes,no,cellular,22,oct,127,3,284,2,failure,0
9525,73,retired,single,primary,no,542,no,no,cellular,26,sep,355,1,180,5,failure,0
9526,28,admin.,single,tertiary,no,5474,no,yes,cellular,28,jul,486,5,-1,0,unknown,0
9527,38,admin.,single,secondary,no,22039,yes,no,unknown,7,may,786,1,-1,0,unknown,0
9528,49,management,married,tertiary,no,1808,no,no,cellular,1,jun,205,14,95,1,success,0
9529,38,management,divorced,tertiary,no,216,yes,yes,unknown,21,may,1307,1,-1,0,unknown,1
9530,41,self-employed,single,unknown,no,942,no,no,cellular,27,oct,143,1,188,1,other,0
9531,47,services,married,secondary,no,46701,no,no,cellular,20,nov,329,4,-1,0,unknown,0
9532,37,admin.,single,secondary,no,192,yes,no,unknown,23,oct,823,2,-1,0,unknown,0
9533,50,unemployed,married,secondary,no,3674,yes,no,unknown,24,may,886,15,-1,0,unknown,0
9534,37,management,single,tertiary,no,698,no,no,cellular,8,sep,422,2,-1,0,unknown,0
9535,46,management,married,tertiary,no,1600,no,yes,cellular,11,jul,1244,1,-1,0,unknown,0
9536,50,services,married,secondary,no,320,no,no,telephone,21,sep,294,3,315,4,unknown,0
9537,30,blue-collar,single,secondary,no,-477,yes,yes,unknown,27,may,1269,2,-1,0,unknown,0
9538,34,blue-collar,married,secondary,no,1759,no,yes,cellular,25,jul,695,1,123,0,unknown,0
9539,32,management,married,secondary,no,0,no,no,telephone,19,oct,1745,3,62,3,success,1
9540,31,blue-collar,single,unknown,no,6281,yes,no,cellular,22,oct,606,1,128,3,other,0
9541,90,admin.,divorced,secondary,no,731,no,no,cellular,14,apr,107,3,-1,0,unknown,0
9542,25,student,single,primary,no,373,yes,no,cellular,11,may,227,2,-1,0,unknown,0
9543,36,management,married,tertiary,no,61666,no,no,telephone,27,aug,645,9,-1,0,unknown,0
9544,44,blue-collar,married,unknown,no,146,yes,no,unknown,15,sep,483,1,-1,22,unknown,0
9545,52,services,married,secondary,no,992,yes,no,cellular,27,oct,75,1,78,1,failure,0
9546,82,retired,divorced,primary,no,0,no,no,telephone,15,mar,129,2,195,1,other,0
9547,50,student,married,unknown,no,8345,no,no,cellular,2,feb,194,1,261,1,failure,0
9548,30,management,single,secondary,yes,4642,no,no,cellular,21,nov,528,1,-1,0,unknown,0
9549,40,technician,single,tertiary,no,11766,yes,no,cellular,13,apr,218,2,242,9,failure,0
9550,55,admin.,married,primary,no,3334,yes,no,cellular,14,aug,632,4,-1,0,unknown,0
9551,19,blue-collar,married,secondary,no,2160,no,no,cellular,8,jun,169,1,-1,0,unknown,0
9552,72,retired,married,tertiary,no,2,yes,no,cellular,7,aug,337,2,-1,0,unknown,0
9553,42,admin.,single,secondary,no,684,yes,no,cellular,4,jun,207,1,-1,19,unknown,0
9554,29,housemaid,single,tertiary,no,497,yes,no,cellular,18,may,106,3,298,6,success,0
9555,56,services,married,secondary,no,-229,no,yes,cellular,23,jul,816,10,-1,0,unknown,1
9556,55,admin.,married,secondary,no,70491,no,no,cellular,4,jun,94,2,-1,11,unknown,0
9557,41,unemployed,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,unknown,0
9558,37,technician,single,secondary,no,265,yes,yes,telephone,3,feb,1046,1,366,2,failure,0
9559,45,student,married,secondary,no,79982,no,no,cellular,29,apr,388,2,-1,0,unknown,0
9560,32,management,single,tertiary,no,2551,yes,no,telephone,28,jul,638,3,-1,0,unknown,0
9561,37,technician,married,secondary,no,1458,no,no,cellular,30,apr,202,1,-1,0,unknown,0
9562,43,admin.,married,secondary,no,47,yes,no,telephone,4,may,288,5,-1,0,unknown,0
9563,37,unemployed,married,tertiary,no,3737,yes,no,cellular,7,jul,224,1,-1,0,unknown,0
9564,39,admin.,married,secondary,no,74688,yes,no,cellular,11,aug,175,2,116,2,failure,0
9565,46,blue-collar,divorced,secondary,no,168,yes,no,telephone,20,apr,255,1,336,4,success,1
9566,29,blue-collar,single,tertiary,yes,455,no,no,telephone,21,may,403,1,-1,0,unknown,0
9567,26,technician,single,primary,no,11862,no,no,cellular,13,feb,119,1,553,0,unknown,0
9568,72,retired,married,primary,yes,4657,no,no,cellular,22,dec,305,3,309,5,failure,0
9569,42,management,single,tertiary,no,11008,no,no,cellular,28,jul,46,25,405,1,success,0
9570,25,entrepreneur,single,unknown,no,480,no,no,cellular,8,sep,140,1,-1,0,unknown,0
9571,29,admin.,divorced,tertiary,yes,79222,no,yes,cellular,9,jul,426,3,-1,0,unknown,0
9572,35,unemployed,divorced,primary,no,118,no,no,unknown,20,jun,1089,4,273,0,unknown,1
9573,36,management,married,tertiary,no,925,yes,no,cellular,14,dec,321,25,189,4,success,0
9574,41,management,married,primary,no,0,no,no,cellular,17,feb,294,4,63,11,other,0
9575,41,technician,single,secondary,no,214,no,no,cellular,28,aug,878,2,-1,0,unknown,0
9576,57,retired,married,secondary,no,485,no,no,cellular,2,feb,1196,2,187,2,failure,1
9577,59,retired,married,primary,no,3648,no,no,telephone,19,jun,548,3,-1,0,unknown,0
9578,83,management,married,tertiary,no,6513,yes,no,cellular,19,jan,170,1,343,1,other,0
9579,31,management,single,tertiary,no,59,yes,yes,cellular,6,may,193,2,363,1,failure,0
9580,82,retired,married,primary,no,8603,no,no,cellular,7,jul,1148,1,541,0,unknown,0
9581,25,services,single,secondary,no,1119,yes,no,cellular,18,jan,654,1,-1,0,unknown,0
9582,36,admin.,divorced,tertiary,no,4708,yes,no,cellular,3,dec,284,1,144,1,failure,0
9583,31,student,single,tertiary,no,454,no,no,cellular,30,aug,266,1,-1,0,unknown,0
9584,51,technician,divorced,primary,no,2156,yes,no,cellular,3,feb,261,1,195,4,failure,0
9585,27,technician,married,tertiary,no,346,no,no,unknown,11,oct,212,1,-1,0,unknown,0
9586,66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,unknown,0
9587,31,management,single,secondary,no,34365,yes,no,cellular,8,jul,167,1,62,1,failure,0
9588,31,management,single,primary,no,115,no,no,cellular,17,mar,187,22,-1,0,unknown,0
9589,43,blue-collar,single,secondary,no,1344,yes,no,cellular,14,jul,891,2,-1,0,unknown,0
9590,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,252,1,274,5,other,0
9591,48,housemaid,married,secondary,no,1405,yes,no,unknown,14,may,629,2,-1,0,unknown,0
9592,32,management,single,tertiary,no,2536,yes,no,cellular,26,aug,439,6,-1,0,unknown,0
9593,30,admin.,single,secondary,no,915,yes,yes,unknown,27,apr,141,1,-1,0,unknown,0
9594,87,admin.,divorced,unknown,no,4246,yes,no,unknown,6,may,1105,2,-1,0,unknown,1
9595,68,retired,married,secondary,no,1146,no,no,cellular,13,jul,135,1,71,5,success,0
9596,59,retired,married,primary,no,3648,no,no,telephone,11,oct,257,2,126,3,other,0
9597,30,management,single,tertiary,no,2544,no,no,cellular,9,jul,152,2,-1,0,unknown,0
9598,30,management,single,tertiary,no,147,no,no,cellular,1,jun,1193,1,-1,0,unknown,1
9599,34,technician,married,tertiary,no,23076,no,no,unknown,26,may,243,2,35,6,success,0
9600,35,technician,married,secondary,no,545,no,no,cellular,16,apr,455,1,234,4,failure,0
9601,30,retired,single,secondary,no,41509,yes,no,cellular,10,jul,634,1,-1,0,unknown,0
9602,35,management,married,tertiary,no,2707,no,no,cellular,5,nov,699,1,-1,0,unknown,0
9603,46,blue-collar,married,secondary,no,2836,yes,no,cellular,14,may,844,3,358,7,other,1
9604,40,entrepreneur,married,tertiary,no,3585,no,no,cellular,19,jul,506,3,-1,0,unknown,0
9605,30,technician,single,secondary,no,2371,no,yes,cellular,14,jun,30,1,384,2,other,0
9606,51,technician,married,secondary,no,196,yes,yes,unknown,29,feb,88,1,-1,0,unknown,0
9607,34,technician,married,tertiary,no,2733,yes,no,cellular,14,jul,604,1,-1,0,unknown,0
9608,34,blue-collar,single,primary,no,24464,yes,no,cellular,15,jul,860,4,-1,0,unknown,0
9609,36,management,married,unknown,no,203,no,no,cellular,23,jul,64,3,179,2,success,0
9610,54,blue-collar,married,secondary,no,1636,no,yes,telephone,20,jul,1008,14,-1,0,unknown,0
9611,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,74,3,541,3,success,0
9612,49,management,married,secondary,no,0,no,no,cellular,9,jul,625,1,-1,0,unknown,0
9613,49,management,divorced,tertiary,no,27575,yes,no,telephone,18,nov,1554,2,-1,0,unknown,1
9614,53,admin.,married,secondary,no,1373,no,no,cellular,5,aug,789,2,-1,12,unknown,1
9615,34,services,single,primary,no,-30,no,no,cellular,21,jul,452,3,-1,0,unknown,0
