,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4745,46,management,married,tertiary,no,1600,yes,yes,unknown,11,aug,1244,1,8,0,unknown,0
4746,67,retired,married,tertiary,no,1341,no,no,cellular,8,feb,146,1,-1,0,unknown,0
4747,43,admin.,married,secondary,no,132,no,no,cellular,17,jan,220,1,304,0,unknown,0
4748,60,management,married,tertiary,no,3102,no,no,cellular,1,sep,100,1,183,3,success,0
4749,31,blue-collar,single,unknown,no,54,yes,no,cellular,16,jun,401,1,-1,0,unknown,0
4750,30,management,married,tertiary,no,944,no,no,cellular,29,jun,251,15,-1,0,unknown,0
4751,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,247,1,728,0,unknown,0
4752,47,technician,married,secondary,no,2480,no,no,cellular,6,aug,19,2,-1,0,unknown,0
4753,59,admin.,married,secondary,no,3735,no,no,unknown,17,jun,243,11,91,6,success,0
4754,60,management,married,secondary,no,0,no,no,telephone,19,oct,1745,3,62,1,success,1
4755,45,admin.,married,secondary,no,38321,no,no,cellular,4,may,552,1,90,2,unknown,0
4756,60,blue-collar,single,tertiary,no,1034,yes,no,cellular,7,aug,231,1,-1,0,unknown,0
4757,31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,146,2,-1,0,unknown,0
4758,27,management,married,secondary,no,2071,no,no,cellular,4,nov,449,10,-1,0,unknown,0
4759,27,technician,single,secondary,no,53429,yes,yes,cellular,6,may,554,2,356,9,failure,0
4760,25,student,married,primary,no,373,yes,no,unknown,11,may,819,2,-1,0,unknown,0
4761,65,admin.,married,secondary,no,952,no,no,cellular,6,sep,14,1,96,1,success,0
4762,49,technician,married,tertiary,no,523,yes,no,cellular,2,jun,96,1,60,3,failure,0
4763,49,management,divorced,tertiary,yes,0,yes,no,telephone,18,nov,993,2,-1,0,unknown,0
4764,47,technician,married,secondary,no,1387,yes,no,unknown,30,may,1975,4,-1,14,unknown,0
4765,39,unknown,married,unknown,no,397,no,no,telephone,9,may,300,3,-1,0,unknown,0
4766,32,student,married,secondary,no,1536,no,no,cellular,29,aug,289,2,-1,0,unknown,0
4767,50,technician,divorced,secondary,no,0,no,no,cellular,29,sep,159,9,276,2,failure,0
4768,24,student,single,secondary,no,822,no,yes,cellular,10,oct,184,1,91,2,failure,0
4769,58,unemployed,married,primary,no,1183,no,no,cellular,31,jul,568,5,-1,0,failure,0
4770,30,management,single,tertiary,no,536,no,no,telephone,2,jul,309,1,-1,0,unknown,0
4771,35,technician,married,secondary,no,4922,yes,no,cellular,10,nov,393,4,201,6,other,0
4772,42,blue-collar,married,primary,no,807,yes,no,cellular,19,oct,822,1,-1,0,unknown,0
4773,45,unemployed,divorced,primary,yes,11,no,no,cellular,13,aug,134,5,-1,0,unknown,0
4774,36,unemployed,married,secondary,no,4145,no,no,unknown,20,nov,988,4,-1,0,unknown,0
4775,37,services,married,secondary,no,0,yes,no,cellular,22,jul,272,1,854,10,unknown,1
4776,32,entrepreneur,married,tertiary,no,762,no,no,unknown,19,jul,187,11,-1,0,success,0
4777,30,unemployed,single,tertiary,no,302,yes,no,telephone,11,feb,528,3,-1,0,unknown,0
4778,67,retired,married,secondary,no,2048,no,no,cellular,16,sep,144,5,195,22,other,0
4779,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,562,2,-1,0,unknown,0
4780,60,blue-collar,divorced,primary,no,1262,yes,yes,unknown,13,may,39,1,-1,0,unknown,0
4781,60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,511,1,187,1,failure,0
4782,73,retired,married,secondary,no,2850,no,yes,cellular,17,nov,300,1,359,8,failure,0
4783,24,management,single,tertiary,no,2845,no,no,cellular,30,apr,204,1,-1,0,unknown,0
4784,24,retired,married,unknown,no,74849,no,no,cellular,16,nov,1011,1,94,4,success,1
4785,34,technician,married,tertiary,no,149,no,no,cellular,22,aug,432,2,-1,0,unknown,0
4786,32,technician,married,secondary,no,908,yes,no,unknown,20,may,1543,1,-1,0,unknown,1
4787,51,blue-collar,married,tertiary,no,1347,yes,yes,cellular,10,feb,160,1,243,1,failure,0
4788,47,retired,married,primary,no,3856,no,no,cellular,10,dec,119,4,115,1,other,0
4789,52,technician,married,secondary,no,0,yes,yes,cellular,31,sep,211,1,294,1,failure,0
4790,42,unemployed,married,secondary,no,356,yes,no,cellular,7,oct,787,3,356,17,failure,0
4791,28,student,single,tertiary,no,5741,no,no,cellular,10,aug,183,5,200,3,failure,0
4792,31,management,married,tertiary,no,165,no,yes,cellular,8,aug,523,8,-1,0,unknown,0
4793,30,technician,single,tertiary,no,61203,no,no,cellular,17,jul,656,3,-1,0,unknown,0
4794,35,management,single,tertiary,no,24802,no,yes,cellular,17,aug,343,2,397,1,failure,0
4795,58,blue-collar,married,primary,no,6762,no,no,cellular,28,aug,1102,25,-1,0,unknown,1
4796,30,admin.,single,secondary,no,78939,no,no,cellular,27,jan,143,1,-1,0,unknown,0
4797,31,unemployed,single,secondary,yes,582,yes,no,cellular,5,jun,233,2,-1,0,unknown,0
4798,31,technician,single,tertiary,no,22,no,no,unknown,9,may,483,3,-1,0,success,0
4799,36,blue-collar,married,secondary,no,1049,yes,no,cellular,5,may,224,4,-1,0,unknown,0
4800,62,management,married,tertiary,no,474,yes,no,cellular,21,aug,252,1,-1,0,unknown,0
4801,56,management,married,tertiary,no,616,no,yes,cellular,6,feb,156,1,135,0,unknown,0
4802,45,technician,married,secondary,no,144,yes,yes,cellular,28,jul,1119,4,-1,0,unknown,1
4803,59,retired,divorced,secondary,no,1,no,no,cellular,13,feb,152,3,-1,17,unknown,0
4804,37,blue-collar,married,primary,no,106,yes,yes,cellular,25,aug,511,1,296,13,failure,0
4805,52,housemaid,divorced,secondary,no,3923,no,no,unknown,14,may,942,3,-1,0,unknown,0
4806,30,technician,single,secondary,no,276,no,yes,cellular,25,aug,1310,5,-1,0,unknown,1
4807,35,management,divorced,tertiary,no,867,yes,no,unknown,5,jun,230,3,-1,0,unknown,0
4808,55,admin.,married,secondary,no,602,no,no,cellular,4,feb,119,2,150,6,success,0
4809,32,self-employed,divorced,tertiary,no,3271,yes,no,cellular,4,may,949,3,-1,0,failure,0
4810,33,blue-collar,married,secondary,no,1240,yes,no,cellular,12,may,844,8,-1,0,success,0
4811,39,blue-collar,single,tertiary,no,649,yes,no,cellular,15,apr,275,1,-1,0,unknown,0
4812,25,blue-collar,married,primary,no,1939,no,no,cellular,23,apr,791,1,-1,0,unknown,0
4813,25,admin.,single,secondary,no,285,no,no,cellular,3,jul,273,3,-1,0,unknown,0
4814,33,blue-collar,divorced,secondary,no,379,yes,yes,cellular,16,jun,263,2,-1,4,unknown,0
