,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,38,admin.,married,tertiary,no,1767,yes,no,cellular,12,nov,219,7,-1,0,unknown,0
40,38,admin.,single,secondary,no,1767,yes,no,cellular,12,nov,469,7,-1,0,unknown,0
41,32,student,married,secondary,no,1536,no,no,cellular,7,aug,289,1,-1,0,unknown,0
42,53,student,married,secondary,no,1536,no,no,cellular,7,aug,343,2,-1,0,unknown,0
43,35,management,single,tertiary,no,1475,no,no,cellular,17,aug,343,2,397,0,failure,0
44,35,management,single,unknown,no,431,no,no,cellular,17,aug,343,2,-1,1,failure,0
45,48,management,married,tertiary,no,4060,no,no,cellular,19,aug,700,2,-1,0,unknown,1
46,48,management,married,tertiary,no,1143,no,no,cellular,19,aug,893,2,-1,0,unknown,1
47,29,management,single,tertiary,no,3063,no,no,cellular,4,feb,206,1,-1,0,unknown,0
48,29,management,single,tertiary,no,697,no,no,cellular,4,feb,206,2,-1,0,unknown,0
49,38,housemaid,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,0
50,32,housemaid,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,0
51,53,entrepreneur,married,primary,no,27,yes,no,telephone,3,sep,469,3,-1,0,unknown,0
52,53,entrepreneur,married,primary,no,27,yes,no,cellular,10,sep,230,5,-1,0,unknown,0
53,29,management,single,tertiary,no,765,no,no,telephone,16,nov,238,1,-1,0,unknown,0
54,32,management,single,tertiary,no,765,no,no,cellular,16,nov,289,1,-1,0,unknown,0
55,36,technician,married,secondary,no,2511,yes,no,cellular,16,sep,700,5,-1,0,unknown,0
56,36,technician,single,secondary,no,2511,yes,no,cellular,16,apr,230,1,-1,0,unknown,0
57,34,management,married,tertiary,no,3050,no,no,cellular,13,may,238,1,-1,0,unknown,0
58,34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,5,-1,0,unknown,0
