,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
199970000,44,Private,20438,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
199970001,63,Private,174373,7,Married-civ-spouse,Husband,White,Male,0,0,40,0
199970002,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,1882,85,1
199970003,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,74291,0,90,1
199970004,17,Private,53611,8,Never-married,Own-child,White,Female,31011,0,6,1
199970005,17,Local-gov,53611,8,Never-married,Own-child,White,Female,32560,0,6,0
199970006,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,22,0
199970007,33,State-gov,212064,8,Married-civ-spouse,Husband,White,Male,0,0,50,0
199970008,62,Self-emp-inc,254534,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
199970009,34,Private,254534,10,Married-civ-spouse,Husband,White,Male,0,1890,40,1
199970010,34,Self-emp-inc,175878,16,Never-married,Not-in-family,White,Male,0,0,40,1
199970011,34,Private,175878,10,Never-married,Not-in-family,White,Male,90513,0,40,1
199970012,23,Private,202284,13,Never-married,Own-child,White,Male,45783,0,96,1
199970013,23,Private,202284,13,Never-married,Own-child,Asian-Pac-Islander,Male,13824,0,20,1
199970014,24,Private,137591,10,Never-married,Wife,White,Male,78054,0,10,1
199970015,24,Private,137591,10,Never-married,Own-child,White,Male,41074,0,10,1
199970016,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,72865,0,40,1
199970017,31,Without-pay,295589,10,Never-married,Own-child,Black,Male,56253,0,40,1
199970018,53,Private,218551,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
199970019,53,Private,68684,9,Separated,Husband,White,Male,9757,0,40,1
199970020,73,Private,159007,13,Divorced,Other-relative,White,Male,74222,0,12,1
199970021,20,Private,159007,13,Divorced,Other-relative,White,Female,8533,0,12,1
199970022,30,Private,200246,11,Never-married,Not-in-family,White,Female,90366,0,40,1
199970023,30,Private,200246,11,Never-married,Not-in-family,White,Male,81673,0,40,1
199970024,35,Private,283305,13,Never-married,Not-in-family,White,Female,62415,1759,40,1
199970025,35,Private,283305,13,Never-married,Not-in-family,White,Female,17415,0,68,1
199970026,20,Private,471452,10,Never-married,Own-child,White,Female,11499,0,30,1
199970027,20,Private,471452,10,Never-married,Own-child,White,Male,91427,0,80,0
199970028,52,State-gov,63434,14,Married-spouse-absent,Unmarried,White,Female,4787,0,15,0
199970029,21,State-gov,109600,14,Married-spouse-absent,Unmarried,Other,Female,4787,0,44,0
199970030,53,Private,277772,9,Divorced,Unmarried,Asian-Pac-Islander,Female,98654,0,40,1
199970031,53,Private,277772,9,Divorced,Unmarried,Black,Female,20008,0,40,1
199970032,35,Private,219902,9,Separated,Unmarried,Black,Female,49336,0,48,1
199970033,35,Private,219902,9,Separated,Unmarried,Black,Female,90223,0,48,1
199970034,51,Private,231919,16,Married-civ-spouse,Husband,Other,Male,0,0,45,1
199970035,51,Private,231919,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,88742,0,45,1
199970036,64,Private,183513,9,Never-married,Husband,White,Female,45708,0,25,1
199970037,64,Private,205607,9,Never-married,Not-in-family,White,Female,60786,0,25,1
199970038,19,Private,112780,11,Never-married,Own-child,White,Female,68866,0,20,1
199970039,19,Private,124293,10,Never-married,Own-child,White,Female,40377,0,20,1
199970040,26,Local-gov,142506,13,Never-married,Unmarried,Black,Female,31430,0,35,1
199970041,26,Private,142506,13,Never-married,Unmarried,Black,Female,52282,1644,35,1
199970042,19,Private,201743,10,Never-married,Own-child,White,Female,73984,0,26,1
199970043,19,Private,201743,10,Married-civ-spouse,Own-child,White,Female,39143,0,26,1
199970044,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,21784,0,40,1
199970045,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,35371,0,40,1
199970046,60,Private,225883,10,Widowed,Unmarried,White,Female,72787,0,27,1
199970047,60,Private,225883,10,Married-spouse-absent,Unmarried,White,Female,96933,0,27,1
199970048,41,Local-gov,125268,13,Never-married,Unmarried,Black,Female,64318,0,40,1
199970049,41,Local-gov,125268,13,Never-married,Unmarried,Black,Female,16005,0,40,1
199970050,24,Private,109307,9,Never-married,Own-child,Black,Male,95293,0,45,1
199970051,24,Local-gov,109307,9,Never-married,Own-child,White,Male,22928,0,45,1
199970052,34,Private,236543,10,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,36209,1590,40,1
199970053,34,Private,236543,10,Never-married,Not-in-family,White,Male,98037,1590,40,1
199970054,19,Private,303652,9,Never-married,Unmarried,Amer-Indian-Eskimo,Female,17809,0,30,1
199970055,19,Private,278515,9,Never-married,Unmarried,White,Female,52766,0,30,1
199970056,17,Private,158685,9,Divorced,Not-in-family,White,Female,24382,0,16,1
199970057,48,Private,158685,9,Divorced,Not-in-family,White,Female,62662,1396,16,1
199970058,39,Private,328466,7,Married-civ-spouse,Husband,Other,Male,20258,0,70,1
199970059,39,Private,328466,7,Married-civ-spouse,Husband,White,Male,63508,0,70,1
199970060,48,Local-gov,85341,13,Married-civ-spouse,Husband,White,Male,0,3491,45,1
199970061,48,Local-gov,85341,13,Married-civ-spouse,Husband,White,Male,86175,3892,45,1
199970062,41,Self-emp-not-inc,33474,12,Married-civ-spouse,Husband,White,Male,0,0,50,1
199970063,41,State-gov,33474,13,Married-civ-spouse,Husband,White,Male,41655,0,50,1
199970064,29,Private,77322,9,Never-married,Not-in-family,White,Female,14152,0,32,1
199970065,29,Private,77322,9,Never-married,Not-in-family,White,Female,40385,0,32,1
199970066,28,Private,192591,13,Never-married,Not-in-family,White,Female,0,3498,45,1
199970067,28,Private,192591,13,Widowed,Not-in-family,White,Female,0,2781,45,1
199970068,63,Private,163809,10,Widowed,Not-in-family,White,Female,49760,0,20,1
199970069,63,Private,163809,10,Widowed,Not-in-family,White,Female,82158,0,20,1
199970070,33,Private,243674,4,Separated,Not-in-family,White,Male,68110,0,46,1
199970071,33,Local-gov,243674,9,Separated,Not-in-family,White,Male,0,3462,46,0
199970072,47,Local-gov,183486,13,Never-married,Wife,White,Female,0,0,50,0
199970073,47,Local-gov,183486,13,Married-civ-spouse,Not-in-family,White,Female,0,0,14,0
199970074,23,Private,238917,3,Never-married,Other-relative,White,Male,95590,0,79,1
199970075,23,Private,238917,3,Never-married,Other-relative,Other,Male,8748,0,40,1
199970076,29,Private,206351,6,Married-civ-spouse,Husband,White,Male,53400,0,40,1
199970077,29,Without-pay,206351,6,Married-civ-spouse,Husband,White,Male,87814,0,40,1
199970078,31,Private,101266,12,Married-civ-spouse,Husband,White,Male,46313,0,40,1
199970079,31,Private,101266,12,Married-civ-spouse,Husband,White,Female,61509,0,40,1
199970080,29,Private,195284,16,Divorced,Other-relative,White,Female,0,131,60,0
199970081,52,Private,195284,3,Divorced,Not-in-family,White,Female,0,0,60,0
199970082,63,Private,287277,2,Divorced,Not-in-family,White,Male,49718,0,40,1
199970083,63,Private,287277,9,Widowed,Not-in-family,White,Male,56249,0,40,1
199970084,36,Local-gov,101833,15,Separated,Not-in-family,White,Male,0,3012,40,1
199970085,36,Local-gov,101833,13,Separated,Not-in-family,White,Male,68027,2214,40,1
199970086,57,Federal-gov,31670,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,1
199970087,37,Federal-gov,31670,13,Divorced,Husband,White,Male,0,0,70,1
199970088,46,Private,32825,9,Married-civ-spouse,Husband,White,Male,43565,0,60,1
199970089,46,Private,32825,9,Married-civ-spouse,Husband,White,Female,39828,0,60,1
199970090,27,Private,332187,13,Never-married,Not-in-family,White,Female,0,3612,65,1
199970091,27,Private,198368,13,Never-married,Not-in-family,White,Female,73288,0,65,1
199970092,41,Private,287037,10,Never-married,Not-in-family,White,Male,69491,0,40,1
199970093,41,Private,287037,10,Separated,Not-in-family,White,Male,0,0,99,1
199970094,21,Private,180690,9,Never-married,Own-child,White,Male,25310,0,40,1
199970095,21,Private,180690,9,Married-AF-spouse,Own-child,White,Male,69880,0,40,1
199970096,53,Private,85423,10,Married-civ-spouse,Own-child,White,Male,0,0,57,0
199970097,53,Without-pay,85423,10,Widowed,Husband,White,Male,0,0,40,0
199970098,36,Private,41624,6,Married-civ-spouse,Husband,White,Male,46484,0,70,1
199970099,36,Private,41624,8,Married-civ-spouse,Husband,White,Male,66212,0,70,1
199970100,37,Private,190297,13,Married-civ-spouse,Other-relative,Black,Male,0,0,45,0
199970101,37,Private,190297,6,Married-civ-spouse,Husband,White,Male,0,3134,45,0
199970102,20,Private,55465,9,Never-married,Own-child,White,Male,10028,0,35,1
199970103,20,Private,55465,7,Never-married,Own-child,White,Male,96982,0,35,1
199970104,44,Local-gov,212665,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,2826,99,1
199970105,44,Local-gov,212665,10,Married-civ-spouse,Husband,Black,Male,0,2676,99,1
199970106,73,Private,26248,4,Married-civ-spouse,Husband,White,Male,0,1420,30,0
199970107,73,Private,26248,4,Married-civ-spouse,Husband,White,Male,0,2075,30,0
199970108,49,Private,119182,8,Separated,Not-in-family,Black,Female,42599,0,35,1
199970109,49,Private,119182,9,Separated,Not-in-family,Black,Female,52228,0,35,1
199970110,44,Private,222703,4,Married-civ-spouse,Husband,Other,Male,80317,0,40,1
199970111,44,Private,222703,4,Married-civ-spouse,Husband,Other,Male,57690,0,40,1
199970112,21,Private,221480,10,Never-married,Own-child,White,Female,37135,0,25,1
199970113,21,Private,221480,10,Never-married,Own-child,White,Female,87683,0,25,1
