,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
760040,44,Private,174373,12,Married-AF-spouse,Husband,White,Male,0,0,40,0
760041,44,Private,174373,3,Married-civ-spouse,Husband,White,Male,0,3130,40,0
760042,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,45111,0,40,1
760043,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,33596,0,40,1
760044,17,Private,53611,8,Never-married,Own-child,Other,Female,32377,0,6,0
760045,17,Private,53611,8,Never-married,Own-child,Amer-Indian-Eskimo,Female,71840,0,6,1
760046,33,State-gov,291494,4,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,50,0
760047,33,State-gov,291494,6,Married-civ-spouse,Husband,White,Male,0,703,50,0
760048,62,Private,254534,16,Married-civ-spouse,Husband,White,Male,0,763,40,1
760049,62,Private,254534,14,Married-civ-spouse,Husband,White,Male,13119,0,40,1
760050,34,Private,175878,10,Never-married,Not-in-family,White,Male,14880,0,40,1
760051,34,Private,175878,10,Married-spouse-absent,Not-in-family,White,Male,87642,0,40,1
760052,23,Private,202284,13,Never-married,Own-child,Asian-Pac-Islander,Male,67772,0,20,1
760053,23,Private,202284,13,Never-married,Own-child,White,Male,54831,0,20,1
760054,77,Private,137591,10,Never-married,Own-child,White,Male,72863,0,10,1
760055,24,Private,137591,10,Never-married,Own-child,White,Male,30463,0,10,1
760056,31,Local-gov,295589,15,Never-married,Own-child,Black,Male,48432,0,40,1
760057,31,Private,295589,10,Never-married,Own-child,Black,Male,21022,0,40,1
760058,32,Private,68684,9,Married-civ-spouse,Husband,White,Male,12535,0,40,1
760059,53,Private,68684,9,Married-civ-spouse,Husband,White,Male,58102,0,40,1
760060,73,Private,159007,13,Divorced,Other-relative,White,Female,8872,0,12,1
760061,73,Private,159007,13,Divorced,Other-relative,Other,Female,0,2628,12,1
760062,30,Private,200246,11,Never-married,Not-in-family,White,Male,32354,0,40,1
760063,30,Private,200246,11,Never-married,Not-in-family,White,Female,67170,0,40,1
760064,35,Private,283305,13,Never-married,Not-in-family,White,Female,0,3592,40,1
760065,35,Private,283305,13,Divorced,Not-in-family,White,Female,0,0,56,1
760066,20,Private,471452,11,Never-married,Own-child,White,Male,57842,0,30,1
760067,20,Private,471452,10,Never-married,Own-child,White,Female,43405,0,30,1
760068,52,State-gov,109600,14,Separated,Unmarried,White,Male,4787,0,44,0
760069,52,State-gov,109600,14,Married-spouse-absent,Unmarried,Amer-Indian-Eskimo,Female,4787,0,31,0
760070,53,Private,277772,9,Divorced,Unmarried,Black,Female,79917,0,40,1
760071,53,Private,277772,15,Divorced,Unmarried,Black,Female,60302,0,40,1
760072,35,Private,219902,9,Separated,Unmarried,Black,Female,54580,0,48,1
760073,82,Private,219902,9,Separated,Unmarried,Black,Female,33187,0,48,1
760074,88,Private,231919,7,Married-civ-spouse,Husband,White,Male,0,3509,45,1
760075,33,Private,231919,7,Married-civ-spouse,Husband,White,Male,0,0,45,1
760076,64,Private,183513,7,Never-married,Not-in-family,White,Female,30826,0,25,1
760077,64,Private,183513,9,Never-married,Not-in-family,White,Female,78201,0,25,1
760078,19,Private,112780,3,Never-married,Own-child,White,Female,73989,0,20,1
760079,19,Private,112780,10,Never-married,Own-child,White,Female,41581,1472,20,1
