,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
1960500,29,Private,271710,1,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,50,0
1960501,29,Private,202184,10,Married-civ-spouse,Husband,White,Male,0,0,50,0
1960502,29,Private,142227,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1960503,29,State-gov,271710,13,Separated,Husband,White,Male,0,0,50,0
1960504,29,Private,271710,8,Married-civ-spouse,Other-relative,White,Male,0,0,50,0
1960505,29,Private,271710,13,Widowed,Own-child,White,Male,0,0,50,0
1960506,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1088,16,0
1960507,29,Private,94345,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1960508,35,Self-emp-not-inc,271710,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1960509,29,Private,271710,13,Married-spouse-absent,Not-in-family,White,Male,0,0,50,0
1960510,24,Private,278130,11,Never-married,Not-in-family,White,Male,38142,0,40,1
1960511,24,Private,278130,11,Married-AF-spouse,Not-in-family,White,Male,98284,0,40,1
1960512,83,Private,278130,11,Never-married,Not-in-family,White,Male,0,3659,40,1
1960513,24,Private,278130,11,Never-married,Not-in-family,White,Male,41483,0,40,1
1960514,24,Private,278130,11,Never-married,Not-in-family,White,Male,97578,0,40,1
1960515,24,Local-gov,278130,11,Never-married,Not-in-family,White,Male,0,3019,40,1
1960516,24,Private,278130,16,Never-married,Not-in-family,White,Male,79366,0,40,1
1960517,24,Private,278130,11,Never-married,Not-in-family,White,Male,75318,0,40,1
1960518,24,Private,278130,11,Never-married,Other-relative,White,Male,58004,0,40,1
1960519,90,Private,278130,11,Never-married,Not-in-family,White,Male,0,2700,40,1
1960520,51,Private,279156,9,Never-married,Unmarried,White,Male,7298,0,40,0
1960521,51,Private,279156,9,Married-AF-spouse,Own-child,White,Male,7298,0,40,0
1960522,51,Private,279156,9,Divorced,Unmarried,White,Male,7298,0,40,0
1960523,51,Private,279156,9,Married-civ-spouse,Husband,Other,Male,545,0,40,0
1960524,51,Private,279156,12,Married-civ-spouse,Husband,White,Male,5033,0,40,0
1960525,51,Private,279156,9,Married-AF-spouse,Other-relative,White,Male,7298,0,40,0
1960526,64,Private,279156,9,Never-married,Husband,White,Male,7298,0,40,0
1960527,51,Private,279156,9,Married-civ-spouse,Husband,White,Male,3851,27,40,0
1960528,51,Private,279156,9,Separated,Not-in-family,White,Male,7298,0,40,0
1960529,51,Private,279156,9,Married-civ-spouse,Husband,White,Male,3851,0,40,0
1960530,26,Private,234220,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
1960531,26,Private,150062,6,Married-civ-spouse,Husband,White,Male,76488,0,50,1
1960532,26,Private,65991,9,Married-civ-spouse,Husband,White,Male,77549,0,50,1
1960533,26,Private,238481,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
1960534,40,Private,150062,9,Married-civ-spouse,Husband,White,Male,92560,0,50,1
1960535,26,Self-emp-inc,150062,9,Married-civ-spouse,Husband,White,Male,30618,0,50,1
1960536,26,Private,150062,16,Married-civ-spouse,Husband,Black,Male,0,0,50,1
1960537,26,Private,150062,9,Married-civ-spouse,Husband,White,Male,72282,0,50,1
1960538,26,Self-emp-inc,150062,9,Married-civ-spouse,Husband,White,Male,85625,0,50,1
1960539,26,Local-gov,150062,9,Married-civ-spouse,Husband,White,Male,94089,0,50,1
1960540,35,Private,257295,9,Married-civ-spouse,Husband,Black,Male,15309,0,40,1
1960541,25,Private,174571,9,Married-civ-spouse,Husband,Black,Male,47637,0,40,1
1960542,35,Private,174571,9,Married-civ-spouse,Husband,Black,Male,29825,1821,40,1
1960543,35,Private,174571,9,Married-civ-spouse,Husband,Black,Male,66790,0,40,1
1960544,35,Private,174571,9,Married-civ-spouse,Husband,Black,Male,0,3673,97,1
1960545,35,Private,436770,9,Married-civ-spouse,Husband,Black,Male,0,0,57,1
1960546,35,Private,174571,9,Married-civ-spouse,Husband,Black,Male,57664,0,40,1
1960547,35,Private,174571,9,Married-civ-spouse,Own-child,Black,Male,9452,0,40,1
1960548,35,Without-pay,174571,9,Married-civ-spouse,Husband,Black,Male,93389,0,40,1
1960549,54,Private,174571,9,Married-civ-spouse,Husband,Black,Male,64083,0,40,1
1960550,34,Private,169527,10,Married-civ-spouse,Own-child,White,Female,69758,0,20,1
1960551,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,4386,3410,91,1
1960552,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,13137,0,20,1
1960553,34,Private,132879,10,Married-civ-spouse,Wife,White,Female,75456,0,20,1
1960554,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,80284,0,20,1
1960555,34,Private,169527,10,Married-civ-spouse,Wife,White,Male,8052,0,20,1
1960556,34,Self-emp-inc,169527,10,Married-civ-spouse,Wife,White,Female,85820,0,20,1
1960557,40,Private,169527,15,Married-civ-spouse,Wife,White,Female,4386,0,20,1
1960558,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,64740,0,20,1
1960559,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,32667,0,20,1
1960560,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,109,0,40,0
1960561,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,4032,414,40,0
1960562,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,2959,1433,40,0
1960563,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,809,0,40,0
1960564,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,5480,0,40,0
1960565,67,Self-emp-inc,411007,9,Widowed,Not-in-family,Asian-Pac-Islander,Female,809,0,40,0
1960566,67,Self-emp-inc,411007,9,Never-married,Not-in-family,White,Female,5570,0,40,0
1960567,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,6032,0,40,0
1960568,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,2959,0,40,0
1960569,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,1104,2472,40,0
1960570,47,Private,140219,8,Never-married,Other-relative,White,Female,28429,0,40,1
1960571,47,Private,140219,9,Never-married,Other-relative,White,Female,52526,0,40,1
1960572,47,Private,140219,9,Never-married,Other-relative,White,Female,13196,0,40,1
1960573,47,Local-gov,140219,9,Never-married,Other-relative,White,Female,29459,0,40,1
1960574,47,Private,140219,9,Never-married,Other-relative,White,Female,47989,0,58,1
1960575,47,Private,140219,9,Never-married,Other-relative,White,Female,32941,0,40,1
1960576,47,Private,140219,9,Married-AF-spouse,Other-relative,White,Female,50556,0,40,1
1960577,47,Private,140219,9,Never-married,Other-relative,White,Female,38778,0,40,1
1960578,47,Private,140219,9,Never-married,Other-relative,White,Female,46219,103,40,1
1960579,47,Private,140219,14,Never-married,Other-relative,White,Female,0,3098,40,1
1960580,39,Private,22494,13,Divorced,Not-in-family,White,Female,34980,0,40,1
1960581,39,Private,22494,13,Married-AF-spouse,Not-in-family,White,Female,21211,0,40,1
1960582,39,Private,22494,13,Never-married,Not-in-family,White,Female,46574,0,40,1
1960583,39,Private,22494,12,Never-married,Not-in-family,White,Female,37230,0,40,1
1960584,39,Private,22494,13,Never-married,Not-in-family,White,Female,0,3862,40,1
1960585,39,Private,22494,13,Never-married,Other-relative,White,Female,8003,0,40,1
1960586,39,Private,22494,13,Never-married,Not-in-family,White,Female,71722,0,40,1
1960587,85,Private,22494,13,Never-married,Not-in-family,White,Female,85012,0,40,1
1960588,39,Private,22494,13,Never-married,Not-in-family,White,Female,7516,3219,40,1
1960589,39,Private,22494,13,Never-married,Not-in-family,White,Female,17564,3604,40,1
1960590,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Other,Male,0,1860,40,1
1960591,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,41485,0,40,1
1960592,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,61683,0,40,1
1960593,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,40558,0,40,1
1960594,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Other,Male,36351,0,40,1
1960595,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,14451,0,40,1
1960596,33,Federal-gov,244566,9,Married-civ-spouse,Husband,Black,Male,75973,0,40,1
1960597,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Female,8441,0,40,1
1960598,47,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,23073,0,40,1
1960599,46,Federal-gov,177945,9,Married-civ-spouse,Husband,Black,Male,97722,0,40,1
1960600,32,Private,79586,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
