,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
19975000,44,Private,174373,1,Married-civ-spouse,Husband,White,Male,0,0,48,0
19975001,44,Private,174373,12,Never-married,Husband,White,Male,0,3237,40,0
19975002,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2233,40,0
19975003,44,Private,174373,12,Separated,Husband,White,Male,0,0,99,0
19975004,22,Private,174373,12,Divorced,Husband,White,Male,0,0,40,0
19975005,44,Private,174373,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
19975006,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2040,40,0
19975007,44,Private,174373,12,Never-married,Husband,Asian-Pac-Islander,Male,0,0,40,0
19975008,44,Without-pay,143741,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
19975009,25,Private,174373,16,Married-civ-spouse,Husband,White,Male,0,0,40,0
19975010,44,State-gov,286789,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
19975011,44,Private,174373,1,Married-civ-spouse,Husband,Other,Male,0,0,40,0
19975012,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3209,40,0
19975013,44,Without-pay,204415,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
19975014,35,Private,174373,12,Married-spouse-absent,Husband,White,Male,0,0,40,0
19975015,49,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,33,0
19975016,44,Private,184046,2,Married-civ-spouse,Husband,White,Male,0,0,40,0
19975017,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3485,40,0
19975018,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3525,40,0
19975019,68,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,40,0
19975020,44,Private,75140,12,Married-civ-spouse,Husband,White,Female,0,0,40,0
19975021,44,Private,179462,12,Married-civ-spouse,Husband,White,Male,0,0,25,0
19975022,44,Private,174373,6,Married-civ-spouse,Husband,Other,Male,0,0,40,0
19975023,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,1,0
19975024,44,Federal-gov,174373,12,Never-married,Husband,White,Male,0,0,40,0
19975025,44,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,1423,40,0
19975026,44,Private,174373,5,Married-civ-spouse,Husband,White,Female,0,0,40,0
19975027,44,Private,174373,12,Married-AF-spouse,Not-in-family,White,Male,0,0,40,0
19975028,44,Private,174373,4,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
19975029,44,Private,452405,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
19975030,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,90916,0,40,1
19975031,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,90570,0,40,1
19975032,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,35810,0,40,1
19975033,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,29637,0,40,1
19975034,70,Private,152878,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
19975035,70,Federal-gov,187891,7,Married-civ-spouse,Husband,White,Male,15666,0,40,1
19975036,84,Private,187891,7,Married-civ-spouse,Husband,White,Male,14689,0,40,1
19975037,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,44376,0,40,1
19975038,70,Private,187891,7,Married-civ-spouse,Own-child,White,Male,7773,0,40,1
19975039,70,Private,187891,7,Married-civ-spouse,Wife,White,Male,80737,0,40,1
19975040,70,Private,187891,8,Married-civ-spouse,Husband,White,Male,0,3898,40,1
19975041,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,19048,0,40,1
19975042,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,77386,1686,40,1
19975043,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,30591,0,40,1
