,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
800000000,44,Private,262118,12,Never-married,Husband,White,Male,0,0,40,0
800000001,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2676,40,0
800000002,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,36923,0,40,1
800000003,70,Private,100270,7,Married-civ-spouse,Husband,White,Male,96380,0,40,1
800000004,17,Private,53611,8,Never-married,Own-child,White,Female,58577,0,6,1
800000005,17,Private,53611,8,Never-married,Own-child,White,Female,64635,0,6,1
800000006,21,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,50,0
800000007,33,State-gov,291494,13,Married-civ-spouse,Husband,White,Male,0,0,31,0
800000008,62,Private,110684,10,Married-civ-spouse,Husband,White,Male,40887,0,40,1
800000009,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,20973,0,41,1
800000010,34,Private,175878,10,Never-married,Husband,White,Male,29633,0,40,1
800000011,34,Private,175878,10,Never-married,Not-in-family,White,Male,8754,0,40,1
800000012,23,Private,202284,13,Never-married,Own-child,White,Male,94250,0,20,1
800000013,23,Private,202284,13,Never-married,Own-child,White,Male,60063,2600,20,1
800000014,42,Private,137591,10,Never-married,Own-child,White,Male,80141,0,10,1
800000015,68,Private,137591,10,Never-married,Own-child,White,Male,97462,0,10,1
800000016,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,19411,0,40,1
800000017,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,13165,3183,40,1
800000018,47,Private,68684,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
800000019,53,Private,84790,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
800000020,73,Private,159007,13,Divorced,Other-relative,White,Female,26943,0,12,1
800000021,73,Private,159007,13,Divorced,Other-relative,White,Female,15099,0,12,1
800000022,30,Private,231492,11,Never-married,Not-in-family,White,Male,26448,0,40,1
800000023,28,Private,200246,11,Never-married,Not-in-family,White,Male,76656,0,40,1
800000024,35,Private,283305,13,Never-married,Not-in-family,White,Male,43580,0,40,1
800000025,35,Private,283305,13,Never-married,Not-in-family,White,Female,42423,0,40,1
800000026,20,Private,249741,10,Never-married,Own-child,White,Male,18271,0,30,1
800000027,20,Private,205004,10,Never-married,Own-child,White,Male,20329,0,30,1
800000028,52,State-gov,180957,14,Married-spouse-absent,Unmarried,Asian-Pac-Islander,Female,4787,0,44,0
800000029,52,State-gov,109600,6,Married-spouse-absent,Unmarried,Asian-Pac-Islander,Female,4787,0,44,0
800000030,53,Private,277772,9,Divorced,Unmarried,Black,Female,41849,0,40,1
800000031,53,Private,277772,9,Divorced,Unmarried,Black,Female,17721,0,82,1
800000032,35,Private,219902,9,Divorced,Unmarried,Black,Female,96258,0,48,1
800000033,35,Private,219902,9,Separated,Unmarried,Black,Female,45243,0,48,1
800000034,51,Private,231919,7,Married-civ-spouse,Unmarried,White,Male,19068,0,45,1
800000035,51,Private,231919,13,Married-civ-spouse,Unmarried,White,Male,0,0,45,1
800000036,64,Private,183513,9,Never-married,Not-in-family,White,Female,22008,0,25,1
800000037,64,Self-emp-not-inc,183513,9,Never-married,Not-in-family,White,Female,79825,0,25,1
800000038,19,Private,112780,10,Never-married,Own-child,White,Female,43796,3230,20,1
800000039,19,Private,112780,10,Never-married,Own-child,White,Female,81043,0,20,1
800000040,26,Private,142506,13,Never-married,Unmarried,Black,Female,74894,0,18,1
800000041,26,Private,142506,13,Never-married,Own-child,Black,Female,90967,0,35,1
800000042,19,Private,201743,10,Never-married,Own-child,White,Female,21158,482,26,1
800000043,19,Private,201743,10,Never-married,Own-child,White,Female,96871,0,26,1
800000044,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,23044,0,40,1
800000045,83,Private,188941,10,Married-civ-spouse,Husband,White,Male,3908,2558,40,0
800000046,60,Private,225883,10,Widowed,Unmarried,White,Female,32079,0,27,1
