,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
399970000,73,Private,271710,13,Married-civ-spouse,Own-child,White,Male,0,0,50,0
399970001,74,Private,278130,11,Never-married,Not-in-family,White,Male,30473,0,40,1
399970002,51,Private,279156,9,Married-civ-spouse,Husband,White,Male,1075,211,40,0
399970003,26,Private,150062,9,Married-civ-spouse,Husband,White,Male,41832,3351,50,1
399970004,35,Self-emp-inc,174571,9,Married-civ-spouse,Husband,Black,Male,51430,0,40,1
399970005,43,Private,169527,10,Married-civ-spouse,Wife,White,Female,26690,0,20,1
399970006,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,6120,0,40,0
399970007,22,Private,140219,9,Never-married,Other-relative,White,Female,63090,0,40,1
399970008,33,Private,22494,13,Never-married,Not-in-family,White,Female,0,0,92,1
399970009,33,Private,177945,9,Married-civ-spouse,Husband,Black,Male,7107,0,40,1
399970010,32,Private,79586,13,Married-civ-spouse,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,0
399970011,33,Private,113364,9,Never-married,Not-in-family,White,Male,65710,0,45,1
399970012,24,Private,141003,10,Never-married,Own-child,White,Male,76377,0,25,1
399970013,87,Private,180624,12,Never-married,Other-relative,White,Female,29955,0,30,1
399970014,62,Self-emp-not-inc,26857,4,Widowed,Other-relative,White,Female,25794,0,88,1
399970015,36,Self-emp-inc,77146,13,Never-married,Husband,White,Male,3809,0,45,0
399970016,51,Private,168660,16,Married-civ-spouse,Husband,White,Female,0,0,40,1
399970017,24,Self-emp-inc,302708,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,1485,0,9,0
399970018,31,Private,212235,10,Never-married,Not-in-family,White,Male,0,3335,45,1
399970019,60,Local-gov,227232,9,Widowed,Unmarried,White,Female,19403,2494,40,1
399970020,28,Private,236834,5,Never-married,Not-in-family,White,Female,72377,0,39,1
399970021,22,Local-gov,177475,13,Never-married,Not-in-family,White,Female,77484,99,40,1
399970022,46,Private,225065,1,Married-civ-spouse,Wife,White,Female,27410,0,40,1
399970023,26,Private,188703,14,Never-married,Not-in-family,White,Female,39937,0,14,1
399970024,47,Private,161311,9,Divorced,Unmarried,Other,Female,8091,0,30,1
399970025,48,Private,204629,1,Married-civ-spouse,Unmarried,White,Male,0,0,50,0
399970026,61,Private,51662,9,Widowed,Not-in-family,White,Female,76656,0,40,1
399970027,90,Private,52386,10,Never-married,Husband,Asian-Pac-Islander,Male,86919,0,35,1
399970028,31,Private,302679,9,Never-married,Not-in-family,White,Male,34590,0,47,1
399970029,36,Private,111128,10,Married-civ-spouse,Husband,White,Male,60588,0,45,1
399970030,46,Private,551962,9,Married-AF-spouse,Wife,White,Female,0,0,50,1
399970031,55,Private,189528,6,Married-civ-spouse,Husband,White,Male,54140,0,60,1
399970032,33,Private,236013,12,Married-AF-spouse,Own-child,White,Female,0,0,55,0
399970033,20,Private,185452,9,Never-married,Own-child,White,Female,92792,0,40,1
399970034,26,Private,167350,10,Married-civ-spouse,Husband,White,Male,61247,0,50,1
399970035,61,Private,103575,9,Married-civ-spouse,Not-in-family,White,Male,42669,0,37,1
399970036,23,Private,111450,8,Never-married,Unmarried,Black,Male,48379,0,38,1
399970037,36,Private,269355,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
399970038,70,Self-emp-inc,177199,9,Married-civ-spouse,Husband,White,Male,0,0,60,1
399970039,69,Private,177374,9,Married-spouse-absent,Unmarried,White,Female,80825,0,12,1
399970040,50,State-gov,297551,9,Married-civ-spouse,Husband,White,Male,0,0,67,1
399970041,22,Private,199266,9,Never-married,Not-in-family,White,Female,43149,0,45,1
399970042,58,Self-emp-not-inc,426263,10,Married-civ-spouse,Husband,White,Male,0,0,45,1
399970043,30,Local-gov,99761,11,Divorced,Own-child,White,Female,83260,0,40,1
399970044,28,Private,93235,10,Married-AF-spouse,Not-in-family,White,Male,24773,0,40,1
399970045,60,Federal-gov,125892,14,Married-civ-spouse,Other-relative,White,Male,3873,0,40,0
399970046,42,Private,356250,10,Married-spouse-absent,Husband,White,Male,0,0,40,0
399970047,40,Private,400061,10,Married-civ-spouse,Husband,Other,Male,0,3472,40,0
