,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
19962500,44,Private,241844,12,Married-civ-spouse,Not-in-family,White,Male,0,0,40,0
19962501,82,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,77,0
19962502,44,Private,174373,12,Married-civ-spouse,Wife,Black,Male,0,0,40,0
19962503,75,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,40,0
19962504,44,Private,174373,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
19962505,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2421,40,1
19962506,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,98352,0,40,1
19962507,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,31128,908,40,1
19962508,70,Private,187891,7,Divorced,Husband,White,Male,58684,0,40,1
19962509,70,Private,187891,7,Married-spouse-absent,Husband,White,Male,39493,0,40,1
19962510,17,Private,53611,8,Never-married,Own-child,White,Female,71743,0,6,1
19962511,17,Private,53611,8,Never-married,Own-child,White,Female,87244,0,6,1
19962512,17,Private,53611,8,Never-married,Own-child,White,Female,86853,0,6,1
19962513,17,Private,53611,8,Never-married,Own-child,White,Female,73599,0,48,1
19962514,17,Private,53611,8,Never-married,Unmarried,White,Female,31897,0,6,1
19962515,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,457,18,0
19962516,24,State-gov,291494,4,Married-civ-spouse,Husband,White,Male,0,0,50,0
19962517,33,State-gov,291494,7,Married-civ-spouse,Husband,White,Male,0,0,50,0
19962518,33,State-gov,291494,16,Married-civ-spouse,Other-relative,White,Male,0,0,30,0
19962519,33,State-gov,291494,3,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
19962520,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,44965,0,40,1
19962521,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,96935,0,40,1
19962522,62,Self-emp-inc,254534,10,Married-civ-spouse,Husband,White,Male,0,0,45,1
19962523,42,Private,254534,10,Married-civ-spouse,Husband,White,Male,17949,0,40,1
19962524,62,Private,254534,10,Married-civ-spouse,Husband,Black,Male,0,0,77,1
19962525,34,Private,175878,10,Never-married,Not-in-family,White,Male,25643,3459,40,1
19962526,34,Private,175878,10,Never-married,Other-relative,White,Male,39053,0,40,1
19962527,34,Private,175878,10,Never-married,Not-in-family,White,Male,94442,0,40,1
19962528,34,Private,175878,10,Never-married,Not-in-family,White,Male,78322,0,40,1
19962529,34,Private,175878,16,Never-married,Not-in-family,White,Male,0,0,40,1
19962530,23,Private,202284,13,Never-married,Own-child,White,Male,33599,0,54,1
19962531,23,Private,202284,13,Never-married,Own-child,White,Male,38441,0,20,1
19962532,23,Private,202284,13,Never-married,Own-child,White,Male,31887,0,20,1
19962533,23,Private,202284,13,Never-married,Own-child,White,Male,59455,0,20,1
19962534,23,Private,202284,13,Never-married,Own-child,White,Male,40859,0,20,1
19962535,24,Private,137591,10,Never-married,Own-child,White,Male,69397,0,10,1
19962536,24,Private,137591,10,Never-married,Own-child,White,Male,71813,0,10,1
19962537,24,Private,137591,10,Never-married,Own-child,White,Male,32171,0,10,1
19962538,24,Private,137591,10,Never-married,Own-child,White,Male,21866,0,10,1
19962539,24,Private,192732,10,Never-married,Own-child,White,Male,34239,0,10,1
19962540,31,Local-gov,295589,13,Never-married,Own-child,Black,Male,32696,0,40,1
19962541,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,83030,0,40,1
19962542,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,83301,0,40,1
19962543,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,39350,0,40,1
19962544,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,74898,0,40,1
19962545,53,Private,68684,9,Married-civ-spouse,Husband,White,Male,17114,0,40,1
19962546,53,Federal-gov,68684,9,Married-civ-spouse,Husband,White,Male,16960,0,40,1
19962547,53,Private,68684,9,Married-civ-spouse,Husband,White,Male,94359,0,40,1
19962548,53,Private,68684,9,Widowed,Husband,White,Male,83882,0,40,1
19962549,53,Private,148316,15,Married-civ-spouse,Husband,White,Male,0,0,40,1
19962550,73,Private,159007,7,Divorced,Other-relative,White,Female,57939,0,12,1
19962551,73,Private,159007,13,Divorced,Other-relative,White,Male,85709,0,12,1
19962552,73,Private,159007,13,Divorced,Other-relative,White,Male,37267,0,12,1
19962553,18,Private,159007,13,Divorced,Other-relative,White,Female,9301,0,12,1
19962554,73,Private,159007,13,Divorced,Other-relative,White,Female,62653,148,12,1
19962555,30,Private,200246,11,Never-married,Not-in-family,White,Male,4727,0,40,0
19962556,30,Private,200246,11,Never-married,Not-in-family,White,Male,48622,402,40,1
19962557,59,Private,200246,11,Never-married,Not-in-family,White,Male,80075,0,40,1
19962558,30,Private,200246,11,Never-married,Not-in-family,White,Male,40509,0,40,1
19962559,30,Private,200246,6,Never-married,Not-in-family,White,Male,87119,0,40,1
19962560,35,Private,283305,13,Never-married,Not-in-family,White,Female,0,2817,40,1
19962561,35,Private,283305,13,Never-married,Other-relative,White,Female,46637,0,40,1
19962562,35,Private,283305,13,Never-married,Not-in-family,White,Female,0,3323,40,1
19962563,35,Self-emp-inc,283305,13,Never-married,Not-in-family,White,Female,87245,0,40,1
19962564,35,Private,283305,13,Never-married,Not-in-family,White,Female,44891,0,98,1
19962565,20,Private,471452,16,Never-married,Own-child,White,Male,31206,0,30,1
19962566,20,Private,471452,15,Never-married,Own-child,White,Male,27358,0,30,1
19962567,20,Private,471452,16,Never-married,Own-child,White,Male,19272,0,30,1
19962568,41,Private,471452,10,Never-married,Own-child,White,Male,27823,0,30,1
19962569,20,Private,471452,10,Never-married,Own-child,White,Male,28590,0,77,0
19962570,52,State-gov,109600,14,Married-spouse-absent,Unmarried,Other,Female,4787,0,24,0
19962571,52,State-gov,109600,12,Married-spouse-absent,Unmarried,White,Female,4787,0,54,0
19962572,52,State-gov,109600,7,Married-spouse-absent,Unmarried,White,Female,4787,0,5,0
19962573,17,State-gov,109600,14,Married-spouse-absent,Unmarried,White,Female,4787,1780,44,0
19962574,52,State-gov,109600,14,Married-spouse-absent,Not-in-family,White,Female,4787,274,44,0
19962575,53,Private,277772,9,Divorced,Unmarried,Black,Male,67719,0,40,1
19962576,53,Private,277772,9,Divorced,Unmarried,Black,Female,51151,0,40,1
19962577,53,Private,277772,9,Divorced,Unmarried,Black,Female,41945,0,40,1
19962578,53,State-gov,277772,9,Divorced,Unmarried,Black,Female,38214,0,40,1
19962579,53,Private,277772,9,Divorced,Unmarried,Black,Female,34819,0,40,1
19962580,35,Private,219902,9,Separated,Unmarried,Black,Female,50561,0,48,1
19962581,35,Private,219902,9,Separated,Unmarried,Black,Female,69282,0,48,1
19962582,35,Private,219902,9,Separated,Unmarried,Black,Female,30664,0,48,1
19962583,35,Private,219902,9,Separated,Unmarried,Black,Female,8066,0,48,0
19962584,35,Private,219902,14,Separated,Unmarried,Black,Female,73654,0,48,1
19962585,51,Private,108929,7,Married-civ-spouse,Husband,White,Male,0,0,95,1
19962586,51,Self-emp-inc,231919,9,Married-civ-spouse,Husband,White,Male,0,0,45,1
19962587,51,Private,231919,7,Married-civ-spouse,Husband,White,Male,98468,0,45,1
19962588,33,Private,231919,7,Married-civ-spouse,Husband,White,Male,0,0,45,1
19962589,51,Private,165289,15,Married-civ-spouse,Husband,White,Male,0,0,45,1
19962590,64,Private,183513,9,Never-married,Not-in-family,White,Female,58138,0,25,1
19962591,64,Private,183513,9,Never-married,Not-in-family,Asian-Pac-Islander,Female,35392,0,25,1
19962592,64,Private,183513,9,Never-married,Other-relative,White,Female,82091,0,25,1
19962593,64,Private,183513,9,Never-married,Other-relative,White,Female,63414,0,25,1
19962594,64,Private,183513,9,Never-married,Not-in-family,White,Female,18958,0,25,1
19962595,19,Private,112780,10,Never-married,Own-child,Amer-Indian-Eskimo,Female,34091,0,20,1
19962596,57,Private,112780,10,Never-married,Own-child,White,Female,34212,0,20,1
19962597,19,Private,112780,10,Never-married,Own-child,White,Female,69549,1414,20,1
19962598,19,Private,112780,10,Married-AF-spouse,Own-child,White,Female,41903,0,20,1
19962599,19,Private,112780,4,Never-married,Own-child,White,Female,69326,0,20,1
19962600,26,Private,290964,13,Never-married,Unmarried,Black,Female,52830,0,35,1
19962601,26,Private,142506,13,Never-married,Unmarried,Black,Female,64024,0,35,1
19962602,26,Private,142506,13,Never-married,Unmarried,Black,Female,11773,0,35,1
19962603,26,Private,142506,13,Never-married,Unmarried,Black,Female,40621,0,35,1
19962604,26,Private,142506,13,Never-married,Unmarried,Black,Female,27478,0,95,1
19962605,19,Private,201743,10,Never-married,Own-child,White,Female,40080,0,26,1
19962606,19,Federal-gov,201743,10,Never-married,Own-child,White,Female,26234,0,26,1
19962607,19,Private,201743,10,Never-married,Own-child,White,Female,19662,0,26,1
19962608,19,Private,201743,10,Never-married,Own-child,Other,Female,67339,0,26,1
19962609,19,Private,201743,10,Never-married,Own-child,White,Female,15098,421,26,1
19962610,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,3908,1940,5,1
19962611,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,62268,0,40,1
19962612,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,20702,0,40,1
19962613,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,60617,0,40,1
19962614,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,48631,0,87,1
19962615,60,Private,225883,10,Divorced,Unmarried,White,Female,89322,0,27,1
19962616,60,Private,225883,10,Married-civ-spouse,Unmarried,White,Female,93825,0,27,1
