,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
28732,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,16,0
28733,44,Without-pay,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28734,29,Private,174373,12,Married-civ-spouse,Husband,Black,Male,0,0,40,0
28735,44,Private,174373,5,Married-civ-spouse,Husband,White,Female,0,0,40,0
28736,44,Private,174373,5,Married-civ-spouse,Husband,White,Male,0,0,58,0
28737,44,Private,174373,3,Married-civ-spouse,Husband,White,Male,0,0,40,0
28738,84,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28739,44,Private,174373,12,Married-civ-spouse,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,0
28740,54,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,8,0
28741,26,Self-emp-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28742,44,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,19,0
28743,44,Private,174373,12,Married-spouse-absent,Other-relative,White,Male,0,0,40,0
28744,28,Private,174373,12,Married-civ-spouse,Unmarried,White,Male,0,0,40,0
28745,70,Private,174373,12,Married-civ-spouse,Other-relative,White,Male,0,0,40,0
28746,44,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,11,0
28747,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,0,2963,40,1
28748,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,75890,0,40,1
28749,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2511,40,1
28750,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,78913,1915,40,1
28751,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,95568,0,40,1
28752,70,Private,187891,7,Married-AF-spouse,Husband,White,Male,0,2495,40,1
28753,70,Self-emp-not-inc,187891,7,Married-civ-spouse,Husband,White,Male,75697,0,40,1
28754,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,20849,3039,40,1
28755,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,67307,0,40,1
28756,70,Private,187891,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,24883,0,40,1
28757,70,Private,187891,7,Widowed,Husband,White,Male,32763,0,40,1
28758,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,25739,0,40,1
28759,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3476,40,1
28760,70,Private,187891,3,Married-civ-spouse,Husband,White,Male,56348,0,40,1
28761,77,Private,187891,7,Married-civ-spouse,Husband,White,Male,81924,0,40,1
28762,80,Private,53611,8,Never-married,Own-child,White,Female,54805,0,6,1
28763,17,State-gov,53611,8,Never-married,Own-child,White,Female,13797,0,6,1
28764,17,Private,53611,8,Never-married,Own-child,Asian-Pac-Islander,Female,29309,0,6,1
28765,17,Private,53611,8,Never-married,Own-child,White,Female,22832,0,87,1
