,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
27442,72,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,96,0
27443,20,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27444,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2596,40,0
27445,44,Self-emp-not-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,69,0
27446,44,Private,174373,12,Married-civ-spouse,Other-relative,White,Male,0,1698,40,0
27447,44,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,20,0
27448,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,1426,52,0
27449,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2572,40,0
27450,44,Private,174373,12,Widowed,Other-relative,White,Male,0,0,40,0
27451,44,Private,174373,12,Divorced,Unmarried,White,Male,0,0,40,0
27452,44,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,752,40,0
27453,44,Private,174373,10,Never-married,Husband,White,Male,0,0,40,0
27454,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2514,40,0
27455,41,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
27456,25,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
27457,44,Self-emp-inc,174373,12,Divorced,Husband,White,Male,0,0,40,0
27458,44,Private,174373,12,Never-married,Husband,White,Male,0,0,21,0
27459,44,Self-emp-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,9,0
27460,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,6,0
27461,44,Private,174373,7,Married-civ-spouse,Own-child,White,Male,0,0,40,0
27462,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2856,40,0
27463,44,Private,174373,12,Married-civ-spouse,Husband,Black,Male,0,1483,40,0
27464,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2016,40,0
27465,44,Private,174373,6,Married-civ-spouse,Husband,White,Male,0,3628,40,0
27466,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2694,40,0
27467,80,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
27468,86,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,81,0
27469,44,Private,174373,12,Married-spouse-absent,Unmarried,White,Male,0,0,40,0
