,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
28682,44,State-gov,174373,12,Married-civ-spouse,Unmarried,White,Male,0,0,40,0
28683,72,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,76,0
28684,44,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28685,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,1778,40,0
28686,32,Private,174373,12,Divorced,Husband,White,Male,0,0,40,0
28687,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,3987,0,40,0
28688,44,Private,174373,1,Married-civ-spouse,Husband,White,Female,0,0,40,0
28689,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2670,40,0
28690,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,17,0
28691,44,Private,174373,8,Married-civ-spouse,Husband,Other,Male,0,0,40,0
28692,74,Private,174373,12,Widowed,Husband,White,Male,0,0,40,0
28693,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2217,40,0
28694,65,Private,174373,12,Married-civ-spouse,Husband,Other,Male,0,0,40,0
28695,44,Private,174373,12,Married-spouse-absent,Husband,Black,Male,0,0,40,0
28696,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,377,5,0
28697,44,Private,174373,12,Married-civ-spouse,Other-relative,White,Male,0,0,31,0
28698,44,Private,174373,12,Separated,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
28699,44,Private,174373,12,Married-civ-spouse,Husband,Other,Male,0,720,40,0
28700,76,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28701,44,Private,174373,11,Married-civ-spouse,Husband,White,Male,0,0,17,0
28702,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3328,40,0
28703,88,Federal-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28704,21,Private,174373,12,Widowed,Husband,White,Male,0,0,40,0
28705,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,1,0
28706,44,Private,174373,12,Married-spouse-absent,Other-relative,White,Male,0,0,40,0
28707,44,Private,174373,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
28708,44,Self-emp-not-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,96,0
28709,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3587,40,0
28710,44,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,97,0
28711,28,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,660,40,0
28712,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,82799,0,58,1
