,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
1173772,29,Private,271710,4,Separated,Husband,White,Male,0,0,5,0
1173773,66,Private,411273,13,Married-civ-spouse,Own-child,White,Male,0,0,50,0
1173774,29,Private,61737,10,Married-civ-spouse,Husband,White,Male,0,0,50,0
1173775,51,Private,37997,13,Married-civ-spouse,Other-relative,White,Male,0,0,50,0
1173776,84,Private,271710,13,Married-civ-spouse,Husband,White,Female,0,1639,50,0
1173777,29,Private,271710,13,Divorced,Husband,White,Male,0,94,50,0
1173778,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,5,0
1173779,29,Private,271710,2,Married-civ-spouse,Husband,Other,Male,0,0,50,0
1173780,29,Private,271710,4,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,50,0
1173781,29,Private,271710,13,Married-civ-spouse,Own-child,White,Male,0,2717,18,0
1173782,29,Private,101752,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Female,0,0,50,0
1173783,25,Private,271710,13,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
1173784,29,Private,131819,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1173785,31,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1168,50,0
1173786,29,Federal-gov,271710,13,Married-civ-spouse,Husband,White,Male,0,1520,50,0
1173787,29,Local-gov,78954,7,Married-civ-spouse,Husband,White,Male,0,0,50,0
1173788,29,Private,271710,13,Married-civ-spouse,Own-child,White,Male,0,0,67,0
1173789,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1736,90,0
1173790,29,Private,271710,13,Divorced,Husband,White,Male,0,0,94,0
1173791,29,Private,271710,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,2579,50,0
1173792,29,Private,271710,13,Married-spouse-absent,Own-child,White,Male,0,3403,50,0
1173793,29,Private,271710,13,Married-civ-spouse,Unmarried,Other,Male,0,0,50,0
1173794,29,Private,64879,13,Widowed,Husband,White,Male,0,0,50,0
1173795,29,Private,271710,13,Married-civ-spouse,Other-relative,White,Male,0,0,50,0
1173796,29,Private,271710,6,Married-civ-spouse,Unmarried,White,Female,0,0,50,0
1173797,29,Private,271710,13,Separated,Husband,White,Male,0,0,55,0
1173798,29,Private,271710,1,Married-civ-spouse,Husband,White,Male,0,0,98,0
1173799,40,Private,271710,13,Divorced,Unmarried,White,Male,0,0,50,0
1173800,29,Private,271710,6,Married-civ-spouse,Own-child,White,Male,0,0,50,0
1173801,29,Private,185279,12,Married-civ-spouse,Own-child,White,Male,0,0,50,0
1173802,29,Private,32367,6,Married-civ-spouse,Husband,White,Male,0,1750,50,0
1173803,29,Private,271710,13,Married-AF-spouse,Own-child,White,Male,0,0,40,0
