,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
364555,84,Private,271710,10,Married-civ-spouse,Husband,White,Male,0,0,47,0
364556,29,Private,271710,13,Married-civ-spouse,Own-child,White,Male,0,0,50,0
364557,29,Private,271710,11,Married-civ-spouse,Wife,White,Male,0,0,50,0
364558,31,Private,260346,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364559,29,Private,271710,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Female,0,0,12,0
364560,29,Private,271710,9,Married-civ-spouse,Wife,White,Male,0,0,50,0
364561,29,Without-pay,271710,8,Married-civ-spouse,Husband,White,Male,0,0,50,0
364562,29,Private,199198,14,Married-civ-spouse,Husband,White,Male,0,0,50,0
364563,88,Private,188146,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364564,40,Private,271710,4,Married-civ-spouse,Husband,White,Male,0,0,50,0
364565,29,Private,179089,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364566,29,Private,271710,13,Divorced,Husband,White,Male,0,0,84,0
364567,29,Private,198704,13,Never-married,Husband,White,Male,0,0,50,0
364568,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1648,50,0
364569,29,Private,271710,11,Separated,Husband,White,Male,0,0,50,0
364570,29,Private,36489,13,Married-AF-spouse,Husband,White,Male,0,0,50,0
364571,29,Private,62932,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364572,29,Private,271710,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,50,0
364573,29,Federal-gov,234460,1,Married-civ-spouse,Husband,White,Male,0,0,50,0
364574,29,State-gov,271710,13,Divorced,Husband,White,Male,0,0,50,0
364575,29,Private,271710,10,Married-civ-spouse,Husband,Other,Male,0,0,50,0
364576,29,Private,271710,13,Widowed,Husband,Black,Male,0,0,50,0
364577,34,Private,271710,13,Divorced,Husband,White,Male,0,0,62,0
364578,29,Private,117017,5,Married-civ-spouse,Husband,White,Male,0,0,50,0
364579,29,State-gov,74879,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364580,60,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,2,0
364581,88,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,48,0
364582,29,Private,223705,13,Married-civ-spouse,Other-relative,White,Male,0,0,14,0
364583,86,Private,271710,13,Married-civ-spouse,Husband,Other,Male,0,0,98,0
364584,29,Without-pay,271710,14,Married-civ-spouse,Unmarried,White,Male,0,0,50,0
364585,29,Private,271710,2,Married-civ-spouse,Husband,White,Male,0,0,50,0
364586,29,Private,271710,2,Married-civ-spouse,Other-relative,White,Male,0,0,50,0
364587,29,Private,271710,9,Divorced,Wife,White,Male,0,0,50,0
364588,29,Private,271710,13,Married-spouse-absent,Unmarried,White,Male,0,0,92,0
364589,29,Private,271710,11,Separated,Husband,White,Female,0,0,50,0
364590,29,Private,259612,6,Married-civ-spouse,Husband,White,Male,0,0,50,0
364591,29,Private,142682,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364592,29,Private,271710,13,Never-married,Other-relative,White,Male,0,0,50,0
364593,29,Local-gov,271710,13,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
364594,29,Private,271710,15,Married-civ-spouse,Own-child,White,Male,0,2299,50,0
364595,29,Local-gov,271710,15,Married-civ-spouse,Husband,White,Male,0,0,50,0
364596,29,Private,190748,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364597,29,Private,37302,13,Widowed,Husband,White,Male,1811,0,50,0
364598,29,Private,55500,13,Never-married,Husband,White,Male,0,0,50,0
364599,29,Self-emp-inc,271710,3,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
364600,31,Private,271710,13,Widowed,Wife,White,Male,0,0,50,0
364601,29,Self-emp-inc,271710,13,Married-civ-spouse,Own-child,White,Male,0,0,50,0
364602,29,Private,271710,13,Married-civ-spouse,Own-child,Asian-Pac-Islander,Male,0,2422,50,0
364603,57,Local-gov,271710,13,Married-civ-spouse,Other-relative,White,Male,0,0,50,0
364604,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,29,0
364605,29,Private,194733,13,Married-civ-spouse,Husband,Other,Male,0,0,50,0
364606,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,70,0
364607,29,Private,271710,13,Married-civ-spouse,Unmarried,Black,Male,0,0,50,0
364608,29,Private,94145,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
364609,29,Private,271710,13,Separated,Unmarried,White,Male,0,0,50,0
364610,56,Private,271710,6,Married-civ-spouse,Husband,White,Male,0,0,50,0
