,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
27442,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,10,0
27443,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3447,40,0
27444,44,Private,174373,12,Divorced,Husband,White,Male,0,1157,40,0
27445,44,Private,174373,6,Married-civ-spouse,Husband,White,Male,0,2169,40,0
27446,44,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Female,0,0,40,0
27447,44,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27448,44,Private,174373,12,Married-civ-spouse,Not-in-family,White,Male,0,0,51,0
27449,44,Private,174373,12,Married-civ-spouse,Unmarried,White,Male,0,0,2,0
27450,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3106,40,0
27451,77,State-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27452,44,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,1699,40,0
27453,44,Private,174373,12,Married-civ-spouse,Husband,Other,Male,0,0,40,0
27454,44,Private,174373,12,Married-civ-spouse,Unmarried,White,Male,0,0,78,0
27455,44,Self-emp-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,919,40,0
27456,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,1334,98,0
27457,44,Private,174373,12,Never-married,Own-child,White,Male,0,0,40,0
27458,88,Private,174373,12,Widowed,Husband,White,Male,0,0,40,0
27459,44,Private,174373,12,Widowed,Husband,White,Male,0,0,40,0
27460,44,Self-emp-not-inc,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27461,49,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2581,40,0
27462,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,1613,4,0
27463,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,22,0
27464,44,Without-pay,174373,12,Widowed,Husband,White,Male,0,0,40,0
27465,44,Private,174373,12,Widowed,Husband,Other,Male,0,0,40,0
27466,44,Private,174373,12,Separated,Other-relative,White,Male,0,0,40,0
27467,78,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27468,44,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,234,40,0
27469,61,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
27470,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,36,0
27471,44,Private,174373,1,Married-civ-spouse,Not-in-family,White,Male,0,0,40,0
27472,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3189,40,1
27473,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,91687,0,40,1
27474,59,Private,187891,15,Married-civ-spouse,Husband,White,Male,0,0,40,1
27475,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,27886,1797,40,1
27476,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,0,3540,40,1
27477,70,Local-gov,187891,7,Married-civ-spouse,Husband,White,Male,46604,0,40,1
27478,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,46604,0,40,1
27479,70,Private,187891,9,Married-civ-spouse,Husband,White,Male,26714,0,40,1
27480,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,0,3773,40,1
27481,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2482,40,1
27482,70,Private,187891,10,Married-civ-spouse,Husband,Black,Male,0,0,40,1
27483,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2637,40,1
27484,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,98440,0,40,1
27485,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,38834,0,40,1
27486,39,Private,187891,7,Married-civ-spouse,Husband,White,Male,84147,0,40,1
27487,70,Private,187891,7,Married-civ-spouse,Wife,White,Male,45512,0,40,1
27488,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,12146,0,40,1
27489,70,Private,187891,7,Married-civ-spouse,Other-relative,White,Male,68487,0,40,1
27490,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,49319,0,40,1
27491,70,Private,187891,7,Married-civ-spouse,Unmarried,White,Male,74292,0,40,1
27492,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2454,40,1
27493,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,40262,3005,40,1
27494,70,Private,187891,7,Divorced,Husband,White,Male,45561,0,40,1
27495,70,Private,187891,9,Married-civ-spouse,Husband,White,Male,23354,0,40,1
27496,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3818,40,1
27497,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,32577,0,40,1
27498,70,Private,187891,2,Married-civ-spouse,Husband,White,Male,66023,0,40,1
27499,70,Private,187891,15,Married-civ-spouse,Husband,White,Male,0,0,63,1
27500,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,85088,0,40,1
27501,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,70381,0,40,1
27502,17,Private,53611,8,Married-AF-spouse,Own-child,White,Female,94617,0,6,1
27503,17,Private,53611,8,Never-married,Own-child,White,Female,32610,1247,6,0
27504,17,Private,53611,8,Never-married,Own-child,White,Female,46827,0,6,0
27505,17,Private,53611,8,Married-AF-spouse,Own-child,White,Female,85214,0,6,1
27506,62,Private,53611,8,Never-married,Own-child,White,Female,95430,0,6,1
27507,17,Private,53611,8,Never-married,Own-child,White,Female,65050,0,6,1
27508,17,Private,53611,8,Never-married,Unmarried,White,Female,52094,0,6,0
27509,17,State-gov,53611,8,Never-married,Own-child,White,Female,40910,0,6,0
27510,17,Private,53611,12,Never-married,Own-child,White,Female,68346,0,6,1
27511,17,Private,53611,8,Never-married,Own-child,White,Female,13825,0,6,1
27512,17,Private,53611,8,Never-married,Own-child,White,Female,42384,0,6,0
27513,17,Private,53611,8,Never-married,Unmarried,White,Female,87038,0,6,1
27514,17,Private,53611,8,Never-married,Own-child,White,Female,81890,0,6,1
27515,72,Private,53611,8,Never-married,Own-child,White,Female,81049,0,6,1
27516,17,Private,53611,8,Never-married,Own-child,White,Female,25363,0,6,1
27517,17,Private,53611,8,Never-married,Own-child,White,Female,39800,0,6,0
27518,17,Private,53611,8,Never-married,Own-child,White,Female,40441,491,6,0
27519,17,Private,53611,12,Never-married,Own-child,White,Female,23625,0,6,1
27520,17,Private,53611,8,Never-married,Own-child,Other,Female,71633,0,6,1
27521,17,Private,53611,8,Never-married,Own-child,White,Female,99644,0,6,1
27522,17,Private,53611,8,Never-married,Own-child,White,Female,27345,0,6,1
27523,17,Private,53611,8,Never-married,Own-child,White,Female,45971,0,6,0
27524,17,Self-emp-inc,53611,8,Never-married,Own-child,White,Female,98085,0,6,1
27525,17,Private,53611,8,Never-married,Own-child,White,Female,26207,0,6,1
27526,17,Private,53611,8,Married-civ-spouse,Own-child,White,Female,94933,0,6,1
