,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
28732,44,Without-pay,174373,12,Married-civ-spouse,Husband,White,Male,0,305,40,0
28733,81,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
28734,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2689,40,0
28735,44,Private,174373,12,Separated,Husband,White,Male,0,0,67,0
28736,76,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
28737,78,Private,174373,2,Married-civ-spouse,Husband,White,Male,0,0,40,0
28738,82,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
28739,44,Private,174373,3,Married-civ-spouse,Wife,White,Male,0,0,40,0
28740,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,44,0
28741,44,Private,174373,2,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
28742,44,Private,174373,12,Married-civ-spouse,Own-child,Asian-Pac-Islander,Male,0,0,40,0
28743,44,Private,174373,6,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
28744,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,4630,1432,40,0
28745,44,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,4,0
28746,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,19,0
28747,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,96909,0,2,1
28748,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,12348,0,40,1
28749,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,56437,0,40,1
28750,70,Private,187891,8,Married-civ-spouse,Husband,White,Male,56429,0,40,1
28751,70,State-gov,187891,7,Married-civ-spouse,Husband,White,Male,99863,0,40,1
28752,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,65422,2200,40,1
28753,70,Private,187891,7,Never-married,Husband,White,Male,26462,0,40,1
28754,70,Without-pay,187891,7,Married-civ-spouse,Husband,White,Male,35880,0,40,1
28755,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,69208,0,40,1
28756,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,36108,0,40,1
28757,70,Self-emp-inc,187891,7,Married-civ-spouse,Husband,White,Male,81038,0,40,1
28758,70,Private,187891,7,Married-civ-spouse,Husband,Other,Male,59096,0,40,1
28759,70,Private,187891,7,Married-spouse-absent,Husband,White,Male,0,2874,40,1
28760,70,Private,187891,2,Married-civ-spouse,Husband,White,Male,54977,0,40,1
28761,70,Private,187891,7,Never-married,Husband,White,Male,0,3382,40,0
28762,53,Private,53611,8,Never-married,Own-child,White,Female,50945,0,6,1
28763,17,Private,53611,8,Never-married,Own-child,White,Female,77894,0,6,1
28764,17,Private,53611,8,Never-married,Own-child,White,Female,30802,0,6,1
28765,17,Private,53611,8,Never-married,Own-child,White,Female,23106,0,6,1
28766,17,Private,53611,8,Never-married,Own-child,White,Female,45242,0,6,0
28767,17,Private,53611,8,Never-married,Own-child,White,Female,55727,0,6,1
28768,17,Private,53611,8,Divorced,Own-child,White,Female,13408,0,6,1
28769,17,Private,53611,8,Never-married,Own-child,White,Female,13780,0,1,1
28770,17,Private,53611,8,Never-married,Own-child,White,Female,23945,3214,6,1
28771,17,Private,53611,8,Never-married,Own-child,Amer-Indian-Eskimo,Female,40336,0,6,1
28772,17,Private,53611,8,Never-married,Own-child,White,Female,11410,0,5,1
28773,17,Private,53611,8,Never-married,Own-child,White,Female,14340,0,6,1
28774,17,Private,53611,8,Never-married,Own-child,White,Female,16637,283,6,1
28775,40,Private,53611,8,Never-married,Own-child,White,Female,24632,0,6,1
28776,17,Self-emp-not-inc,53611,8,Never-married,Own-child,White,Female,71389,0,6,1
28777,33,State-gov,291494,11,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
28778,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,87,0
28779,33,State-gov,291494,4,Married-civ-spouse,Husband,White,Male,0,3542,50,0
28780,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,1,0
28781,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,11,0
28782,33,Without-pay,291494,6,Married-civ-spouse,Husband,White,Male,0,0,50,0
28783,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,13,0
28784,33,State-gov,291494,6,Married-civ-spouse,Husband,White,Male,0,0,14,0
28785,33,State-gov,291494,16,Widowed,Husband,White,Male,0,0,28,0
28786,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,92,0
28787,33,State-gov,291494,6,Married-civ-spouse,Husband,White,Male,0,2674,50,0
28788,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,3,0
28789,33,State-gov,291494,3,Married-civ-spouse,Husband,Other,Male,0,0,50,0
28790,33,State-gov,291494,15,Married-civ-spouse,Husband,White,Male,0,0,26,0
28791,33,State-gov,291494,16,Married-AF-spouse,Husband,White,Male,0,0,12,0
28792,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,55525,0,40,1
28793,62,Self-emp-inc,254534,10,Married-civ-spouse,Husband,Black,Male,0,0,40,1
28794,62,Self-emp-not-inc,254534,10,Married-civ-spouse,Husband,White,Male,55408,0,40,1
28795,62,Federal-gov,254534,10,Married-civ-spouse,Husband,White,Male,0,898,40,1
28796,62,Private,254534,15,Married-AF-spouse,Husband,White,Male,0,0,40,1
28797,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,90934,0,40,1
28798,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,29415,0,40,1
28799,62,Private,254534,14,Married-civ-spouse,Husband,White,Male,0,860,40,1
