,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
28732,44,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,6,0
28733,47,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,13,0
28734,66,Private,174373,7,Married-civ-spouse,Husband,White,Male,0,0,40,0
28735,44,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Female,0,0,40,0
28736,59,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
28737,44,Federal-gov,174373,12,Married-AF-spouse,Husband,White,Male,0,0,40,0
28738,44,Private,174373,1,Married-civ-spouse,Not-in-family,White,Male,0,0,40,0
28739,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,32,0
28740,44,State-gov,174373,1,Married-civ-spouse,Husband,White,Male,0,0,40,0
28741,44,Private,174373,10,Married-civ-spouse,Husband,White,Female,0,0,40,0
28742,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,3,0
28743,44,Private,174373,12,Divorced,Husband,White,Male,0,0,51,0
28744,44,Private,174373,2,Married-civ-spouse,Husband,White,Male,0,0,40,0
28745,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2594,40,0
28746,44,Private,174373,12,Widowed,Husband,White,Male,0,0,26,0
28747,60,Private,187891,12,Married-civ-spouse,Husband,White,Male,0,0,40,1
28748,70,Private,187891,11,Married-civ-spouse,Husband,White,Male,53177,0,40,1
28749,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,36019,0,40,1
28750,70,Private,187891,15,Married-civ-spouse,Own-child,White,Male,0,0,40,1
28751,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2235,40,1
28752,39,Private,187891,15,Married-civ-spouse,Husband,White,Male,0,0,40,1
28753,70,Private,187891,7,Widowed,Husband,White,Male,62081,0,40,1
28754,70,Private,187891,7,Married-AF-spouse,Husband,White,Male,99753,0,40,1
28755,70,Private,187891,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,36376,0,40,1
28756,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,1842,40,1
28757,70,Private,187891,7,Widowed,Husband,White,Male,76476,0,40,1
28758,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,61218,0,40,1
28759,70,Private,187891,12,Married-civ-spouse,Husband,White,Male,39634,0,40,1
28760,70,Private,187891,10,Married-civ-spouse,Husband,White,Male,14689,0,40,1
28761,70,Private,187891,7,Married-civ-spouse,Husband,White,Female,42570,0,40,1
28762,17,State-gov,53611,8,Never-married,Own-child,White,Female,80215,0,6,1
28763,17,Private,53611,8,Married-spouse-absent,Own-child,White,Female,78539,0,6,1
28764,17,Private,53611,8,Never-married,Own-child,White,Female,23849,0,6,1
28765,17,Private,53611,11,Never-married,Own-child,White,Female,69544,0,6,1
28766,17,Private,53611,8,Never-married,Own-child,Other,Female,71680,0,6,1
28767,17,Private,53611,8,Never-married,Own-child,White,Female,96389,0,6,1
28768,17,Private,53611,8,Never-married,Own-child,White,Female,62755,0,6,1
28769,17,Private,53611,8,Married-AF-spouse,Own-child,White,Female,19779,0,6,1
28770,17,Private,53611,8,Never-married,Own-child,White,Female,34884,0,6,0
28771,68,Private,53611,8,Never-married,Own-child,White,Female,42719,0,6,1
28772,17,Private,53611,8,Never-married,Own-child,White,Female,87233,0,64,1
28773,17,Private,53611,8,Never-married,Own-child,White,Female,13964,3200,6,1
28774,17,Private,53611,8,Never-married,Own-child,White,Female,28292,0,6,1
28775,17,Private,53611,8,Never-married,Own-child,White,Female,80642,0,6,1
28776,17,Private,53611,8,Never-married,Unmarried,White,Female,84190,0,6,1
28777,33,State-gov,291494,16,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,6,0
28778,33,State-gov,291494,16,Never-married,Husband,White,Male,0,0,50,0
28779,33,State-gov,291494,5,Married-civ-spouse,Husband,White,Male,0,0,38,0
28780,33,State-gov,291494,1,Married-civ-spouse,Husband,White,Male,0,0,50,0
28781,33,State-gov,291494,16,Never-married,Husband,White,Male,0,952,50,0
28782,33,State-gov,291494,16,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,22,0
28783,33,State-gov,291494,8,Married-civ-spouse,Husband,White,Male,0,0,50,0
28784,33,State-gov,291494,16,Married-AF-spouse,Not-in-family,White,Male,0,0,50,0
28785,33,State-gov,291494,16,Never-married,Husband,White,Male,0,318,50,0
