,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
30232,32,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
30233,47,Private,174373,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
30234,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,19,0
30235,44,Private,174373,2,Married-spouse-absent,Husband,White,Male,0,0,40,0
30236,44,Local-gov,174373,12,Married-civ-spouse,Wife,White,Male,0,0,40,0
30237,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2976,40,0
30238,86,Federal-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
30239,47,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,1,0
30240,44,Private,174373,12,Married-spouse-absent,Husband,White,Male,4445,0,40,0
30241,30,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
30242,44,Private,174373,12,Married-civ-spouse,Unmarried,White,Male,0,0,97,0
30243,17,Private,174373,5,Married-civ-spouse,Husband,White,Male,0,0,40,0
30244,44,Private,174373,6,Married-civ-spouse,Husband,White,Male,0,129,40,0
30245,44,Private,174373,3,Married-civ-spouse,Husband,White,Male,0,0,67,0
30246,44,Private,174373,12,Divorced,Husband,White,Male,0,0,40,0
30247,44,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,3235,40,0
30248,44,Private,174373,12,Married-civ-spouse,Husband,Black,Female,0,0,40,0
30249,44,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
30250,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,44,0
30251,90,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
30252,44,Private,174373,12,Married-civ-spouse,Husband,Other,Male,0,1126,40,0
30253,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3518,40,0
30254,22,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
30255,44,Local-gov,174373,12,Divorced,Husband,White,Male,0,0,40,0
30256,73,Without-pay,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
30257,44,Private,174373,12,Married-spouse-absent,Other-relative,White,Male,0,0,40,0
