,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
27442,44,Federal-gov,174373,12,Married-civ-spouse,Husband,Black,Male,0,0,40,0
27443,44,Private,174373,12,Separated,Husband,White,Male,0,0,40,0
27444,44,Private,174373,9,Married-civ-spouse,Husband,Other,Male,0,0,40,0
27445,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,3749,2988,40,0
27446,44,Private,174373,12,Married-civ-spouse,Other-relative,White,Male,0,0,7,0
27447,73,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27448,44,Private,174373,1,Married-civ-spouse,Husband,White,Male,0,0,72,0
27449,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2829,40,0
27450,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2721,40,0
27451,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2750,40,0
27452,72,Private,174373,3,Married-civ-spouse,Husband,White,Male,0,0,40,0
27453,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3344,40,0
27454,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3426,40,0
27455,87,Private,174373,12,Widowed,Husband,White,Male,0,0,40,0
27456,44,Private,174373,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,1240,40,0
27457,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,4977,0,40,0
27458,44,Private,174373,3,Married-civ-spouse,Wife,White,Male,0,0,40,0
27459,32,Local-gov,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
27460,58,Private,174373,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
27461,44,Private,174373,3,Married-civ-spouse,Husband,White,Male,0,0,92,0
27462,44,Private,174373,12,Married-civ-spouse,Husband,Other,Male,4006,0,40,0
27463,44,Private,174373,12,Widowed,Own-child,White,Male,0,0,40,0
27464,44,Private,174373,13,Married-AF-spouse,Husband,White,Male,0,0,40,0
27465,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3539,40,0
27466,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,9,0
27467,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,24,0
27468,63,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,1226,40,0
27469,44,Private,174373,12,Separated,Husband,Other,Male,0,0,40,0
27470,44,Local-gov,174373,7,Married-civ-spouse,Husband,White,Male,0,0,40,0
27471,44,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,0,62,0
27472,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,29168,0,65,1
27473,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,39364,0,40,1
27474,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,53283,0,65,1
27475,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,29689,0,40,1
27476,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,50242,2514,40,1
27477,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3247,40,1
27478,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,8062,0,40,1
27479,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,45026,0,15,1
27480,70,Private,187891,16,Married-civ-spouse,Husband,White,Female,0,0,40,1
27481,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,98849,0,40,1
27482,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,29364,0,40,1
27483,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,10472,0,40,1
27484,54,Private,187891,7,Married-civ-spouse,Husband,White,Male,25397,0,40,1
27485,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,3862,40,1
27486,70,Private,187891,7,Widowed,Husband,White,Male,73140,0,40,1
27487,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,97955,0,40,1
27488,70,Private,187891,7,Married-civ-spouse,Wife,White,Male,66598,0,40,1
27489,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,39752,0,40,1
27490,70,Private,187891,5,Married-civ-spouse,Husband,White,Male,11718,0,40,1
27491,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,9229,0,40,1
27492,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,68367,0,40,1
27493,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,43807,0,40,1
27494,70,Private,187891,14,Married-civ-spouse,Husband,White,Male,16834,0,40,1
27495,25,Private,187891,7,Married-civ-spouse,Husband,White,Male,8850,0,40,1
27496,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,64855,0,40,1
27497,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,78803,0,40,1
27498,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,40613,3340,40,1
27499,32,Private,187891,7,Married-civ-spouse,Husband,White,Male,43431,0,40,1
27500,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,0,2475,40,1
27501,70,Private,187891,14,Married-civ-spouse,Husband,White,Male,0,3350,40,1
27502,17,Private,53611,14,Never-married,Own-child,White,Female,25489,0,6,0
27503,40,Private,53611,8,Never-married,Own-child,White,Female,16866,0,6,1
27504,17,Private,53611,8,Never-married,Own-child,White,Female,47873,0,6,0
27505,17,Private,53611,8,Never-married,Own-child,White,Female,94621,0,50,1
27506,17,Private,53611,8,Never-married,Own-child,White,Female,33577,0,38,1
27507,17,Self-emp-inc,53611,8,Never-married,Own-child,White,Female,83287,0,6,1
27508,17,Private,53611,8,Never-married,Own-child,White,Female,19935,0,6,1
27509,17,Private,53611,8,Never-married,Own-child,White,Female,46500,0,6,0
27510,17,Private,53611,8,Never-married,Own-child,White,Female,84376,0,6,1
27511,17,Private,53611,8,Never-married,Own-child,White,Female,46639,0,6,0
27512,17,Local-gov,53611,8,Never-married,Own-child,White,Female,12312,0,6,1
27513,17,Private,53611,8,Never-married,Own-child,White,Female,63533,0,6,1
27514,17,State-gov,53611,8,Never-married,Own-child,White,Female,18136,0,6,1
27515,17,Private,53611,8,Never-married,Own-child,White,Female,24631,0,6,1
27516,17,Private,53611,8,Never-married,Own-child,White,Female,71361,0,6,1
