,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
1162983,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,6,0
1162984,29,Self-emp-not-inc,271710,13,Married-civ-spouse,Husband,White,Male,0,0,78,0
1162985,29,Private,271710,13,Separated,Own-child,White,Male,0,0,50,0
1162986,29,Private,271710,13,Married-civ-spouse,Own-child,White,Male,0,0,50,0
1162987,29,Private,271710,10,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
1162988,29,Private,235182,13,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
1162989,29,Private,271710,12,Married-civ-spouse,Own-child,White,Male,0,0,50,0
1162990,29,Private,271710,13,Married-civ-spouse,Not-in-family,White,Male,1987,0,50,0
1162991,29,Private,271710,8,Married-civ-spouse,Husband,White,Male,0,0,5,0
1162992,29,Private,144396,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1162993,29,Private,283760,13,Married-civ-spouse,Own-child,White,Male,0,0,50,0
1162994,29,Private,271710,13,Married-civ-spouse,Own-child,Black,Male,0,0,50,0
1162995,29,Private,271710,12,Married-civ-spouse,Husband,White,Male,0,0,75,0
1162996,29,Private,271710,13,Divorced,Husband,White,Male,0,0,25,0
1162997,29,Private,271710,8,Married-civ-spouse,Husband,White,Female,0,0,50,0
1162998,29,Private,271710,3,Married-civ-spouse,Husband,White,Male,0,0,49,0
1162999,25,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1163000,29,Private,211075,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1163001,29,Private,194733,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1163002,29,Private,271710,13,Never-married,Husband,Black,Male,0,0,50,0
1163003,29,Private,271710,3,Married-civ-spouse,Husband,White,Male,0,1696,50,0
1163004,87,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,33,0
1163005,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1594,50,0
1163006,29,Private,271710,13,Married-civ-spouse,Other-relative,Other,Male,0,0,50,0
1163007,75,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,3,0
1163008,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1652,50,0
