,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
1165855,85,Private,271710,5,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165856,17,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165857,29,Private,271710,13,Married-civ-spouse,Own-child,Amer-Indian-Eskimo,Male,0,0,50,0
1165858,21,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165859,29,Local-gov,271710,13,Married-civ-spouse,Husband,White,Female,0,0,50,0
1165860,29,Private,113290,13,Married-civ-spouse,Husband,Other,Male,0,0,50,0
1165861,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,3,0
1165862,74,Private,271710,13,Married-civ-spouse,Unmarried,White,Male,0,0,50,0
1165863,29,Private,271710,15,Divorced,Husband,White,Male,0,0,50,0
1165864,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1616,69,0
1165865,29,Private,271710,13,Married-spouse-absent,Unmarried,White,Male,0,0,50,0
1165866,74,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,76,0
1165867,29,Private,271710,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,5,0
1165868,29,Private,182539,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165869,29,Private,271710,13,Married-civ-spouse,Not-in-family,White,Male,0,0,39,0
1165870,29,State-gov,271710,13,Married-civ-spouse,Husband,White,Male,0,0,4,0
1165871,29,Private,156513,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165872,29,Private,212894,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165873,29,Private,145098,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165874,29,Private,271710,4,Married-civ-spouse,Unmarried,White,Male,0,0,50,0
1165875,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,19,0
1165876,29,Private,271710,7,Married-civ-spouse,Husband,White,Male,0,3382,50,0
1165877,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,29,0
1165878,29,Private,63633,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165879,19,Private,271710,13,Widowed,Husband,White,Male,0,0,50,0
1165880,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1608,50,0
1165881,29,Private,271710,13,Married-spouse-absent,Other-relative,White,Male,0,0,50,0
1165882,29,Private,115717,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165883,29,Private,271710,5,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165884,29,Private,271710,12,Widowed,Husband,White,Male,0,0,50,0
1165885,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1074,8,0
1165886,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,6,0
1165887,29,Private,271710,5,Married-civ-spouse,Husband,White,Male,0,1486,50,0
1165888,29,Private,111483,13,Married-civ-spouse,Wife,White,Male,0,0,50,0
1165889,29,Private,271710,13,Married-civ-spouse,Other-relative,White,Male,0,0,50,0
1165890,27,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,13,0
1165891,29,Local-gov,271710,13,Married-civ-spouse,Husband,White,Male,0,0,82,0
1165892,29,Private,225724,11,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165893,29,Private,271710,1,Married-civ-spouse,Husband,White,Male,0,0,8,0
1165894,29,Private,271710,13,Married-spouse-absent,Husband,Other,Male,0,0,50,0
1165895,29,Private,104447,13,Married-civ-spouse,Not-in-family,White,Male,0,0,50,0
1165896,29,Private,271710,13,Separated,Husband,Amer-Indian-Eskimo,Male,0,0,50,0
1165897,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,12,0
1165898,29,Private,271710,13,Divorced,Husband,White,Male,0,0,77,0
1165899,29,Private,130143,13,Married-civ-spouse,Husband,White,Male,0,1546,50,0
1165900,29,Private,86872,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165901,29,Private,271710,13,Married-civ-spouse,Own-child,White,Male,0,0,10,0
1165902,29,Private,189551,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
1165903,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,69,0
1165904,29,Local-gov,271710,13,Married-civ-spouse,Husband,White,Male,0,0,2,0
1165905,29,Private,271710,13,Married-civ-spouse,Unmarried,White,Male,0,0,48,0
1165906,29,Private,271710,13,Separated,Husband,White,Male,0,0,94,0
1165907,88,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1365,50,0
1165908,29,Self-emp-not-inc,271710,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
