,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18983,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,1574,1,-1,0,unknown,1
18984,53,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,failure,0
18985,47,admin.,married,secondary,no,3676,no,no,cellular,16,may,415,2,342,1,other,0
18986,24,student,single,primary,no,474,no,no,cellular,30,jan,551,1,-1,15,unknown,0
18987,60,self-employed,married,primary,no,10861,no,no,cellular,21,nov,98,1,91,2,failure,0
18988,64,unemployed,divorced,secondary,no,588,no,no,cellular,8,aug,409,1,-1,10,unknown,0
18989,22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,6,failure,0
18990,38,services,married,unknown,no,6360,no,no,unknown,20,jun,521,2,-1,0,unknown,0
18991,42,technician,married,secondary,no,4945,yes,yes,cellular,25,mar,311,2,-1,0,unknown,0
18992,62,self-employed,divorced,tertiary,no,6,no,no,cellular,13,apr,103,1,102,3,success,0
18993,46,unknown,married,unknown,no,677,no,no,unknown,13,oct,722,1,-1,0,success,0
18994,60,management,married,unknown,no,264,no,no,telephone,1,feb,265,1,-1,55,other,0
18995,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,147,2,-1,0,unknown,0
18996,25,student,single,secondary,no,154,no,no,cellular,2,sep,30,1,183,0,success,0
18997,57,retired,married,primary,no,9367,no,no,cellular,11,feb,58,1,90,6,success,0
18998,60,housemaid,married,secondary,no,5,no,no,cellular,14,mar,924,5,-1,0,unknown,1
18999,26,blue-collar,single,primary,no,230,yes,no,unknown,28,may,1460,1,-1,0,unknown,1
19000,48,services,married,secondary,no,300,no,no,cellular,14,aug,826,4,-1,0,unknown,1
19001,21,student,married,unknown,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,0
19002,45,retired,divorced,tertiary,no,438,no,no,cellular,23,feb,279,1,426,0,unknown,0
19003,46,management,married,unknown,no,2466,no,no,telephone,1,feb,1241,3,370,1,failure,0
19004,36,admin.,single,secondary,no,0,yes,yes,cellular,16,may,616,1,-1,0,unknown,1
19005,39,unemployed,single,tertiary,no,7,yes,no,telephone,20,nov,931,4,313,0,unknown,0
19006,32,services,single,unknown,no,2378,no,yes,cellular,17,nov,50,2,-1,0,unknown,0
19007,25,management,married,tertiary,no,937,yes,no,cellular,23,jul,1532,1,-1,0,unknown,0
19008,32,management,single,tertiary,no,80277,yes,no,unknown,13,may,568,1,-1,0,unknown,0
19009,26,blue-collar,single,secondary,no,17772,yes,no,cellular,18,sep,599,2,-1,0,unknown,1
19010,39,technician,divorced,secondary,no,-2190,no,no,telephone,13,oct,242,1,48,2,failure,0
19011,35,management,married,tertiary,no,1906,yes,no,cellular,16,apr,1516,1,148,5,other,1
19012,33,management,married,tertiary,no,584,yes,no,cellular,7,aug,269,3,579,13,unknown,1
19013,85,admin.,single,secondary,no,507,yes,no,cellular,15,jan,832,1,367,3,failure,0
19014,50,entrepreneur,married,tertiary,no,230,no,yes,telephone,5,jul,1089,4,-1,0,unknown,0
19015,29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,374,1,-1,0,unknown,0
19016,45,self-employed,married,primary,no,2958,yes,no,cellular,16,apr,580,1,579,2,failure,1
19017,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,959,2,392,0,unknown,0
19018,59,blue-collar,married,primary,no,3372,no,no,cellular,7,jul,1138,1,-1,0,success,1
19019,36,management,married,tertiary,yes,1113,no,no,cellular,1,sep,168,1,-1,0,unknown,0
19020,33,admin.,single,secondary,no,1779,yes,no,unknown,9,may,1710,2,-1,0,unknown,0
19021,34,management,married,tertiary,no,79889,yes,no,cellular,12,may,2653,1,-1,0,unknown,1
19022,50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,261,2,-1,3,unknown,0
19023,43,management,single,tertiary,no,359,yes,no,telephone,12,may,899,3,270,0,success,1
19024,30,admin.,married,secondary,no,396,yes,no,cellular,29,may,366,3,345,2,failure,0
19025,33,blue-collar,married,secondary,no,217,yes,no,unknown,15,may,1543,1,-1,0,unknown,0
