,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37967,24,student,single,unknown,no,3298,yes,no,unknown,28,may,911,1,-1,0,unknown,1
37968,24,student,single,unknown,no,3298,yes,no,unknown,26,may,1139,1,-1,0,unknown,1
37969,30,services,married,unknown,no,253,yes,no,cellular,5,may,998,2,-1,0,unknown,0
37970,30,services,married,secondary,no,253,yes,no,cellular,5,mar,1532,2,-1,0,unknown,1
37971,40,blue-collar,married,secondary,no,178,yes,no,cellular,15,may,1488,1,-1,0,unknown,1
37972,40,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,may,1231,1,-1,0,unknown,1
37973,39,management,married,tertiary,no,1227,no,no,cellular,8,sep,95,2,95,1,success,0
37974,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,108,2,655,1,success,0
37975,31,technician,married,secondary,no,0,yes,no,telephone,30,jul,1318,3,-1,0,unknown,1
37976,31,technician,married,secondary,yes,0,yes,no,cellular,30,jul,852,3,-1,0,unknown,1
37977,52,retired,married,primary,no,2304,no,no,telephone,5,may,510,4,-1,0,unknown,0
37978,55,retired,divorced,primary,no,2304,no,no,telephone,5,may,510,4,-1,0,unknown,0
37979,33,management,married,tertiary,no,2044,yes,yes,cellular,15,may,1448,3,177,1,failure,1
37980,33,management,married,secondary,no,2044,yes,no,cellular,15,may,1437,3,177,1,failure,1
37981,32,management,single,tertiary,no,574,yes,no,cellular,20,oct,171,1,127,2,success,1
37982,72,management,single,tertiary,no,574,yes,no,cellular,20,nov,171,1,127,2,success,1
37983,35,blue-collar,married,unknown,no,149,yes,no,cellular,21,apr,507,3,349,1,other,0
37984,35,blue-collar,married,secondary,no,75906,yes,no,cellular,29,apr,507,3,349,21,other,0
37985,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,1642,3,-1,0,unknown,1
37986,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,783,3,-1,0,unknown,1
37987,60,housemaid,married,primary,no,0,no,no,unknown,13,apr,138,1,-1,0,unknown,1
37988,60,housemaid,married,primary,no,0,no,yes,unknown,18,jun,968,1,-1,0,unknown,1
37989,60,management,married,tertiary,no,8295,no,no,cellular,2,oct,849,2,119,1,unknown,0
37990,54,management,married,tertiary,no,8295,no,no,cellular,2,oct,33,2,119,1,success,0
37991,27,services,single,secondary,no,118,yes,no,unknown,12,may,1536,1,-1,0,unknown,1
37992,27,services,single,secondary,no,118,yes,yes,cellular,12,may,1508,1,-1,0,unknown,1
37993,52,technician,married,secondary,no,2001,yes,no,unknown,27,oct,256,4,-1,0,unknown,1
37994,52,technician,married,secondary,no,2001,yes,no,unknown,27,oct,694,4,-1,0,unknown,1
37995,49,entrepreneur,divorced,unknown,yes,5889,yes,yes,cellular,30,jul,988,2,-1,0,unknown,0
37996,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,419,2,-1,0,unknown,0
37997,52,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,933,5,-1,0,unknown,1
37998,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,1048,5,-1,0,other,1
37999,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,110,2,385,1,success,0
38000,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,231,1,other,0
38001,36,services,single,secondary,yes,2409,yes,yes,telephone,11,sep,338,2,-1,0,unknown,1
38002,50,services,single,secondary,no,2409,yes,yes,telephone,11,sep,338,2,-1,0,unknown,1
38003,63,technician,married,secondary,no,973,no,yes,cellular,25,feb,318,1,388,1,failure,0
38004,63,technician,married,secondary,no,973,no,no,cellular,25,feb,79,1,388,1,success,0
38005,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,639,3,363,2,failure,1
38006,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,1835,3,363,2,failure,1
38007,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,1020,5,-1,0,unknown,1
38008,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,926,14,-1,0,unknown,1
38009,41,management,married,tertiary,no,58653,no,no,cellular,21,jul,1134,5,-1,0,unknown,0
38010,41,management,single,tertiary,no,1253,no,no,telephone,21,jul,403,5,-1,0,unknown,0
38011,27,management,divorced,tertiary,no,2037,no,no,cellular,6,nov,209,2,273,1,failure,0
38012,55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,209,14,273,17,failure,0
38013,22,student,single,secondary,no,64,no,no,cellular,4,jun,274,1,-1,0,unknown,1
38014,22,student,single,secondary,no,64,no,no,cellular,4,jun,399,1,-1,0,unknown,0
38015,33,blue-collar,married,primary,no,-195,no,no,unknown,12,apr,9,1,-1,0,unknown,0
38016,33,blue-collar,married,primary,no,-195,no,yes,unknown,20,sep,1975,1,-1,0,unknown,0
38017,35,blue-collar,married,tertiary,no,102,yes,no,unknown,28,may,1334,1,-1,0,unknown,0
38018,89,blue-collar,married,primary,no,102,yes,no,unknown,20,may,1334,28,-1,0,unknown,0
38019,36,technician,single,secondary,no,23,yes,no,cellular,18,may,3253,2,333,2,failure,1
38020,36,technician,single,secondary,no,23,yes,no,cellular,18,may,1106,2,333,2,failure,1
38021,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,1360,9,184,0,unknown,1
38022,51,management,divorced,primary,no,292,no,no,cellular,26,aug,1080,9,-1,0,unknown,1
38023,51,unknown,married,primary,no,354,yes,no,cellular,14,may,276,2,784,1,other,1
38024,51,blue-collar,married,primary,no,17118,yes,no,cellular,14,may,1083,2,344,1,other,1
38025,67,unknown,married,unknown,no,106,no,no,cellular,12,may,836,4,-1,0,unknown,1
38026,57,unknown,married,unknown,no,106,no,no,cellular,30,may,836,4,-1,0,unknown,1
38027,34,unknown,single,secondary,no,296,no,no,cellular,27,aug,569,13,-1,0,unknown,0
38028,34,housemaid,single,secondary,no,296,no,no,cellular,27,aug,751,13,-1,0,unknown,0
38029,56,services,married,secondary,no,2918,no,yes,cellular,16,jul,48,2,407,3,success,0
38030,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,80,2,407,3,success,0
38031,42,services,married,secondary,no,146,no,no,cellular,15,may,670,4,346,1,failure,0
38032,42,services,married,secondary,no,146,yes,yes,cellular,15,may,128,4,346,1,failure,0
38033,85,technician,married,secondary,no,765,yes,yes,telephone,14,apr,850,2,-1,0,unknown,0
38034,32,technician,married,secondary,no,765,yes,yes,cellular,14,apr,472,2,-1,0,unknown,0
38035,25,services,married,primary,no,437,yes,no,cellular,13,may,546,3,-1,0,unknown,0
38036,46,services,married,primary,no,437,yes,no,cellular,26,may,133,3,-1,0,unknown,0
38037,33,technician,single,secondary,no,0,yes,yes,cellular,9,feb,1353,2,12,4,other,1
38038,49,technician,single,secondary,no,0,yes,yes,cellular,9,feb,2330,2,12,4,other,1
38039,48,management,married,tertiary,no,-680,no,no,unknown,5,jun,1555,1,-1,0,unknown,1
38040,48,management,married,tertiary,no,2960,no,no,unknown,5,jun,1502,1,-1,0,unknown,0
38041,95,management,single,tertiary,no,29,yes,no,cellular,12,mar,174,1,-1,0,unknown,1
38042,30,management,single,tertiary,yes,29,yes,no,cellular,12,may,1143,1,-1,0,unknown,1
38043,27,services,married,secondary,no,6618,no,no,unknown,4,jul,2453,1,-1,0,unknown,1
38044,41,services,married,secondary,no,6618,yes,no,telephone,20,jul,1129,1,-1,0,unknown,0
38045,29,unemployed,single,secondary,no,1055,no,yes,cellular,23,sep,427,1,302,1,failure,0
38046,29,unemployed,single,secondary,no,1055,no,no,cellular,21,sep,175,1,603,1,failure,0
38047,46,admin.,divorced,secondary,no,2087,no,no,telephone,23,nov,768,3,-1,0,unknown,0
38048,46,admin.,divorced,secondary,no,2087,no,no,cellular,16,nov,460,3,-1,0,unknown,0
38049,26,management,single,tertiary,no,48167,no,no,cellular,23,feb,176,1,-1,10,unknown,1
38050,26,management,single,tertiary,no,0,no,no,cellular,23,feb,1882,1,-1,0,unknown,1
38051,55,management,married,tertiary,no,-375,no,no,cellular,30,jul,468,2,-1,0,unknown,0
38052,55,management,married,tertiary,no,28756,no,no,cellular,30,jul,814,2,285,0,unknown,0
38053,57,blue-collar,married,secondary,no,440,yes,no,cellular,5,may,523,1,728,2,failure,1
38054,41,blue-collar,married,secondary,no,44768,yes,no,cellular,5,may,523,1,334,2,success,0
38055,38,technician,married,secondary,no,0,no,no,cellular,26,aug,1180,4,-1,0,unknown,1
38056,38,technician,married,secondary,no,0,no,no,cellular,26,aug,1745,4,-1,0,failure,1
38057,30,technician,divorced,secondary,no,-280,yes,no,cellular,25,jul,1011,2,-1,0,unknown,1
38058,30,technician,married,secondary,no,-280,yes,no,cellular,25,jul,1342,2,-1,0,unknown,1
38059,35,management,single,tertiary,no,561,yes,no,unknown,29,may,759,3,-1,0,unknown,1
38060,35,management,single,tertiary,no,561,yes,no,unknown,30,may,807,3,-1,0,unknown,1
38061,34,services,married,secondary,no,1337,no,no,cellular,12,mar,255,2,104,1,other,0
38062,34,entrepreneur,married,secondary,no,1337,no,no,cellular,12,aug,255,2,104,1,unknown,0
38063,44,admin.,married,tertiary,no,1588,yes,no,cellular,3,jun,708,15,-1,0,unknown,0
38064,44,admin.,divorced,tertiary,no,1588,yes,no,unknown,3,jun,1139,15,-1,0,unknown,0
38065,46,technician,married,unknown,no,-2682,no,no,cellular,27,aug,1377,4,-1,0,unknown,1
38066,46,technician,married,unknown,no,312,no,no,cellular,27,aug,796,4,-1,0,unknown,0
38067,37,admin.,married,secondary,no,31693,yes,no,cellular,2,jun,107,1,-1,0,unknown,0
38068,37,admin.,married,secondary,no,0,yes,no,cellular,2,jun,590,1,-1,0,unknown,0
38069,30,services,single,secondary,yes,419,yes,no,cellular,12,sep,300,3,-1,0,unknown,1
38070,30,services,single,secondary,no,419,yes,no,cellular,12,may,868,3,-1,0,unknown,1
38071,42,technician,divorced,secondary,yes,-197,yes,no,cellular,6,aug,899,7,-1,0,unknown,1
38072,42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,744,7,-1,0,unknown,1
38073,53,self-employed,married,primary,no,6181,no,no,cellular,14,nov,817,2,209,3,other,0
38074,51,technician,married,primary,no,6181,no,no,cellular,14,jan,817,2,209,3,other,0
38075,33,blue-collar,single,secondary,no,687,yes,no,unknown,9,may,771,1,-1,0,unknown,0
38076,33,blue-collar,single,secondary,no,687,yes,no,unknown,9,may,1576,1,-1,0,unknown,1
38077,44,unemployed,single,primary,yes,-4,no,yes,unknown,30,jul,788,2,-1,0,unknown,0
38078,44,unemployed,divorced,primary,yes,-4,no,yes,cellular,30,may,788,2,-1,0,unknown,0
38079,34,technician,single,secondary,no,1091,yes,no,unknown,21,may,1151,2,-1,0,unknown,1
38080,34,technician,single,secondary,no,1091,yes,no,unknown,21,may,993,2,-1,0,unknown,1
38081,55,admin.,married,primary,no,0,yes,no,cellular,19,oct,1206,4,-1,0,unknown,1
38082,32,admin.,married,primary,no,0,yes,no,cellular,19,aug,2692,4,-1,0,unknown,1
38083,41,admin.,married,tertiary,no,1287,no,no,unknown,16,apr,286,1,-1,4,unknown,1
38084,41,admin.,married,tertiary,no,1287,no,no,cellular,16,jun,286,1,415,0,unknown,1
38085,33,admin.,married,secondary,no,4012,no,yes,cellular,28,jan,1058,1,265,4,failure,0
