,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4067,35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,jul,840,1,-1,0,unknown,1
4068,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,322,1,-1,0,unknown,0
4069,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,55,3,97,12,success,0
4070,35,technician,single,tertiary,no,0,no,no,cellular,14,jan,187,2,-1,0,other,0
4071,41,technician,married,primary,no,2453,yes,no,unknown,15,may,1052,10,-1,0,unknown,0
4072,45,technician,divorced,secondary,no,2657,no,no,cellular,21,aug,354,3,-1,0,unknown,0
4073,25,blue-collar,single,primary,no,74833,yes,yes,unknown,24,jun,528,2,-1,0,unknown,0
4074,35,unemployed,single,tertiary,no,415,yes,no,cellular,4,aug,133,1,92,4,success,0
4075,31,management,divorced,tertiary,no,18040,no,no,cellular,18,aug,587,8,-1,0,unknown,0
4076,41,entrepreneur,married,secondary,no,707,no,no,telephone,18,jun,707,13,-1,0,unknown,0
4077,37,management,single,tertiary,no,3141,no,no,unknown,4,may,384,5,-1,0,unknown,0
4078,47,technician,single,secondary,no,1101,yes,no,cellular,23,jul,493,3,-1,0,unknown,0
4079,37,technician,single,tertiary,no,3943,no,yes,cellular,6,apr,571,2,138,1,failure,0
4080,59,management,divorced,tertiary,no,258,yes,no,telephone,29,nov,266,1,-1,0,unknown,0
4081,77,retired,married,unknown,no,1807,no,no,telephone,6,oct,373,13,-1,0,unknown,0
4082,37,management,married,primary,no,5447,yes,yes,cellular,17,nov,683,1,-1,0,unknown,0
4083,37,management,married,tertiary,no,2987,yes,no,cellular,15,feb,93,1,518,9,failure,0
4084,90,retired,married,tertiary,no,1,no,no,cellular,13,feb,152,3,-1,0,unknown,0
4085,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,289,10,188,1,success,0
4086,53,management,married,tertiary,no,349,no,no,cellular,7,aug,1226,2,-1,0,unknown,1
4087,51,blue-collar,divorced,secondary,no,7180,yes,no,unknown,14,may,927,13,-1,0,unknown,0
4088,58,management,married,tertiary,no,0,no,no,cellular,14,jan,358,2,-1,0,unknown,0
4089,34,technician,married,tertiary,no,23076,no,no,cellular,26,may,243,2,782,6,failure,0
4090,60,blue-collar,married,primary,no,1262,yes,yes,unknown,13,dec,671,1,-1,0,unknown,0
4091,52,admin.,married,tertiary,no,3221,no,no,cellular,17,may,322,11,-1,0,unknown,0
4092,32,technician,single,unknown,no,550,no,no,cellular,19,nov,337,1,-1,0,unknown,0
4093,56,blue-collar,divorced,primary,no,-9,yes,yes,cellular,8,may,372,1,-1,0,unknown,0
4094,33,blue-collar,married,secondary,no,272,no,no,cellular,14,aug,448,2,-1,0,unknown,0
4095,49,housemaid,married,primary,no,278,yes,no,telephone,15,jul,1835,6,-1,3,unknown,1
4096,31,management,married,tertiary,no,0,yes,yes,unknown,11,jul,664,8,-1,0,unknown,0
4097,61,management,married,tertiary,no,997,no,no,cellular,29,mar,106,1,49,0,unknown,0
4098,19,student,single,primary,no,134,no,no,cellular,27,jul,271,2,-1,0,unknown,0
