,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
360020,78,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
360021,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,3804,40,0
360022,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,5488,0,40,1
360023,70,Private,187891,7,Married-civ-spouse,Other-relative,White,Male,61766,0,40,1
360024,30,Private,53611,8,Never-married,Own-child,White,Female,86763,0,6,1
360025,17,Private,53611,8,Never-married,Own-child,White,Female,39467,0,6,1
360026,18,State-gov,291494,14,Married-civ-spouse,Husband,White,Male,0,0,50,0
360027,33,State-gov,291494,5,Married-civ-spouse,Husband,White,Male,0,0,19,0
360028,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,37355,0,87,1
360029,53,Private,254534,16,Married-civ-spouse,Husband,White,Male,0,0,40,1
360030,34,Private,175878,10,Never-married,Not-in-family,White,Male,81893,0,40,1
360031,33,Private,175878,10,Never-married,Not-in-family,White,Male,65066,0,40,1
360032,23,Private,202284,13,Never-married,Own-child,Amer-Indian-Eskimo,Male,44180,0,20,1
360033,23,Private,202284,15,Never-married,Own-child,White,Male,29235,0,20,1
360034,24,Without-pay,137591,10,Never-married,Own-child,White,Male,49869,0,10,1
360035,24,Private,137591,10,Never-married,Own-child,White,Male,92144,0,10,1
360036,31,Local-gov,295589,10,Never-married,Own-child,Black,Female,27448,0,40,1
360037,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,63233,0,40,1
360038,53,Private,68684,9,Married-spouse-absent,Husband,White,Male,43061,0,40,1
360039,53,Private,68684,9,Married-civ-spouse,Husband,White,Male,41852,0,40,1
