,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
2360120,44,Private,174373,12,Married-civ-spouse,Husband,White,Female,0,1441,40,0
2360121,44,Private,174373,7,Married-civ-spouse,Husband,White,Male,0,0,65,0
2360122,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,17446,0,40,1
2360123,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,30174,0,40,1
2360124,17,Private,53611,8,Never-married,Own-child,White,Female,89093,0,6,1
2360125,17,Private,53611,8,Never-married,Own-child,White,Female,65711,0,51,1
2360126,33,State-gov,291494,3,Divorced,Husband,White,Male,0,0,50,0
2360127,33,State-gov,291494,16,Married-AF-spouse,Not-in-family,White,Male,0,0,50,0
2360128,62,Private,254534,10,Married-spouse-absent,Husband,White,Male,45148,0,40,1
2360129,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,87319,0,69,1
2360130,34,Private,175878,10,Never-married,Not-in-family,White,Male,93627,0,40,1
2360131,34,Private,175878,10,Never-married,Not-in-family,White,Male,66456,0,57,1
2360132,23,Private,202284,13,Never-married,Own-child,White,Male,53299,0,20,1
2360133,23,Private,202284,13,Never-married,Own-child,Amer-Indian-Eskimo,Male,53104,0,20,1
2360134,24,Private,137591,10,Never-married,Own-child,White,Male,76541,0,10,1
2360135,24,Private,137591,10,Never-married,Other-relative,White,Male,30567,0,10,1
2360136,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,40262,0,57,1
2360137,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,68505,0,40,1
2360138,53,State-gov,68684,9,Married-civ-spouse,Husband,White,Male,7865,0,40,1
2360139,53,Private,68684,9,Married-civ-spouse,Husband,White,Male,68684,0,40,1
2360140,39,Private,159007,13,Divorced,Other-relative,White,Female,29840,0,12,1
2360141,73,Self-emp-not-inc,159007,13,Divorced,Other-relative,White,Female,8774,0,12,1
2360142,30,Private,200246,11,Never-married,Not-in-family,Asian-Pac-Islander,Male,50408,0,40,1
2360143,30,Private,200246,11,Never-married,Not-in-family,White,Female,73847,0,40,1
2360144,35,Private,283305,13,Never-married,Not-in-family,White,Female,72459,126,40,1
2360145,35,Private,283305,13,Never-married,Unmarried,White,Female,12489,0,40,1
2360146,20,Private,471452,10,Never-married,Own-child,White,Male,70367,0,30,0
2360147,20,Private,471452,10,Never-married,Husband,White,Male,64242,0,30,1
2360148,52,Self-emp-inc,109600,14,Never-married,Unmarried,White,Female,4787,0,44,0
2360149,52,State-gov,109600,10,Married-spouse-absent,Own-child,White,Female,4787,0,44,0
2360150,53,Private,277772,9,Divorced,Unmarried,Black,Female,41603,0,40,1
2360151,53,Private,277772,9,Divorced,Wife,Black,Female,16613,0,40,1
2360152,35,Private,219902,9,Widowed,Unmarried,Black,Female,64813,0,48,1
2360153,35,Private,219902,9,Separated,Unmarried,Black,Female,41426,0,48,1
2360154,51,Private,231919,7,Married-civ-spouse,Husband,White,Female,63842,0,45,1
2360155,51,Private,231919,7,Married-civ-spouse,Husband,White,Male,95387,0,45,1
2360156,64,Private,183513,6,Never-married,Not-in-family,White,Female,24852,0,25,1
2360157,64,Private,183513,9,Never-married,Not-in-family,White,Female,9108,0,25,1
2360158,19,Private,112780,10,Married-spouse-absent,Own-child,White,Female,42451,0,20,1
2360159,19,Private,112780,10,Never-married,Own-child,White,Female,92964,0,20,1
2360160,26,Private,142506,13,Married-civ-spouse,Unmarried,Black,Female,13217,0,35,1
2360161,26,Private,142506,13,Never-married,Unmarried,Black,Female,26729,0,35,1
2360162,19,Private,201743,10,Never-married,Own-child,White,Female,27957,0,26,1
2360163,19,Private,201743,10,Never-married,Own-child,White,Female,90984,3515,26,1
2360164,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,31927,0,40,1
2360165,27,Private,188941,10,Married-civ-spouse,Husband,White,Male,9988,0,81,1
2360166,21,Private,225883,10,Widowed,Unmarried,White,Female,72223,0,27,1
2360167,24,Private,225883,10,Widowed,Unmarried,White,Female,77032,0,27,1
2360168,41,Local-gov,125268,13,Never-married,Unmarried,Black,Female,69000,0,40,1
2360169,41,Local-gov,125268,13,Never-married,Unmarried,Black,Female,35369,0,40,1
2360170,24,Private,109307,9,Never-married,Own-child,White,Male,95641,0,45,1
2360171,24,Private,109307,15,Never-married,Own-child,White,Male,25993,0,45,1
2360172,34,Private,236543,10,Never-married,Not-in-family,White,Male,59225,1590,40,1
2360173,34,Private,236543,10,Married-AF-spouse,Not-in-family,White,Male,86083,1590,40,1
2360174,19,Private,303652,9,Never-married,Unmarried,White,Female,11438,0,28,1
2360175,19,Private,303652,9,Never-married,Unmarried,White,Female,15326,0,30,1
2360176,48,Private,158685,9,Never-married,Not-in-family,White,Female,22222,0,16,1
2360177,48,Private,158685,9,Divorced,Not-in-family,White,Female,88506,0,16,1
2360178,39,Private,328466,7,Married-civ-spouse,Husband,White,Female,78315,0,70,1
2360179,39,Private,328466,5,Married-civ-spouse,Husband,White,Male,51413,0,70,1
2360180,34,Local-gov,85341,13,Married-civ-spouse,Husband,White,Male,0,0,45,1
2360181,48,Local-gov,85341,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,2862,45,1
2360182,50,State-gov,33474,16,Married-civ-spouse,Husband,White,Male,0,0,50,1
2360183,41,State-gov,33474,13,Married-civ-spouse,Husband,White,Male,73085,0,50,1
2360184,29,Private,77322,9,Never-married,Not-in-family,White,Male,60718,0,32,1
2360185,29,Private,77322,9,Never-married,Not-in-family,White,Female,46515,0,85,1
