,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
760020,44,Private,174373,9,Married-civ-spouse,Husband,Other,Male,0,0,40,0
760021,70,Private,187891,7,Never-married,Husband,White,Male,77729,0,40,1
760022,17,Private,53611,8,Never-married,Own-child,White,Female,13308,0,75,1
760023,33,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,20,0
760024,62,Private,254534,15,Married-spouse-absent,Husband,White,Male,0,0,40,1
760025,34,Private,175878,10,Divorced,Not-in-family,White,Male,53407,0,40,1
760026,23,Private,202284,5,Never-married,Own-child,White,Male,25060,0,20,1
760027,24,Private,137591,10,Never-married,Own-child,White,Male,63702,0,10,1
760028,31,Local-gov,295589,10,Never-married,Other-relative,Black,Male,70086,0,40,1
760029,53,Self-emp-inc,68684,9,Married-civ-spouse,Husband,White,Male,94569,0,40,1
760030,73,Private,159007,2,Divorced,Other-relative,White,Female,87912,0,12,1
760031,30,Private,200246,11,Never-married,Not-in-family,White,Male,31150,0,40,1
760032,33,Private,283305,13,Never-married,Not-in-family,White,Female,62910,0,40,1
760033,20,Private,471452,10,Never-married,Own-child,White,Male,70129,3359,30,1
760034,57,State-gov,109600,14,Married-spouse-absent,Not-in-family,White,Female,4787,0,44,0
760035,53,Private,277772,9,Divorced,Unmarried,Black,Female,81236,0,40,1
760036,35,Private,219902,9,Separated,Unmarried,Black,Female,77107,0,48,1
760037,51,Private,231919,7,Married-civ-spouse,Unmarried,White,Male,72382,0,45,1
760038,64,Private,183513,9,Never-married,Not-in-family,Asian-Pac-Islander,Female,91054,0,25,1
760039,19,Private,112780,10,Married-AF-spouse,Own-child,White,Female,78377,0,20,1
