,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
2499,2,12,existing credits paid back duly till now,others,6850,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,for free,1,skilled employee/official,0 to 2,no,no,0
2500,2,72,all credits at this bank paid back duly,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,for free,5-Apr,skilled employee/official,0 to 2,no,no,0
2501,2,20,critical account/other credits elsewhere,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,3 or more,no,no,0
2502,2,12,all credits at this bank paid back duly,others,1995,... <  100 DM,1,0,female : non-single or male : single,none,3,building soc. savings agr./life insurance,27,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2503,2,12,critical account/other credits elsewhere,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,real estate,27,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2504,2,30,critical account/other credits elsewhere,car (used),2186,... <  100 DM,3,3,female : non-single or male : single,co-applicant,0,car or other,33,bank,for free,1,unskilled - resident,0 to 2,no,no,0
2505,1,36,existing credits paid back duly till now,repairs,2186,... >= 1000 DM,3,0,female : non-single or male : single,none,0,real estate,33,bank,for free,1,unskilled - resident,0 to 2,no,no,0
2506,1,15,critical account/other credits elsewhere,car (used),2186,100 <= ... <  500 DM,1,3,female : non-single or male : single,co-applicant,2,unknown / no property,33,bank,for free,1,unskilled - resident,0 to 2,yes (under customer name),no,0
2507,3,16,no credits taken/all credits paid back duly,domestic appliances,8858,unknown/no savings account,3,3,female : non-single or male : single,none,0,real estate,33,bank,for free,1,unskilled - resident,3 or more,no,no,0
2508,1,36,existing credits paid back duly till now,repairs,2186,... >= 1000 DM,3,0,female : non-single or male : single,co-applicant,0,real estate,33,bank,for free,1,unskilled - resident,0 to 2,no,no,0
2509,1,60,all credits at this bank paid back duly,repairs,1927,... >= 1000 DM,0,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,none,own,>= 6,skilled employee/official,0 to 2,yes (under customer name),no,0
2510,1,24,all credits at this bank paid back duly,repairs,1927,... >= 1000 DM,2,1,female : non-single or male : single,none,2,real estate,33,stores,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2511,2,54,all credits at this bank paid back duly,repairs,1927,... >= 1000 DM,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2512,1,24,all credits at this bank paid back duly,repairs,1927,100 <= ... <  500 DM,2,1,female : non-single or male : single,none,2,real estate,33,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2513,2,24,all credits at this bank paid back duly,repairs,1927,unknown/no savings account,2,1,female : non-single or male : single,none,2,unknown / no property,25,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2514,1,48,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
2515,1,48,no credits taken/all credits paid back duly,business,2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
2516,1,72,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
