,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
1599,2,12,all credits at this bank paid back duly,others,1995,... <  100 DM,1,0,female : single,none,3,building soc. savings agr./life insurance,27,none,for free,1,skilled employee/official,0 to 2,no,no,0
1600,2,12,critical account/other credits elsewhere,others,1995,... <  100 DM,1,0,female : non-single or male : single,none,3,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,0
1601,1,72,no credits taken/all credits paid back duly,car (used),4591,unknown/no savings account,3,1,female : non-single or male : single,none,0,unknown / no property,33,bank,for free,1,unskilled - resident,0 to 2,no,no,0
1602,2,54,no credits taken/all credits paid back duly,car (used),2186,unknown/no savings account,3,3,female : single,co-applicant,0,unknown / no property,55,bank,for free,1,unskilled - resident,0 to 2,no,no,0
1603,1,24,critical account/other credits elsewhere,repairs,1927,... >= 1000 DM,0,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1604,3,24,all credits at this bank paid back duly,repairs,1927,... >= 1000 DM,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1605,1,54,no credits taken/all credits paid back duly,car (used),2718,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1606,1,48,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,female : non-single or male : single,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1607,1,48,all credits at this bank paid back duly,car (new),6187,100 <= ... <  500 DM,3,3,female : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1608,1,28,all credits at this bank paid back duly,car (used),6187,... <  100 DM,1,3,female : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1609,2,60,delay in paying off in the past,car (used),3244,unknown/no savings account,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1610,2,18,critical account/other credits elsewhere,car (used),3244,unknown/no savings account,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1611,1,72,all credits at this bank paid back duly,others,12579,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
