,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
2499,0,12,all credits at this bank paid back duly,others,9572,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,own,1,skilled employee/official,0 to 2,no,no,0
2500,2,12,delay in paying off in the past,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,none,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
2501,2,12,existing credits paid back duly till now,others,609,... <  100 DM,1,0,male : married/widowed,none,1,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,0
2502,1,12,delay in paying off in the past,others,1995,... <  100 DM,1,0,female : non-single or male : single,none,3,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,0
2503,2,12,delay in paying off in the past,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,building soc. savings agr./life insurance,27,bank,for free,1,skilled employee/official,0 to 2,no,no,0
2504,2,15,delay in paying off in the past,car (used),2186,100 <= ... <  500 DM,3,3,female : non-single or male : single,none,0,car or other,25,bank,for free,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
2505,1,33,no credits taken/all credits paid back duly,car (used),2186,unknown/no savings account,3,3,female : non-single or male : single,none,1,unknown / no property,33,none,for free,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
2506,1,15,critical account/other credits elsewhere,car (used),1484,500 <= ... < 1000 DM,3,3,female : non-single or male : single,none,0,car or other,33,bank,own,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
2507,1,33,no credits taken/all credits paid back duly,domestic appliances,2186,unknown/no savings account,3,3,female : non-single or male : single,none,1,unknown / no property,33,none,for free,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
2508,1,28,delay in paying off in the past,car (used),2186,... <  100 DM,3,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,for free,1,unskilled - resident,0 to 2,no,no,0
2509,3,24,critical account/other credits elsewhere,repairs,1927,... <  100 DM,0,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,25,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
