,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6327,46,management,married,tertiary,no,1600,yes,yes,cellular,24,aug,314,1,-1,0,unknown,0
6328,46,management,married,tertiary,no,1600,no,yes,cellular,11,aug,1244,12,-1,0,unknown,0
6329,67,retired,married,tertiary,no,30186,no,no,cellular,13,apr,706,1,-1,0,unknown,0
6330,67,retired,married,tertiary,no,1341,no,no,telephone,13,feb,112,1,-1,0,unknown,0
6331,43,admin.,married,secondary,no,132,no,no,telephone,24,mar,220,1,-1,0,unknown,0
6332,43,admin.,married,secondary,no,132,no,no,cellular,17,mar,116,1,-1,0,unknown,0
6333,60,management,married,tertiary,no,315,no,no,cellular,1,sep,121,1,183,14,success,0
6334,60,management,married,tertiary,no,315,no,no,unknown,1,sep,840,1,205,3,success,0
6335,31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,40,1,-1,0,unknown,0
6336,31,blue-collar,single,secondary,no,54,yes,no,telephone,29,jun,630,1,-1,0,unknown,0
6337,30,management,married,tertiary,no,22555,no,no,cellular,29,oct,251,2,-1,0,other,0
6338,30,management,married,tertiary,no,944,no,no,unknown,29,oct,251,2,-1,0,failure,0
6339,29,unemployed,divorced,tertiary,no,1311,no,no,unknown,28,aug,622,1,-1,0,unknown,0
6340,90,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,1514,1,-1,0,unknown,0
6341,47,technician,divorced,secondary,no,2480,no,no,cellular,6,may,763,2,-1,0,unknown,0
6342,47,technician,married,secondary,no,2480,no,no,cellular,6,aug,104,2,-1,0,unknown,0
6343,59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,1,unknown,0
6344,59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,310,3,91,6,unknown,0
6345,60,management,married,secondary,yes,0,no,no,telephone,19,oct,1745,3,62,3,success,1
6346,60,management,married,secondary,no,0,no,no,telephone,1,oct,1745,3,62,3,success,1
6347,45,admin.,married,secondary,no,205,no,no,cellular,4,may,552,25,90,2,other,0
6348,45,admin.,married,tertiary,no,205,no,no,cellular,4,may,87,1,90,2,success,0
6349,60,management,single,tertiary,no,1034,yes,no,cellular,7,nov,231,5,-1,0,unknown,0
6350,32,management,single,tertiary,no,1034,yes,no,cellular,7,aug,231,3,235,0,unknown,0
6351,31,admin.,single,tertiary,no,4041,no,no,telephone,30,apr,236,2,-1,0,unknown,0
6352,31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,94,29,-1,0,unknown,0
6353,27,management,married,secondary,no,2071,no,yes,cellular,29,jun,449,1,-1,0,unknown,0
6354,65,management,married,secondary,no,2071,no,no,unknown,4,jun,449,1,-1,0,unknown,0
6355,27,technician,single,secondary,no,2,yes,yes,cellular,6,apr,554,2,356,1,failure,0
6356,27,technician,single,secondary,no,2,yes,yes,cellular,6,may,55,9,356,1,failure,0
6357,25,student,single,primary,no,373,yes,no,unknown,11,may,819,2,275,0,unknown,0
6358,25,student,single,primary,no,373,yes,no,cellular,11,may,336,2,-1,0,unknown,0
6359,65,admin.,married,secondary,no,952,no,no,unknown,6,sep,255,1,96,1,unknown,0
6360,65,admin.,married,secondary,no,952,no,no,telephone,6,sep,255,1,96,1,failure,0
6361,49,technician,married,unknown,no,523,yes,no,cellular,2,jan,712,1,60,3,failure,0
6362,49,technician,divorced,tertiary,no,523,yes,no,cellular,2,jun,279,1,60,3,failure,0
6363,49,management,divorced,tertiary,no,0,yes,no,telephone,18,nov,1307,2,504,0,unknown,0
6364,49,management,divorced,tertiary,no,19757,yes,no,telephone,18,nov,1342,2,-1,0,unknown,1
6365,47,student,married,secondary,no,1387,yes,no,unknown,30,may,1359,4,-1,0,unknown,1
6366,47,technician,married,secondary,no,1387,yes,no,cellular,30,may,1545,4,-1,0,unknown,1
