,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12655,23,services,single,secondary,no,279,yes,no,cellular,18,may,485,1,307,1,failure,0
12656,23,services,single,secondary,no,279,yes,no,cellular,18,may,79,9,370,1,failure,0
12657,31,blue-collar,single,primary,no,3,no,yes,telephone,25,jul,956,3,-1,0,unknown,0
12658,31,blue-collar,single,primary,no,3,no,yes,telephone,25,jul,1440,3,-1,0,unknown,0
12659,52,technician,married,tertiary,yes,1416,yes,no,cellular,14,jul,974,3,-1,0,unknown,1
12660,52,technician,married,tertiary,no,1416,yes,no,cellular,14,jan,1096,3,-1,0,unknown,1
12661,48,technician,divorced,secondary,no,522,yes,no,unknown,19,may,1193,1,-1,0,unknown,1
12662,48,technician,married,secondary,no,522,yes,no,cellular,19,may,886,1,-1,0,unknown,1
12663,50,services,divorced,tertiary,no,810,no,no,cellular,15,sep,91,25,103,3,success,0
12664,50,management,divorced,tertiary,no,810,no,no,unknown,15,sep,91,1,127,3,success,0
12665,29,retired,married,secondary,no,8304,no,no,cellular,9,dec,87,2,275,9,success,0
12666,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,40,failure,0
12667,35,admin.,single,primary,no,507,yes,no,unknown,22,jul,560,2,-1,0,unknown,0
12668,35,admin.,single,secondary,no,507,no,no,cellular,22,jul,560,2,-1,14,unknown,0
12669,66,management,married,tertiary,no,0,yes,no,cellular,16,oct,136,2,-1,0,unknown,0
12670,61,management,married,tertiary,no,0,no,yes,cellular,16,oct,372,2,-1,0,unknown,0
12671,64,retired,single,primary,no,52770,no,no,cellular,6,feb,495,1,-1,0,unknown,0
12672,64,retired,married,primary,no,440,no,no,cellular,6,feb,252,1,-1,2,unknown,0
12673,55,self-employed,married,secondary,no,2693,no,no,cellular,22,sep,182,1,184,7,unknown,0
12674,55,management,married,secondary,no,2693,no,no,unknown,22,sep,182,1,98,7,success,0
12675,57,housemaid,married,primary,no,2785,no,yes,cellular,11,aug,610,2,-1,0,unknown,0
12676,57,entrepreneur,married,primary,no,2785,no,no,telephone,11,aug,610,4,-1,0,unknown,0
12677,55,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,17,1,-1,0,unknown,0
12678,26,blue-collar,single,secondary,no,26,no,yes,cellular,15,may,81,1,-1,0,unknown,0
12679,30,admin.,single,secondary,no,77140,no,no,cellular,9,jan,123,1,-1,0,unknown,0
12680,30,admin.,single,tertiary,no,270,no,no,cellular,9,feb,123,1,-1,0,failure,0
12681,60,retired,divorced,unknown,no,979,yes,no,cellular,15,jan,295,3,347,22,failure,0
12682,60,retired,divorced,tertiary,yes,979,yes,no,cellular,27,jan,295,3,347,1,failure,0
12683,35,unemployed,married,secondary,no,5639,yes,no,unknown,20,nov,945,2,-1,0,unknown,0
12684,35,blue-collar,married,secondary,no,5639,yes,no,unknown,20,nov,945,2,-1,0,failure,0
12685,34,admin.,married,tertiary,no,6270,no,yes,cellular,4,aug,120,3,174,6,success,0
12686,34,admin.,married,tertiary,no,69,no,yes,unknown,4,aug,120,3,444,6,success,0
12687,55,blue-collar,married,primary,no,0,no,no,cellular,17,jul,1303,2,-1,0,unknown,0
12688,55,housemaid,married,primary,no,0,yes,no,cellular,17,jul,517,2,-1,3,unknown,0
12689,44,entrepreneur,single,tertiary,no,323,no,yes,cellular,28,jul,332,2,181,2,failure,0
12690,44,entrepreneur,single,unknown,no,323,no,yes,cellular,28,jul,861,2,181,2,failure,0
12691,26,technician,single,secondary,yes,639,yes,no,unknown,6,jun,305,5,-1,0,unknown,0
12692,26,technician,married,unknown,no,639,yes,no,unknown,6,jun,709,5,-1,0,unknown,0
12693,46,technician,married,unknown,no,3308,no,yes,cellular,16,jul,219,2,-1,0,unknown,0
12694,43,technician,married,unknown,no,64493,no,no,cellular,28,jul,219,2,-1,0,unknown,0
12695,29,management,single,tertiary,no,70345,no,no,cellular,16,nov,238,14,-1,0,unknown,0
12696,29,management,single,tertiary,no,19528,no,no,cellular,23,nov,238,1,-1,0,unknown,0
12697,72,retired,married,secondary,no,72207,no,no,cellular,26,aug,186,1,-1,0,unknown,0
12698,72,retired,married,secondary,no,1129,no,no,unknown,26,aug,186,15,-1,0,unknown,0
12699,38,technician,married,secondary,no,4539,no,no,cellular,16,sep,387,17,-1,0,unknown,0
12700,38,technician,married,secondary,no,4539,no,no,cellular,16,sep,644,1,-1,0,unknown,0
12701,74,retired,married,primary,no,49396,no,no,telephone,13,aug,562,2,-1,0,unknown,0
12702,74,unemployed,married,primary,no,0,no,no,telephone,13,aug,339,2,-1,0,unknown,0
12703,52,management,divorced,tertiary,no,2104,yes,no,cellular,27,jun,210,2,-1,0,unknown,0
12704,52,management,single,tertiary,no,2104,no,no,cellular,3,sep,210,2,-1,0,unknown,0
12705,43,services,married,secondary,no,-236,yes,no,cellular,28,jul,199,7,84,0,unknown,0
12706,43,blue-collar,single,secondary,no,-236,yes,no,cellular,28,jul,745,7,-1,0,unknown,0
12707,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,feb,594,1,91,1,unknown,0
12708,48,unemployed,divorced,secondary,no,201,no,yes,cellular,10,nov,594,1,91,1,unknown,0
12709,32,admin.,divorced,secondary,no,5,yes,no,unknown,12,may,1226,2,-1,0,unknown,1
12710,32,admin.,single,secondary,no,5,yes,no,unknown,12,may,1681,2,-1,0,unknown,1
12711,90,management,single,tertiary,no,0,no,no,unknown,30,jun,275,2,296,1,failure,0
12712,43,management,single,tertiary,no,0,no,no,cellular,4,nov,275,2,296,1,failure,0
12713,35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,1249,1,133,0,unknown,1
12714,35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,1053,1,-1,0,unknown,1
12715,31,blue-collar,married,primary,no,389,yes,no,cellular,20,nov,1165,2,-1,0,unknown,1
12716,31,blue-collar,married,primary,no,389,yes,no,cellular,20,nov,1001,2,-1,0,unknown,1
12717,37,admin.,married,secondary,no,1110,yes,yes,telephone,22,jul,802,16,-1,0,unknown,0
12718,37,admin.,married,secondary,no,1110,yes,no,telephone,22,jul,19,11,-1,0,unknown,0
12719,32,retired,married,primary,no,670,no,no,cellular,23,mar,266,5,-1,0,unknown,0
12720,74,retired,married,primary,no,670,no,no,telephone,23,jun,266,5,-1,0,unknown,0
12721,30,unemployed,single,tertiary,no,411,no,no,cellular,22,oct,127,3,149,2,other,0
12722,30,technician,single,tertiary,no,411,yes,no,cellular,20,oct,127,3,149,2,failure,0
12723,73,retired,married,primary,no,542,no,no,cellular,3,oct,355,1,180,5,failure,0
12724,73,retired,married,primary,no,542,no,no,cellular,26,nov,355,1,180,5,failure,0
12725,62,management,single,tertiary,no,5474,no,no,cellular,28,jul,486,5,-1,0,unknown,0
12726,28,services,married,tertiary,no,5474,no,no,cellular,28,jul,486,5,-1,0,unknown,0
12727,38,admin.,single,secondary,no,100,yes,no,unknown,7,may,786,29,128,0,unknown,0
12728,38,admin.,married,secondary,no,100,yes,no,unknown,31,may,786,1,-1,0,unknown,0
12729,49,management,married,tertiary,no,1808,yes,no,cellular,1,jun,101,1,95,1,success,0
12730,49,management,married,tertiary,no,1808,yes,no,cellular,1,jun,101,5,95,1,success,0
12731,38,management,single,tertiary,no,216,yes,no,unknown,21,may,1307,1,-1,1,unknown,1
12732,38,technician,married,tertiary,no,216,yes,no,cellular,21,may,1307,1,-1,0,unknown,1
12733,41,unknown,single,unknown,no,942,no,no,cellular,27,oct,143,1,188,8,failure,0
12734,41,unknown,single,unknown,no,942,no,no,cellular,27,oct,143,1,188,1,other,0
12735,47,services,married,secondary,no,21823,no,yes,cellular,20,nov,329,4,-1,0,unknown,0
12736,47,services,married,secondary,no,1315,no,no,cellular,20,nov,229,4,-1,0,unknown,0
12737,37,admin.,single,secondary,no,192,yes,no,unknown,23,may,1106,2,-1,0,unknown,1
12738,37,admin.,single,secondary,no,192,yes,no,unknown,23,may,1461,2,-1,0,unknown,1
12739,50,unemployed,married,primary,no,3674,yes,no,unknown,1,may,886,3,-1,0,unknown,0
