,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25311,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,1353,1,-1,0,unknown,1
25312,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,3025,1,-1,0,unknown,1
25313,39,blue-collar,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,other,0
25314,39,technician,divorced,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,unknown,0
25315,47,admin.,married,secondary,no,3676,no,yes,unknown,15,jul,415,2,342,1,other,0
25316,47,admin.,married,secondary,no,3676,no,no,cellular,15,feb,415,6,342,1,other,0
25317,24,technician,single,primary,no,474,no,no,unknown,30,apr,551,1,-1,0,unknown,0
25318,24,blue-collar,single,primary,no,474,no,no,cellular,30,apr,551,19,-1,0,unknown,0
25319,60,self-employed,single,tertiary,no,10861,no,no,cellular,28,nov,98,1,91,2,failure,0
25320,60,self-employed,married,tertiary,no,10861,no,no,cellular,9,jul,98,1,201,2,failure,0
25321,64,unemployed,divorced,secondary,no,46589,no,no,unknown,8,mar,409,1,-1,0,unknown,0
25322,64,unemployed,divorced,secondary,no,588,no,no,unknown,8,mar,409,9,-1,0,unknown,0
25323,22,student,single,tertiary,no,691,no,no,unknown,30,nov,260,5,103,1,unknown,0
25324,22,student,single,tertiary,no,11665,no,no,cellular,30,nov,260,5,103,1,failure,0
25325,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,159,2,-1,0,unknown,0
25326,38,management,divorced,unknown,no,6360,no,no,unknown,20,jun,737,2,-1,0,unknown,0
25327,42,technician,married,primary,no,4945,yes,no,cellular,13,mar,311,2,-1,0,unknown,0
25328,42,technician,married,secondary,no,4945,yes,yes,cellular,2,mar,311,21,-1,0,unknown,0
25329,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,183,3,failure,0
25330,62,self-employed,divorced,tertiary,no,6,yes,yes,cellular,13,apr,103,14,182,3,success,0
25331,46,self-employed,single,unknown,no,677,no,no,unknown,13,nov,722,1,-1,0,unknown,1
25332,46,unknown,married,unknown,no,677,no,no,cellular,13,nov,1343,1,-1,0,unknown,1
25333,22,management,married,unknown,no,46268,no,no,telephone,1,feb,265,1,-1,0,unknown,0
25334,60,management,married,primary,yes,264,no,no,telephone,1,feb,265,1,-1,0,unknown,0
25335,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,432,2,-1,0,unknown,0
25336,53,technician,single,tertiary,no,185,yes,no,unknown,8,may,1448,23,-1,0,unknown,0
25337,25,student,single,secondary,no,154,no,no,cellular,2,sep,12,1,183,3,success,0
25338,25,student,single,secondary,no,154,no,no,unknown,2,sep,382,14,183,3,success,0
25339,57,retired,married,primary,no,9367,no,no,cellular,11,feb,130,1,551,6,success,0
25340,57,retired,married,primary,no,9367,no,no,cellular,11,feb,36,1,90,6,success,0
25341,60,admin.,married,secondary,no,5,no,no,cellular,14,aug,1007,5,-1,0,unknown,1
25342,60,housemaid,married,secondary,no,10713,no,no,cellular,14,dec,433,5,-1,0,unknown,1
25343,26,blue-collar,single,primary,no,230,yes,no,unknown,28,may,1030,1,-1,0,unknown,1
25344,26,blue-collar,single,primary,no,230,yes,no,unknown,28,may,840,1,-1,0,unknown,1
25345,48,services,married,secondary,no,300,no,no,cellular,14,aug,1018,4,-1,0,unknown,1
25346,48,services,married,secondary,no,300,no,no,cellular,14,aug,809,4,-1,0,unknown,1
25347,21,blue-collar,married,secondary,no,-172,yes,yes,cellular,15,may,409,1,361,3,success,0
25348,21,blue-collar,married,primary,no,16763,yes,yes,cellular,15,may,409,1,361,3,failure,0
25349,72,housemaid,divorced,tertiary,no,438,no,no,cellular,23,feb,1408,1,-1,0,unknown,0
25350,72,retired,single,tertiary,no,48450,no,no,cellular,23,feb,279,1,-1,0,unknown,0
25351,46,management,married,unknown,no,2466,no,no,telephone,1,apr,603,3,370,7,failure,0
25352,46,management,married,tertiary,no,2466,no,no,telephone,1,apr,216,3,370,7,failure,0
25353,36,admin.,divorced,secondary,no,0,yes,yes,unknown,16,may,1269,1,-1,0,unknown,1
25354,36,admin.,divorced,secondary,no,0,yes,yes,unknown,16,may,2330,1,-1,0,unknown,1
25355,39,unemployed,single,tertiary,no,7,yes,no,unknown,20,nov,931,4,78,0,unknown,0
25356,39,entrepreneur,single,tertiary,no,7,yes,no,cellular,20,nov,204,4,-1,0,unknown,0
25357,32,services,single,unknown,yes,2378,no,no,cellular,17,nov,310,2,-1,0,unknown,0
25358,32,services,single,unknown,no,2378,no,no,unknown,17,nov,526,2,-1,0,unknown,0
25359,25,management,married,tertiary,no,937,yes,no,cellular,23,jul,1153,1,-1,0,unknown,1
25360,25,management,married,unknown,no,937,yes,no,cellular,23,jul,1108,1,-1,0,unknown,1
25361,32,management,single,tertiary,no,3,yes,no,cellular,14,jul,568,1,-1,0,unknown,0
25362,32,management,single,primary,no,3,yes,no,cellular,13,may,568,29,-1,0,unknown,0
25363,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,984,2,-1,0,unknown,1
25364,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,1692,6,-1,0,unknown,1
25365,39,technician,divorced,secondary,no,385,no,no,unknown,13,oct,242,1,48,2,other,0
25366,39,technician,divorced,secondary,no,385,no,no,telephone,13,oct,84,1,48,2,failure,0
25367,35,management,married,tertiary,no,1906,yes,no,cellular,12,apr,740,1,148,5,other,1
25368,35,management,married,tertiary,no,1906,yes,no,cellular,3,apr,984,1,148,5,other,1
25369,62,management,married,tertiary,no,584,yes,no,cellular,7,aug,269,3,-1,0,unknown,1
25370,33,management,married,tertiary,no,584,yes,no,cellular,7,aug,1057,3,-1,0,unknown,1
25371,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,79,24,367,3,failure,0
25372,25,student,single,secondary,no,507,yes,no,cellular,15,may,222,1,367,3,failure,0
25373,50,entrepreneur,married,tertiary,no,230,no,no,telephone,30,jul,417,4,-1,0,unknown,0
25374,50,admin.,married,tertiary,no,38788,no,no,telephone,30,jul,1089,4,-1,0,unknown,0
25375,29,admin.,married,secondary,no,7863,yes,no,cellular,14,may,354,1,-1,0,unknown,0
25376,29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,478,4,-1,0,unknown,0
25377,45,blue-collar,married,primary,no,2958,yes,no,cellular,16,oct,580,1,805,2,failure,1
25378,45,blue-collar,married,primary,no,2958,yes,no,cellular,16,mar,580,1,317,2,success,1
25379,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,oct,259,2,-1,0,failure,1
25380,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,oct,259,2,-1,0,unknown,1
25381,59,blue-collar,married,primary,no,3372,no,no,cellular,7,sep,1022,1,-1,0,unknown,1
25382,59,blue-collar,married,primary,no,3372,no,no,cellular,7,mar,1309,1,-1,0,unknown,1
25383,36,blue-collar,married,tertiary,no,1113,no,no,telephone,1,sep,212,1,-1,0,unknown,0
25384,36,management,married,secondary,no,1113,no,yes,cellular,1,sep,212,1,-1,0,unknown,0
25385,19,admin.,single,secondary,no,1779,yes,no,unknown,21,may,1598,2,-1,0,unknown,1
25386,33,admin.,single,unknown,no,1779,yes,no,unknown,21,may,1623,2,-1,0,unknown,1
25387,34,management,married,tertiary,no,156,yes,no,cellular,12,may,1792,1,-1,0,unknown,1
25388,34,management,married,tertiary,no,156,yes,no,cellular,12,may,1777,1,-1,0,unknown,1
25389,50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,119,2,269,0,unknown,0
25390,50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,457,2,-1,0,unknown,0
25391,43,management,single,tertiary,no,359,yes,no,cellular,12,may,899,2,-1,0,unknown,1
25392,43,management,single,tertiary,no,359,no,no,unknown,12,may,899,3,-1,0,unknown,0
25393,30,admin.,married,secondary,no,5939,yes,no,cellular,13,may,366,3,348,2,failure,0
25394,30,admin.,married,secondary,no,396,yes,no,cellular,13,may,29,3,269,2,failure,0
25395,33,blue-collar,married,secondary,yes,217,yes,no,unknown,15,may,809,1,-1,0,unknown,1
25396,33,blue-collar,married,secondary,no,217,yes,no,unknown,15,may,1594,1,-1,0,unknown,1
25397,53,admin.,married,secondary,no,1739,yes,no,unknown,15,may,912,3,-1,15,unknown,1
25398,53,admin.,married,secondary,no,1739,yes,no,unknown,15,may,1366,3,-1,7,unknown,1
25399,28,management,married,tertiary,no,2987,yes,no,cellular,13,may,59,1,87,10,success,0
25400,37,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,1,518,10,other,0
25401,37,blue-collar,married,primary,no,106,yes,no,cellular,25,sep,511,1,271,13,failure,0
25402,37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,317,13,unknown,0
25403,38,unknown,single,tertiary,no,0,no,no,cellular,11,apr,260,3,95,3,other,0
25404,38,unknown,single,tertiary,no,0,no,no,cellular,11,nov,260,3,95,3,unknown,0
25405,51,blue-collar,married,primary,no,603,no,no,cellular,24,jul,13,2,-1,0,unknown,0
25406,65,blue-collar,married,primary,no,603,no,no,cellular,24,jul,853,2,-1,0,unknown,0
25407,35,technician,single,tertiary,no,670,yes,no,cellular,13,jan,278,4,182,2,success,0
25408,35,technician,single,tertiary,no,670,yes,no,cellular,8,apr,278,4,182,2,success,0
25409,39,admin.,married,secondary,no,150,no,no,cellular,3,oct,296,4,-1,0,unknown,0
25410,39,admin.,married,secondary,no,43527,no,no,cellular,3,jul,296,4,-1,0,unknown,0
25411,34,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,feb,1707,1,-1,0,unknown,0
25412,34,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,feb,971,1,-1,0,failure,1
25413,58,retired,married,unknown,no,5767,yes,no,cellular,5,may,616,1,-1,0,unknown,1
25414,58,retired,married,unknown,yes,96,yes,no,cellular,5,may,616,1,-1,0,unknown,1
25415,25,blue-collar,single,secondary,no,26,yes,no,unknown,27,may,1677,2,-1,0,unknown,1
25416,25,blue-collar,single,secondary,no,26,yes,no,unknown,27,may,1735,2,-1,0,unknown,1
25417,27,blue-collar,married,primary,no,81180,no,yes,unknown,27,jun,92,6,-1,0,unknown,0
25418,27,blue-collar,married,primary,no,-413,no,no,unknown,27,jun,422,8,-1,0,unknown,0
25419,22,student,single,secondary,no,107,no,no,cellular,14,apr,125,1,153,0,other,0
25420,22,student,single,secondary,no,107,no,no,cellular,14,apr,125,1,-1,10,other,0
25421,30,self-employed,single,secondary,no,1031,no,no,unknown,20,oct,1463,1,96,0,unknown,1
25422,30,self-employed,single,secondary,no,1031,no,no,telephone,20,oct,877,1,-1,0,unknown,1
25423,46,retired,married,primary,no,65306,no,no,unknown,19,may,1124,2,-1,0,unknown,0
25424,46,retired,married,primary,no,25753,no,no,unknown,19,may,1311,2,-1,0,unknown,1
25425,26,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,failure,0
25426,28,admin.,married,tertiary,no,330,no,no,cellular,2,jun,107,2,182,4,success,0
25427,60,retired,married,primary,no,420,no,no,cellular,19,aug,664,2,-1,9,unknown,0
25428,60,retired,married,primary,no,420,no,no,cellular,19,aug,245,2,-1,1,success,1
25429,24,student,single,tertiary,no,358,no,yes,cellular,14,jun,245,1,384,1,other,0
25430,24,student,single,unknown,no,65008,no,no,cellular,14,mar,245,1,384,1,other,0
25431,40,blue-collar,married,secondary,no,67324,yes,no,unknown,3,jul,1573,2,-1,0,unknown,0
25432,40,blue-collar,married,secondary,no,-313,yes,no,unknown,3,jul,1408,2,-1,0,unknown,1
25433,44,technician,married,secondary,no,1139,no,no,cellular,30,jan,1064,1,-1,0,unknown,1
25434,44,technician,married,secondary,no,1139,yes,no,cellular,30,jan,875,1,-1,0,unknown,1
25435,53,admin.,divorced,secondary,no,0,yes,yes,unknown,6,aug,52,1,98,2,failure,0
25436,53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,112,1,98,2,failure,0
25437,27,blue-collar,single,secondary,yes,-27,yes,no,telephone,23,jun,498,2,-1,0,unknown,0
25438,27,blue-collar,single,secondary,no,-27,no,no,unknown,23,jun,498,2,-1,12,unknown,0
25439,28,admin.,single,secondary,no,352,yes,yes,cellular,18,feb,431,1,-1,0,failure,0
25440,28,admin.,single,secondary,no,352,yes,yes,cellular,5,may,431,1,-1,0,unknown,0
25441,68,management,married,tertiary,no,11,yes,no,cellular,17,jul,654,1,-1,0,success,1
25442,34,management,married,tertiary,no,11,yes,no,cellular,17,jul,1449,27,-1,0,unknown,1
25443,39,self-employed,married,tertiary,no,38691,yes,yes,cellular,17,apr,882,3,-1,21,unknown,0
25444,39,self-employed,married,tertiary,no,69311,yes,yes,cellular,17,apr,510,3,-1,0,unknown,0
25445,36,blue-collar,married,primary,no,244,yes,no,unknown,17,may,901,2,-1,0,unknown,1
25446,36,blue-collar,married,primary,no,244,yes,no,unknown,27,may,1034,2,442,0,unknown,1
25447,20,technician,single,secondary,no,1995,yes,no,cellular,20,apr,121,1,-1,0,unknown,0
25448,32,self-employed,single,secondary,yes,1995,yes,no,cellular,20,apr,121,1,-1,0,unknown,0
25449,52,management,married,tertiary,no,1227,no,no,cellular,21,aug,552,4,-1,0,unknown,0
25450,52,management,married,tertiary,no,1227,no,no,telephone,22,aug,1123,4,193,0,unknown,0
25451,51,technician,married,secondary,no,-1944,no,no,cellular,7,may,489,1,-1,0,unknown,0
25452,51,technician,married,secondary,no,-1944,yes,no,unknown,7,may,623,1,476,0,unknown,0
25453,39,technician,married,secondary,no,0,yes,no,unknown,5,oct,203,1,-1,0,unknown,0
25454,39,technician,married,secondary,no,0,yes,no,cellular,5,may,888,1,-1,0,unknown,1
25455,31,housemaid,married,tertiary,no,197,yes,no,cellular,2,feb,665,1,-1,0,unknown,0
25456,31,management,married,tertiary,no,36527,yes,no,cellular,2,feb,649,1,-1,0,unknown,1
25457,28,management,single,tertiary,no,5474,no,yes,cellular,28,jul,295,5,-1,0,unknown,0
25458,59,management,single,secondary,no,5474,no,no,cellular,28,jul,486,5,-1,0,unknown,0
25459,41,blue-collar,single,secondary,yes,28892,no,yes,cellular,20,nov,477,1,-1,0,unknown,0
25460,41,blue-collar,single,secondary,yes,-386,no,yes,cellular,9,nov,477,1,-1,16,unknown,0
25461,35,management,married,tertiary,no,331,no,no,cellular,14,sep,857,2,-1,0,unknown,0
25462,35,management,single,tertiary,no,331,no,no,cellular,14,apr,857,24,-1,0,unknown,0
25463,92,blue-collar,married,secondary,no,66386,yes,no,cellular,28,jan,155,1,-1,0,unknown,1
25464,70,blue-collar,married,secondary,no,378,yes,no,cellular,28,jan,155,1,-1,0,unknown,1
25465,27,blue-collar,single,secondary,no,924,yes,no,cellular,3,feb,1161,1,-1,0,unknown,1
25466,27,management,single,secondary,no,924,yes,no,cellular,3,feb,754,1,-1,0,unknown,1
25467,42,admin.,single,tertiary,no,168,yes,no,cellular,17,mar,295,1,-1,0,unknown,1
25468,42,admin.,married,tertiary,no,168,yes,no,cellular,17,mar,295,1,-1,0,unknown,1
25469,30,management,single,tertiary,no,697,no,no,cellular,29,dec,215,3,80,5,failure,0
25470,30,management,single,tertiary,no,697,no,no,unknown,29,oct,9,3,80,5,success,0
25471,52,retired,single,tertiary,no,3687,yes,yes,unknown,16,jun,483,4,-1,0,unknown,0
25472,67,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,4,-1,0,unknown,0
25473,42,management,single,tertiary,no,11891,yes,no,cellular,25,apr,158,1,-1,0,unknown,0
25474,42,management,single,tertiary,no,11891,yes,no,cellular,6,apr,158,1,180,0,unknown,0
25475,54,services,single,unknown,no,0,no,no,cellular,23,sep,209,1,-1,26,unknown,0
25476,54,services,single,secondary,no,0,no,no,cellular,23,sep,96,1,-1,0,unknown,0
25477,23,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,unknown,0
