,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6327,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,350,1,-1,0,failure,0
6328,46,management,married,primary,no,1600,yes,yes,cellular,11,aug,422,1,-1,0,unknown,0
6329,67,retired,married,tertiary,no,66132,no,no,cellular,13,feb,28,1,-1,0,unknown,0
6330,67,retired,single,tertiary,no,1341,no,no,cellular,13,jan,706,1,-1,0,unknown,0
6331,42,admin.,married,secondary,no,132,no,no,unknown,17,mar,220,1,-1,0,unknown,0
6332,43,admin.,married,secondary,no,132,no,no,cellular,17,dec,113,1,-1,0,unknown,0
6333,60,management,married,tertiary,no,315,no,no,telephone,1,sep,840,1,183,3,failure,0
6334,60,management,married,tertiary,no,315,no,no,unknown,1,sep,840,22,183,3,success,0
6335,31,blue-collar,single,secondary,no,54,yes,no,unknown,29,jun,198,1,-1,0,unknown,0
6336,31,blue-collar,single,secondary,no,2102,yes,no,cellular,29,jan,401,1,-1,0,unknown,0
6337,30,management,married,tertiary,no,3331,no,no,cellular,29,oct,251,2,-1,0,unknown,0
6338,30,admin.,married,tertiary,no,944,no,yes,cellular,29,oct,251,2,-1,0,unknown,0
6339,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,511,1,-1,0,unknown,0
6340,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,428,1,-1,0,unknown,0
6341,47,technician,married,secondary,no,2480,no,no,unknown,6,aug,763,2,286,0,unknown,0
6342,47,technician,married,secondary,no,30823,no,no,cellular,6,aug,763,23,-1,0,unknown,0
6343,59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,112,3,91,6,success,0
6344,59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,6,failure,0
6345,60,management,married,secondary,no,0,no,no,telephone,19,oct,1745,25,62,3,success,1
6346,60,management,married,secondary,no,0,no,no,telephone,19,oct,1745,3,62,3,success,1
6347,45,retired,married,secondary,no,205,no,no,cellular,4,may,552,1,90,2,failure,0
6348,45,admin.,married,secondary,no,205,no,no,cellular,4,feb,70,1,90,2,success,0
6349,60,management,single,tertiary,no,1034,yes,no,cellular,7,jun,231,3,-1,0,unknown,0
6350,60,management,single,tertiary,no,6372,yes,no,cellular,7,nov,231,3,-1,0,unknown,0
6351,31,admin.,single,tertiary,no,4041,no,no,cellular,30,nov,286,2,-1,0,unknown,0
6352,31,admin.,single,tertiary,no,4041,no,no,cellular,30,may,390,2,-1,0,unknown,0
6353,27,management,married,secondary,no,2071,no,yes,cellular,4,jun,449,1,-1,5,unknown,0
6354,27,management,married,secondary,no,2071,no,no,cellular,4,jun,112,25,-1,0,unknown,0
6355,81,technician,single,secondary,no,2,yes,yes,cellular,18,may,554,2,356,1,failure,0
6356,27,technician,single,secondary,no,57951,yes,yes,cellular,6,jan,554,2,356,1,failure,0
6357,25,student,married,primary,no,373,yes,yes,cellular,11,may,819,2,-1,0,unknown,0
6358,25,student,single,primary,no,22232,yes,no,unknown,11,may,819,2,-1,0,unknown,0
6359,65,admin.,married,secondary,no,952,no,no,cellular,6,jun,255,1,96,1,failure,0
6360,65,admin.,married,secondary,no,952,no,no,cellular,6,sep,79,1,96,1,success,0
6361,49,technician,married,tertiary,no,523,yes,no,unknown,2,jun,712,3,60,3,failure,0
6362,49,technician,married,tertiary,no,523,yes,no,unknown,2,jun,712,1,209,3,failure,0
6363,83,management,divorced,tertiary,no,0,yes,no,telephone,18,nov,744,2,-1,0,unknown,0
6364,49,management,divorced,tertiary,no,0,no,no,telephone,18,nov,1343,2,-1,0,unknown,0
6365,47,technician,married,secondary,no,1387,yes,no,unknown,30,oct,219,9,-1,0,unknown,1
6366,47,technician,married,secondary,no,1387,yes,no,unknown,30,may,1490,4,-1,0,unknown,1
6367,52,unknown,married,unknown,no,397,no,yes,telephone,7,may,300,3,-1,0,unknown,0
6368,77,unknown,married,unknown,no,397,no,no,telephone,7,jun,300,3,-1,0,unknown,0
6369,32,student,divorced,secondary,no,1536,no,no,cellular,7,aug,289,2,-1,0,unknown,0
6370,32,student,married,secondary,no,1536,no,no,cellular,30,aug,289,2,-1,0,unknown,0
6371,50,technician,divorced,secondary,no,0,no,no,cellular,29,sep,41,1,120,2,failure,0
6372,50,technician,divorced,secondary,no,0,no,no,cellular,29,sep,159,1,120,12,unknown,0
6373,24,student,single,unknown,no,822,no,no,cellular,5,oct,184,1,91,2,failure,0
6374,87,technician,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,0
6375,58,unemployed,married,primary,no,1183,no,no,cellular,31,jul,616,5,-1,0,other,0
6376,58,unemployed,married,primary,no,1183,no,no,unknown,31,jul,1721,5,-1,0,unknown,0
6377,30,management,single,tertiary,no,536,no,no,cellular,2,jul,653,22,-1,0,unknown,0
6378,46,management,single,tertiary,no,536,no,no,cellular,2,jul,63,1,-1,0,unknown,0
6379,35,unknown,married,secondary,no,4922,yes,no,cellular,17,nov,393,4,201,1,other,0
6380,35,technician,married,secondary,no,52649,yes,no,cellular,17,nov,63,4,201,17,other,0
6381,77,blue-collar,married,primary,no,807,yes,no,cellular,19,nov,208,1,-1,0,unknown,0
6382,42,blue-collar,married,primary,no,807,yes,no,cellular,19,dec,235,1,-1,0,unknown,0
6383,45,blue-collar,divorced,primary,yes,11,no,no,cellular,13,aug,489,5,-1,0,other,0
6384,45,unemployed,divorced,primary,yes,62678,no,no,cellular,13,aug,489,5,-1,0,unknown,0
6385,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,330,4,-1,0,unknown,0
6386,36,unemployed,married,tertiary,no,4145,no,no,cellular,20,jun,760,4,-1,0,unknown,0
6387,69,services,married,secondary,no,0,yes,no,cellular,22,jul,272,1,-1,0,success,1
6388,37,services,married,secondary,no,0,yes,no,cellular,9,jul,1107,1,-1,0,unknown,0
6389,32,entrepreneur,married,tertiary,no,762,no,no,cellular,19,jul,187,11,-1,7,other,0
6390,32,entrepreneur,married,tertiary,no,40099,no,no,cellular,19,jul,187,3,-1,0,unknown,0
6391,35,unemployed,single,tertiary,no,302,no,no,cellular,29,feb,528,3,-1,0,unknown,0
6392,30,unemployed,single,tertiary,no,39136,no,no,cellular,11,feb,528,29,-1,0,unknown,0
6393,67,retired,married,secondary,no,31418,no,no,unknown,16,sep,452,5,195,4,other,0
6394,67,retired,married,secondary,no,2048,no,no,cellular,16,sep,108,5,195,4,other,0
6395,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,420,2,-1,0,unknown,0
6396,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,238,2,-1,0,unknown,0
6397,60,blue-collar,married,primary,no,1262,yes,yes,telephone,7,may,1015,1,-1,0,unknown,0
6398,60,blue-collar,married,primary,no,1262,yes,yes,unknown,13,may,114,1,-1,0,unknown,0
6399,60,self-employed,divorced,secondary,no,12039,no,no,telephone,12,oct,261,1,187,1,other,0
6400,60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,97,1,187,1,success,0
6401,73,retired,married,secondary,no,2850,no,no,cellular,17,aug,300,1,128,8,failure,0
6402,73,retired,married,secondary,no,2850,no,yes,cellular,17,nov,300,1,40,22,failure,0
6403,24,management,single,unknown,no,2845,no,no,cellular,30,apr,188,2,-1,0,unknown,0
6404,24,management,single,tertiary,no,2845,no,no,cellular,1,apr,779,22,-1,0,unknown,0
6405,61,retired,married,unknown,no,48136,no,no,cellular,16,oct,1011,1,94,4,success,1
