,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
399,3,18,no credits taken/all credits paid back duly,car (used),2864,unknown/no savings account,2,2,female : non-single or male : single,none,3,unknown / no property,50,none,rent,1,unskilled - resident,3 or more,no,no,1
400,3,15,no credits taken/all credits paid back duly,car (used),2864,unknown/no savings account,2,2,male : married/widowed,none,3,unknown / no property,34,bank,rent,1,unskilled - resident,3 or more,no,no,1
401,3,18,all credits at this bank paid back duly,car (used),2864,unknown/no savings account,2,2,male : married/widowed,none,3,unknown / no property,63,none,rent,1,unskilled - resident,3 or more,no,no,1
402,2,21,no credits taken/all credits paid back duly,car (new),9398,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,32,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
403,2,36,no credits taken/all credits paid back duly,car (new),2935,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
404,2,36,no credits taken/all credits paid back duly,car (new),1512,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
405,0,21,existing credits paid back duly till now,car (used),3414,unknown/no savings account,1,2,male : married/widowed,none,3,car or other,26,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
406,2,21,all credits at this bank paid back duly,repairs,3414,unknown/no savings account,1,2,male : married/widowed,none,3,car or other,26,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
407,1,6,existing credits paid back duly till now,repairs,3414,unknown/no savings account,1,2,male : married/widowed,none,3,car or other,26,stores,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
408,2,30,delay in paying off in the past,retraining,4280,... <  100 DM,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,own,3-Feb,unskilled - resident,0 to 2,no,no,1
409,2,30,no credits taken/all credits paid back duly,retraining,4280,... <  100 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
