,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
319,3,18,no credits taken/all credits paid back duly,repairs,2864,unknown/no savings account,2,2,male : married/widowed,none,3,unknown / no property,34,none,for free,1,unskilled - resident,3 or more,no,no,1
320,3,18,all credits at this bank paid back duly,car (used),2864,... >= 1000 DM,2,2,male : married/widowed,none,3,unknown / no property,34,none,rent,1,unskilled - resident,3 or more,no,no,1
321,2,36,no credits taken/all credits paid back duly,car (new),9398,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,37,none,for free,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
322,2,36,no credits taken/all credits paid back duly,car (new),1540,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
323,1,21,existing credits paid back duly till now,repairs,3414,... >= 1000 DM,1,3,male : married/widowed,none,3,car or other,26,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
324,2,18,existing credits paid back duly till now,repairs,3414,unknown/no savings account,1,2,male : married/widowed,none,3,car or other,26,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
325,2,30,critical account/other credits elsewhere,retraining,4280,... <  100 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
326,2,30,existing credits paid back duly till now,retraining,4280,... <  100 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
327,2,18,no credits taken/all credits paid back duly,furniture/equipment,1882,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,25,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
328,1,18,no credits taken/all credits paid back duly,furniture/equipment,1882,unknown/no savings account,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,25,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
329,3,24,all credits at this bank paid back duly,retraining,1935,unknown/no savings account,4,0,female : single,none,0,unknown / no property,31,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
330,3,24,all credits at this bank paid back duly,retraining,1935,unknown/no savings account,4,0,male : married/widowed,none,0,unknown / no property,31,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
331,2,24,no credits taken/all credits paid back duly,retraining,2039,unknown/no savings account,1,0,female : single,none,3,car or other,22,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
332,2,24,no credits taken/all credits paid back duly,furniture/equipment,5230,unknown/no savings account,1,3,female : single,none,3,car or other,37,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
333,1,48,no credits taken/all credits paid back duly,car (used),13533,100 <= ... <  500 DM,4,1,male : married/widowed,none,0,car or other,53,none,for free,1,skilled employee/official,0 to 2,no,no,0
334,2,24,no credits taken/all credits paid back duly,car (used),12174,100 <= ... <  500 DM,4,1,male : married/widowed,none,0,car or other,53,none,for free,1,unskilled - resident,0 to 2,no,no,0
335,1,9,all credits at this bank paid back duly,car (used),1553,unknown/no savings account,2,0,male : married/widowed,none,1,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,1
336,1,18,all credits at this bank paid back duly,car (used),1553,unknown/no savings account,2,0,male : married/widowed,none,1,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,1
337,2,9,existing credits paid back duly till now,others,2225,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,57,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
338,2,9,existing credits paid back duly till now,others,2225,unknown/no savings account,3,0,male : married/widowed,none,0,real estate,57,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
339,3,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
340,1,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
