,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
599,1,6,existing credits paid back duly till now,others,1333,unknown/no savings account,0,0,male : married/widowed,none,2,unknown / no property,43,none,own,3-Feb,unemployed/unskilled - non-resident,3 or more,no,no,1
600,2,12,no credits taken/all credits paid back duly,furniture/equipment,1534,unknown/no savings account,1,0,female : single,none,3,unknown / no property,49,none,for free,1,skilled employee/official,0 to 2,no,no,1
601,1,15,all credits at this bank paid back duly,car (new),9629,unknown/no savings account,3,0,male : married/widowed,none,0,building soc. savings agr./life insurance,20,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
602,3,72,all credits at this bank paid back duly,repairs,1047,unknown/no savings account,2,2,female : non-single or male : single,none,0,car or other,50,none,for free,1,unskilled - resident,0 to 2,no,no,0
603,0,24,no credits taken/all credits paid back duly,others,1442,... >= 1000 DM,3,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
604,2,30,delay in paying off in the past,retraining,4280,... <  100 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,rent,1,unskilled - resident,0 to 2,no,no,0
605,3,12,no credits taken/all credits paid back duly,radio/television,741,... <  100 DM,0,0,male : married/widowed,none,1,car or other,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
606,3,18,no credits taken/all credits paid back duly,others,14495,unknown/no savings account,2,0,male : divorced/separated,none,2,unknown / no property,49,none,rent,1,unskilled - resident,0 to 2,no,no,0
607,2,42,all credits at this bank paid back duly,others,6237,100 <= ... <  500 DM,4,1,male : divorced/separated,guarantor,1,building soc. savings agr./life insurance,22,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
608,0,18,all credits at this bank paid back duly,others,1530,unknown/no savings account,2,1,male : married/widowed,none,2,car or other,32,stores,rent,3-Feb,skilled employee/official,0 to 2,no,yes,1
609,2,5,no credits taken/all credits paid back duly,furniture/equipment,3060,unknown/no savings account,3,0,male : married/widowed,none,0,unknown / no property,28,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
610,1,27,no credits taken/all credits paid back duly,car (used),12541,unknown/no savings account,1,0,female : non-single or male : single,guarantor,3,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,0
611,1,48,no credits taken/all credits paid back duly,retraining,12949,unknown/no savings account,3,3,male : married/widowed,none,0,unknown / no property,74,none,rent,1,unskilled - resident,0 to 2,no,no,0
612,0,18,all credits at this bank paid back duly,others,2775,... >= 1000 DM,3,2,male : married/widowed,none,2,building soc. savings agr./life insurance,31,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
613,1,12,no credits taken/all credits paid back duly,car (used),5587,unknown/no savings account,4,0,female : non-single or male : single,co-applicant,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
614,2,12,no credits taken/all credits paid back duly,others,13362,... >= 1000 DM,1,2,male : married/widowed,none,1,car or other,20,none,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
615,1,24,no credits taken/all credits paid back duly,others,1207,500 <= ... < 1000 DM,1,2,female : non-single or male : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,1
616,3,60,all credits at this bank paid back duly,car (used),5801,unknown/no savings account,4,2,male : divorced/separated,none,0,car or other,40,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
617,1,18,no credits taken/all credits paid back duly,others,1442,500 <= ... < 1000 DM,3,0,male : married/widowed,none,0,real estate,44,bank,own,3-Feb,unskilled - resident,3 or more,no,no,1
618,3,30,no credits taken/all credits paid back duly,car (used),3441,... <  100 DM,2,2,female : non-single or male : single,co-applicant,0,building soc. savings agr./life insurance,65,bank,rent,1,skilled employee/official,0 to 2,no,no,0
619,2,36,no credits taken/all credits paid back duly,others,12389,... >= 1000 DM,2,3,male : married/widowed,none,0,unknown / no property,37,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,1
620,0,10,delay in paying off in the past,domestic appliances,1108,unknown/no savings account,3,0,male : married/widowed,none,1,unknown / no property,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
621,0,12,no credits taken/all credits paid back duly,furniture/equipment,776,unknown/no savings account,2,0,female : single,none,2,real estate,28,none,rent,1,skilled employee/official,0 to 2,no,no,0
622,1,15,no credits taken/all credits paid back duly,radio/television,1275,... <  100 DM,2,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
623,2,5,critical account/other credits elsewhere,retraining,6416,unknown/no savings account,1,3,female : non-single or male : single,none,1,real estate,59,none,for free,1,skilled employee/official,0 to 2,no,no,1
624,0,48,no credits taken/all credits paid back duly,retraining,5613,unknown/no savings account,3,1,male : married/widowed,none,2,building soc. savings agr./life insurance,33,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
625,2,10,no credits taken/all credits paid back duly,car (new),3984,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
626,2,18,all credits at this bank paid back duly,car (used),5096,unknown/no savings account,2,2,male : married/widowed,none,1,building soc. savings agr./life insurance,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
627,1,36,no credits taken/all credits paid back duly,car (used),2746,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,1,skilled employee/official,0 to 2,no,no,1
628,0,24,existing credits paid back duly till now,retraining,8648,unknown/no savings account,3,2,male : married/widowed,none,2,building soc. savings agr./life insurance,27,stores,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
629,2,30,all credits at this bank paid back duly,car (used),8386,500 <= ... < 1000 DM,3,2,male : married/widowed,none,2,car or other,25,none,rent,1,skilled employee/official,0 to 2,no,no,1
630,0,12,delay in paying off in the past,furniture/equipment,1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
