,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
16275,46,unknown,single,secondary,no,849,yes,no,unknown,5,mar,508,2,-1,0,unknown,0
16276,46,admin.,single,secondary,no,849,yes,no,unknown,17,jun,508,8,-1,0,unknown,0
16277,71,retired,married,secondary,no,2850,no,no,cellular,17,nov,185,1,211,0,unknown,0
16278,71,retired,married,secondary,no,2850,no,no,cellular,17,oct,185,1,-1,0,unknown,0
16279,28,technician,single,tertiary,no,4987,no,no,cellular,2,jun,121,2,113,21,success,0
16280,95,technician,single,tertiary,no,4987,no,no,cellular,2,jun,106,2,113,21,success,0
16281,36,housemaid,single,tertiary,no,1015,yes,no,cellular,18,may,1008,1,347,2,other,0
16282,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,266,1,347,2,failure,0
16283,67,retired,married,primary,no,1430,no,no,cellular,11,jan,275,16,91,3,failure,0
16284,67,retired,married,primary,no,1430,no,no,cellular,11,jan,50,2,91,3,failure,0
16285,71,blue-collar,married,primary,no,-191,yes,yes,cellular,8,jul,1290,4,-1,0,unknown,0
16286,33,blue-collar,married,primary,no,-191,yes,yes,telephone,9,jul,1290,20,-1,0,unknown,0
16287,38,unemployed,married,secondary,no,43040,yes,yes,cellular,30,jan,1132,1,-1,0,unknown,1
16288,38,unemployed,married,secondary,no,0,yes,yes,cellular,30,jan,1162,1,-1,0,success,1
16289,68,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,1,failure,0
16290,64,management,married,tertiary,no,3951,no,no,cellular,28,jul,134,1,91,1,failure,0
16291,25,student,single,secondary,no,2975,no,no,unknown,2,sep,799,2,346,0,unknown,0
16292,25,student,single,secondary,no,2975,no,no,cellular,2,sep,123,2,-1,0,unknown,0
16293,33,management,married,tertiary,no,6513,yes,no,cellular,11,jun,170,1,343,1,other,0
16294,33,management,married,tertiary,no,6513,yes,no,cellular,11,jan,498,1,343,1,other,0
16295,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,44,3,541,3,success,0
16296,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,85,3,541,3,success,0
16297,77,retired,married,secondary,no,820,no,no,telephone,21,oct,86,2,181,4,success,0
16298,77,retired,married,secondary,no,820,no,no,telephone,21,jun,330,2,181,4,other,0
16299,28,management,divorced,secondary,no,703,no,no,cellular,15,may,485,1,88,1,other,0
16300,28,management,single,secondary,no,703,yes,no,cellular,15,may,312,1,88,1,other,0
16301,54,management,divorced,tertiary,no,-449,yes,no,cellular,14,may,498,1,-1,0,unknown,0
16302,54,management,divorced,tertiary,no,-449,yes,yes,cellular,21,may,691,1,-1,0,unknown,0
16303,31,technician,married,tertiary,no,325,yes,no,cellular,18,jul,538,2,-1,0,unknown,0
16304,31,entrepreneur,married,tertiary,no,325,yes,no,cellular,18,jul,108,2,-1,0,unknown,0
16305,21,student,single,primary,no,8278,no,no,cellular,8,jan,445,1,-1,0,unknown,0
16306,21,unknown,single,primary,no,8278,yes,no,cellular,29,oct,445,1,-1,0,unknown,0
16307,25,student,single,unknown,no,722,no,no,telephone,21,apr,191,2,-1,0,unknown,0
16308,25,student,single,unknown,no,722,yes,no,telephone,21,apr,623,2,-1,0,unknown,0
16309,32,blue-collar,married,primary,no,12198,yes,no,cellular,18,may,368,1,-1,0,unknown,0
16310,32,blue-collar,single,primary,no,12198,yes,no,cellular,18,may,387,1,-1,5,unknown,0
16311,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,123,1,551,5,other,0
16312,56,management,single,tertiary,no,12356,yes,no,cellular,26,may,410,1,14,5,other,0
16313,36,management,married,secondary,no,324,yes,yes,unknown,16,jul,830,1,-1,0,unknown,0
16314,36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,112,1,-1,0,unknown,0
16315,46,retired,married,secondary,no,668,yes,no,unknown,15,may,1263,2,-1,0,unknown,0
16316,46,blue-collar,married,unknown,no,668,yes,no,unknown,15,may,1263,9,-1,0,unknown,0
16317,38,services,married,secondary,no,1970,yes,no,cellular,18,apr,701,1,176,1,failure,0
16318,38,services,married,secondary,no,1970,yes,no,cellular,4,apr,701,1,176,1,failure,0
16319,24,admin.,single,secondary,no,1295,no,no,telephone,21,jul,476,1,-1,0,unknown,0
16320,24,admin.,single,secondary,no,1295,no,no,cellular,21,apr,196,16,-1,0,unknown,0
16321,27,housemaid,single,secondary,no,213,no,no,cellular,27,jan,378,1,-1,0,unknown,0
16322,27,student,married,unknown,no,213,no,no,cellular,27,mar,378,1,-1,0,unknown,0
16323,57,entrepreneur,divorced,primary,no,-37,no,no,unknown,5,apr,173,1,-1,0,unknown,1
16324,57,entrepreneur,divorced,secondary,no,-37,no,no,cellular,5,may,1009,1,-1,0,unknown,1
16325,35,management,married,tertiary,no,1906,yes,no,cellular,16,apr,1045,22,148,5,other,1
16326,35,management,married,tertiary,no,1906,yes,no,cellular,16,apr,1311,1,148,5,other,1
16327,34,technician,married,secondary,no,2729,yes,no,cellular,18,nov,835,1,62,0,unknown,0
16328,36,technician,single,secondary,no,2729,yes,no,cellular,18,nov,154,1,-1,0,unknown,0
16329,90,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,0,unknown,0
16330,73,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,4,unknown,0
16331,65,management,divorced,tertiary,no,79250,yes,yes,cellular,26,mar,117,2,-1,0,unknown,0
16332,77,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,117,2,-1,0,unknown,0
16333,21,admin.,single,secondary,no,74557,yes,no,cellular,22,jul,560,2,-1,0,unknown,0
16334,35,admin.,single,secondary,no,507,yes,no,cellular,22,jul,351,12,-1,0,unknown,0
16335,26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,572,1,-1,0,unknown,0
16336,26,blue-collar,married,secondary,no,5005,no,yes,cellular,3,apr,561,1,-1,0,unknown,0
16337,30,technician,single,secondary,no,2544,no,no,cellular,8,apr,108,2,784,0,unknown,0
16338,30,technician,single,secondary,no,2544,no,no,cellular,10,aug,108,2,-1,0,unknown,0
16339,60,blue-collar,married,primary,yes,5,no,no,cellular,29,oct,41,1,-1,0,unknown,0
16340,60,blue-collar,married,primary,no,5,no,no,telephone,29,oct,401,16,-1,0,unknown,0
16341,24,blue-collar,married,primary,no,656,yes,no,unknown,9,may,894,1,-1,10,unknown,0
16342,24,blue-collar,married,primary,no,656,yes,yes,telephone,16,may,894,1,-1,0,unknown,0
16343,30,unemployed,married,secondary,no,61,yes,no,cellular,5,may,525,1,-1,0,unknown,0
16344,30,blue-collar,married,secondary,no,26621,yes,no,cellular,5,nov,525,1,-1,0,unknown,0
16345,18,student,single,unknown,no,3,no,no,cellular,25,aug,359,2,-1,0,unknown,0
16346,18,self-employed,single,unknown,no,3,no,no,cellular,25,aug,130,25,-1,0,unknown,0
16347,44,management,married,secondary,no,5990,yes,no,cellular,6,may,396,3,-1,0,unknown,0
16348,60,admin.,married,tertiary,no,5990,no,no,cellular,6,may,396,3,-1,0,unknown,0
16349,34,services,single,secondary,no,1157,yes,no,cellular,21,may,1307,2,-1,0,unknown,1
16350,34,services,single,secondary,no,1157,yes,no,unknown,21,may,1658,2,-1,0,unknown,1
16351,40,admin.,single,secondary,no,2854,yes,no,cellular,18,oct,354,2,459,1,failure,1
16352,40,admin.,single,secondary,no,2854,yes,no,cellular,18,nov,354,2,414,1,success,1
16353,53,technician,divorced,tertiary,no,2228,no,no,unknown,17,nov,321,1,-1,0,unknown,0
16354,53,technician,divorced,tertiary,no,2228,no,yes,cellular,17,nov,890,1,201,0,unknown,0
16355,42,technician,married,secondary,no,994,yes,no,cellular,18,mar,453,1,67,9,other,0
16356,42,student,married,secondary,no,994,yes,no,cellular,18,jan,453,1,67,9,other,0
16357,47,management,single,primary,no,12026,yes,no,telephone,27,oct,251,1,-1,0,unknown,0
16358,47,management,divorced,tertiary,no,12026,yes,no,telephone,27,jul,251,1,204,0,unknown,0
16359,36,student,divorced,secondary,no,2843,no,no,cellular,14,aug,186,1,360,0,unknown,0
16360,36,blue-collar,divorced,secondary,no,2843,no,no,cellular,18,aug,186,1,-1,0,unknown,0
16361,70,retired,married,primary,no,324,no,yes,cellular,11,aug,632,1,308,6,unknown,0
16362,70,retired,married,tertiary,no,324,no,yes,cellular,11,aug,632,1,308,6,other,0
16363,57,unemployed,married,secondary,no,3754,no,no,unknown,5,feb,1096,2,-1,0,unknown,0
16364,57,unemployed,married,secondary,no,78273,no,no,unknown,5,feb,1063,2,-1,0,unknown,0
16365,30,services,married,secondary,no,3929,yes,no,cellular,20,nov,593,24,-1,0,unknown,0
16366,54,services,married,secondary,no,3929,yes,no,cellular,20,nov,593,1,-1,0,unknown,0
16367,44,management,married,tertiary,no,1791,no,no,telephone,11,feb,71,16,190,1,success,0
16368,44,management,married,tertiary,no,1791,no,no,cellular,11,feb,71,7,190,26,success,0
16369,57,technician,married,secondary,no,93,no,no,unknown,9,apr,673,2,-1,0,unknown,1
16370,57,technician,married,secondary,no,93,no,no,cellular,9,jun,998,2,-1,0,unknown,1
16371,50,technician,single,unknown,no,2794,no,no,cellular,12,aug,262,2,-1,0,unknown,0
16372,50,technician,divorced,unknown,no,2794,yes,no,cellular,12,aug,784,2,-1,0,unknown,0
16373,39,blue-collar,married,secondary,no,1307,no,no,telephone,13,oct,158,1,-1,0,unknown,0
16374,39,blue-collar,married,secondary,no,1307,yes,no,telephone,16,oct,158,1,-1,0,unknown,0
16375,33,blue-collar,married,primary,yes,557,yes,no,cellular,17,apr,1642,2,331,2,failure,1
16376,33,blue-collar,single,primary,no,557,yes,no,cellular,17,apr,1175,2,375,19,failure,1
16377,37,management,married,tertiary,no,30759,no,no,cellular,27,aug,1033,4,-1,0,unknown,0
16378,37,management,married,tertiary,no,75921,no,no,cellular,27,aug,1033,14,-1,0,unknown,0
16379,40,technician,divorced,secondary,no,311,no,no,cellular,21,aug,738,2,-1,0,unknown,0
16380,40,technician,divorced,secondary,no,311,no,no,cellular,6,aug,235,2,-1,0,unknown,0
16381,53,services,married,unknown,no,196,no,no,cellular,30,jan,726,2,-1,0,unknown,0
16382,57,services,divorced,unknown,no,196,no,no,cellular,30,jan,726,2,-1,0,unknown,0
16383,36,management,married,tertiary,no,4688,no,no,cellular,21,oct,200,1,332,0,unknown,0
16384,64,management,married,unknown,no,4688,no,no,cellular,21,jun,200,1,-1,0,unknown,0
16385,41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,715,1,-1,0,unknown,0
16386,41,entrepreneur,married,secondary,no,8491,yes,no,telephone,18,nov,405,1,-1,0,unknown,0
16387,28,blue-collar,married,secondary,no,-46,yes,no,telephone,2,mar,525,1,89,11,failure,0
16388,28,blue-collar,single,secondary,no,-46,yes,no,cellular,2,jan,525,1,89,11,unknown,0
16389,38,entrepreneur,single,secondary,no,2543,no,no,unknown,11,nov,357,3,93,5,other,0
16390,38,entrepreneur,single,secondary,no,2543,no,no,cellular,21,nov,357,3,93,5,failure,0
16391,26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,179,25,-1,0,unknown,0
16392,26,housemaid,single,secondary,no,311,yes,no,unknown,7,may,798,2,-1,0,unknown,0
16393,46,management,married,tertiary,no,189,yes,no,cellular,17,nov,1669,1,-1,0,unknown,1
16394,46,management,married,tertiary,yes,189,yes,no,cellular,17,nov,1669,1,-1,0,unknown,1
16395,42,management,married,unknown,no,1519,no,no,cellular,19,oct,230,1,287,1,failure,0
16396,42,management,married,unknown,no,1519,no,no,cellular,19,oct,230,1,92,11,other,0
16397,33,management,single,tertiary,no,87,no,no,cellular,20,aug,978,29,-1,0,unknown,0
16398,33,management,single,tertiary,no,87,no,no,cellular,12,aug,43,2,-1,0,unknown,0
16399,33,management,divorced,primary,no,2885,no,no,cellular,5,aug,11,2,-1,0,unknown,0
16400,33,management,divorced,tertiary,no,70694,no,no,cellular,5,nov,1051,2,-1,0,unknown,0
16401,21,management,married,secondary,no,544,no,no,cellular,12,jun,62,7,357,2,failure,0
16402,60,management,married,secondary,no,544,no,no,cellular,12,jun,95,7,92,2,failure,0
16403,41,management,married,secondary,no,456,yes,no,cellular,11,aug,311,4,-1,0,unknown,0
16404,41,management,married,secondary,no,456,yes,no,cellular,11,aug,319,4,-1,0,unknown,0
16405,58,technician,married,secondary,no,683,no,no,unknown,19,jun,906,2,-1,0,unknown,1
16406,58,technician,married,secondary,no,683,no,no,unknown,20,jun,1010,2,-1,0,other,1
16407,38,technician,divorced,secondary,no,1919,no,no,cellular,4,aug,220,1,-1,0,unknown,0
16408,38,technician,married,secondary,no,1919,no,no,cellular,4,aug,846,14,237,0,unknown,0
16409,54,management,married,secondary,no,2102,yes,yes,cellular,5,apr,547,1,626,2,failure,0
16410,54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,201,2,failure,0
16411,66,self-employed,married,tertiary,no,8707,no,no,cellular,12,jan,411,1,-1,0,unknown,0
16412,66,self-employed,divorced,tertiary,no,147,yes,no,telephone,12,jan,411,1,-1,0,unknown,0
16413,33,management,married,secondary,no,336,no,no,cellular,15,apr,179,3,132,0,unknown,0
16414,33,management,married,secondary,no,336,no,no,cellular,15,sep,179,36,-1,0,unknown,0
16415,30,admin.,single,secondary,no,255,yes,no,cellular,27,jan,143,25,-1,0,unknown,0
16416,30,admin.,single,secondary,no,255,no,no,unknown,27,jan,1602,1,-1,0,unknown,0
16417,31,management,married,tertiary,no,537,yes,no,unknown,18,aug,216,1,-1,3,unknown,0
16418,31,management,married,tertiary,no,537,yes,no,cellular,18,aug,298,1,143,0,unknown,0
16419,37,management,single,tertiary,no,455,yes,no,unknown,13,aug,904,6,415,0,unknown,0
16420,37,management,single,tertiary,no,455,yes,no,cellular,13,aug,578,6,-1,0,unknown,0
16421,50,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,0
16422,26,management,single,tertiary,no,222,no,yes,cellular,26,apr,438,1,334,1,failure,0
16423,37,technician,married,tertiary,no,512,no,no,cellular,9,jul,1616,4,-1,0,unknown,1
